"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"AHI1",0.156456334354036,0.340192703509862,0.626,0.538,1,"AHI1","NS"
"COMMD4",0.156557885192266,0.33670874743093,0.701,0.692,1,"COMMD4","NS"
"SLC12A7",0.156624541678795,-0.3704361776504,0.503,0.615,1,"SLC12A7","NS"
"OSBPL2",0.156869986549076,0.530668120804672,0.743,0.615,1,"OSBPL2","NS"
"RTN4",0.156910607611869,-0.299873647095471,0.829,0.923,1,"RTN4","NS"
"INTS1",0.156975913036,-0.283406465440915,0.385,0.538,1,"INTS1","NS"
"DUSP18",0.157342450519799,0.307467180718329,0.433,0.231,1,"DUSP18","NS"
"PTPRF",0.157438934987308,-0.513615108777946,0.872,0.923,1,"PTPRF","NS"
"ZNF394",0.157870805803661,0.279349837217505,0.508,0.308,1,"ZNF394","NS"
"SDHAF2",0.157975805301862,-0.298541165009285,0.642,0.846,1,"SDHAF2","NS"
"NRD1",0.158117916482167,0.341136267286214,0.877,0.769,1,"NRD1","NS"
"SBDS",0.158901057289353,0.443150859461609,0.882,0.769,1,"SBDS","NS"
"DBNDD1",0.159123535614619,0.298517437273181,0.305,0.154,1,"DBNDD1","NS"
"RPL3",0.159307782514854,0.307803998959777,0.989,1,1,"RPL3","NS"
"BEX2",0.160545845104844,0.882678254513244,0.492,0.308,1,"BEX2","NS"
"WASF2",0.160947563906862,0.339070837178337,0.856,0.923,1,"WASF2","NS"
"CHD8",0.161013237835003,0.45116908121812,0.701,0.692,1,"CHD8","NS"
"MMAB",0.16185924170979,0.280326496481927,0.599,0.385,1,"MMAB","NS"
"CCNH",0.162310101794616,-0.280033851541352,0.118,0.231,1,"CCNH","NS"
"HDGFRP2",0.162562024269887,-0.264232344514257,0.364,0.538,1,"HDGFRP2","NS"
"RNMT",0.162978322028784,0.309857383113121,0.631,0.538,1,"RNMT","NS"
"RNASE4",0.163331901565433,0.276969849773,0.321,0.154,1,"RNASE4","NS"
"CIAO1",0.163695333274158,0.359743872968223,0.807,0.769,1,"CIAO1","NS"
"ACSL4",0.163928706307766,-0.303869085811559,0.166,0.308,1,"ACSL4","NS"
"CCDC124",0.164477699934359,0.57094879579269,0.856,0.692,1,"CCDC124","NS"
"IFT80",0.164965345510527,0.254841046082748,0.572,0.385,1,"IFT80","NS"
"UPK3B",0.165014047126392,0.283249671552329,0.299,0.154,1,"UPK3B","NS"
"SRSF11",0.165263277903702,0.308710675445576,0.979,1,1,"SRSF11","NS"
"TRPT1",0.165560977769233,0.282132629076868,0.658,0.615,1,"TRPT1","NS"
"MAGIX",0.165661696130435,0.315580842694468,0.316,0.154,1,"MAGIX","NS"
"P2RX4",0.166027220766405,0.276391802130813,0.519,0.308,1,"P2RX4","NS"
"RPL18A",0.166779964523195,0.268547179534958,1,1,1,"RPL18A","NS"
"ACAA2",0.167457554883032,0.390321086810762,0.561,0.462,1,"ACAA2","NS"
"CASP10",0.168152977857839,0.403560215135473,0.497,0.385,1,"CASP10","NS"
"METRN",0.168209040534768,0.376616347683163,0.652,0.462,1,"METRN","NS"
"ZFHX3",0.168694403924601,0.323405427910714,0.733,0.692,1,"ZFHX3","NS"
"FAM177A1",0.168788976464276,0.291024967182086,0.898,0.769,1,"FAM177A1","NS"
"XIAP",0.169372881802773,0.299949082348718,0.872,0.846,1,"XIAP","NS"
"ARRDC3",0.170488053771328,-0.330207108173028,0.476,0.615,1,"ARRDC3","NS"
"SAPCD2",0.171171507701469,-0.634940709777894,0.059,0.154,1,"SAPCD2","NS"
"PPP4R3B",0.172173662864478,0.350580789585421,0.674,0.615,1,"PPP4R3B","NS"
"GAS8",0.172377752021746,0.29342618022064,0.241,0.077,1,"GAS8","NS"
"VPS53",0.172414862950645,-0.251309781415783,0.481,0.692,1,"VPS53","NS"
"TSPAN6",0.17245649687909,-0.270873646299404,0.412,0.538,1,"TSPAN6","NS"
"ANP32A",0.172744715138709,0.488237437703899,0.69,0.692,1,"ANP32A","NS"
"ORMDL1",0.17350767934404,0.273419085845681,0.626,0.538,1,"ORMDL1","NS"
"TSC2",0.173622504019279,0.256474146954157,0.455,0.308,1,"TSC2","NS"
"HEBP2",0.173921405136687,0.294631861068452,0.882,0.538,1,"HEBP2","NS"
"LINC01138",0.17396280098016,-0.328353704087279,0.305,0.462,1,"LINC01138","NS"
"CDK4",0.17481978818112,-0.331776170418178,0.487,0.538,1,"CDK4","NS"
"FN1",0.175141469316225,-1.56871423288504,0.588,0.308,1,"FN1","NS"
"TSR2",0.175148279175957,0.39435004782722,0.519,0.385,1,"TSR2","NS"
"C16orf13",0.175361118597887,0.441626755265553,0.85,0.846,1,"C16orf13","NS"
"DMPK",0.175667394415155,-0.345477609451677,0.118,0.231,1,"DMPK","NS"
"TMEM43",0.175969658949388,-0.364874050894068,0.444,0.615,1,"TMEM43","NS"
"MRPL18",0.176153039151779,0.29615358757131,0.845,0.923,1,"MRPL18","NS"
"USP22",0.176791023200794,-0.289790982337561,0.84,0.846,1,"USP22","NS"
"ITM2C",0.178634540221217,-0.263201006191359,0.471,0.538,1,"ITM2C","NS"
"BAD",0.179011747757739,0.380105068433581,0.834,0.769,1,"BAD","NS"
"NDST2",0.179133466403231,-0.268229768820433,0.112,0.231,1,"NDST2","NS"
"TCIRG1",0.180209066678979,0.289567964544143,0.54,0.385,1,"TCIRG1","NS"
"AQP3",0.180223959563403,0.446007160068309,0.866,0.692,1,"AQP3","NS"
"SRRM1",0.180777397663673,0.354642716878887,0.914,1,1,"SRRM1","NS"
"EMB",0.180838255306791,0.251837941749457,0.556,0.385,1,"EMB","NS"
"ACADVL",0.181123233811646,0.359202313058379,0.706,0.538,1,"ACADVL","NS"
"ELOVL1",0.181955424707623,0.374329668866673,0.786,0.769,1,"ELOVL1","NS"
"BAZ2A",0.181987881942574,0.381936177669157,0.572,0.462,1,"BAZ2A","NS"
"MLPH",0.182130495237723,0.368270854136484,0.422,0.231,1,"MLPH","NS"
"PKN1",0.182212817826668,0.262075334315689,0.428,0.308,1,"PKN1","NS"
"FAHD2A",0.182963258169287,0.271761025436064,0.332,0.154,1,"FAHD2A","NS"
"MAP3K11",0.183714957858535,-0.361644462387597,0.369,0.615,1,"MAP3K11","NS"
"CXCL10",0.184294544384351,-1.93764091786033,0.064,0.154,1,"CXCL10","NS"
"LUC7L3",0.18496393644367,0.296735449492672,0.845,0.846,1,"LUC7L3","NS"
"GLRX5",0.185201203444946,0.276478634952904,0.759,0.769,1,"GLRX5","NS"
"TMEM38A",0.185531765884205,0.272912992831321,0.289,0.154,1,"TMEM38A","NS"
"FADS2",0.185982611978522,0.262245584695953,0.455,0.308,1,"FADS2","NS"
"MPV17",0.186624132814539,0.356638261760676,0.743,0.615,1,"MPV17","NS"
"SLC7A6OS",0.187036352781372,0.340323839695977,0.316,0.154,1,"SLC7A6OS","NS"
"LAMTOR4",0.187101246017218,0.407512006325914,0.888,0.846,1,"LAMTOR4","NS"
"FUNDC2",0.187570891140316,0.539793399193951,0.791,0.615,1,"FUNDC2","NS"
"HMHA1",0.187721120827312,0.416987988877462,0.39,0.231,1,"HMHA1","NS"
"KIF22",0.188386127284623,0.285250585449402,0.706,0.692,1,"KIF22","NS"
"ASPSCR1",0.189243447588127,0.313712345561138,0.487,0.308,1,"ASPSCR1","NS"
"DRG1",0.18934337174977,-0.314659502625075,0.545,0.615,1,"DRG1","NS"
"PEG3",0.189716615666663,-0.261358882810096,0.604,0.308,1,"PEG3","NS"
"WDR34",0.190074421703562,0.427316476695725,0.727,0.615,1,"WDR34","NS"
"HSPA6",0.190191238574297,0.292068223645517,0.594,0.308,1,"HSPA6","NS"
"COX19",0.190377577259458,0.276661160178913,0.647,0.538,1,"COX19","NS"
"VSIG10",0.191524248403017,0.340688579679606,0.508,0.308,1,"VSIG10","NS"
"IGFBP5",0.191811114662574,-0.285929908267701,0.064,0.154,1,"IGFBP5","NS"
"CERS4",0.192901239984122,0.446481545409544,0.636,0.538,1,"CERS4","NS"
"CTF1",0.19320482333799,0.295267528746254,0.316,0.154,1,"CTF1","NS"
"CYB5B",0.193495800933632,-0.258832788918748,0.701,0.769,1,"CYB5B","NS"
"GALK1",0.193505460842251,0.553950975297209,0.294,0.154,1,"GALK1","NS"
"WWC3",0.194267458410639,0.260978994902828,0.369,0.231,1,"WWC3","NS"
"TSC22D1",0.194272330349384,-0.377819561857123,0.749,0.846,1,"TSC22D1","NS"
"ISG15",0.195803719131103,0.714121184674636,0.941,0.846,1,"ISG15","NS"
"SC5D",0.196423035094848,-0.39940371268634,0.428,0.538,1,"SC5D","NS"
"STAT6",0.19700044267484,0.344658150414784,0.62,0.462,1,"STAT6","NS"
"LINC-PINT",0.197371605266761,0.398609109579318,0.594,0.538,1,"LINC-PINT","NS"
"GGCT",0.197643653744791,-0.330525313515944,0.802,0.846,1,"GGCT","NS"
"FKBPL",0.197674265002653,0.280636378831085,0.385,0.231,1,"FKBPL","NS"
"TTC39C",0.197909445104248,0.303383600786756,0.567,0.462,1,"TTC39C","NS"
"AGPAT2",0.198086660359726,0.631499373844977,0.668,0.692,1,"AGPAT2","NS"
"SLC35F6",0.198460732235243,-0.440498604441039,0.668,0.769,1,"SLC35F6","NS"
"TRAPPC5",0.198627915798412,0.337984286061751,0.856,0.846,1,"TRAPPC5","NS"
"HN1",0.198706529574526,-0.346526656937953,0.701,0.769,1,"HN1","NS"
"TMF1",0.199062918424109,0.273883455268444,0.588,0.385,1,"TMF1","NS"
"TCF19",0.199550760805097,-0.585979875249794,0.064,0.154,1,"TCF19","NS"
"TMEM205",0.199882761321283,0.551866920285635,0.888,0.923,1,"TMEM205","NS"
"REXO4",0.200110178403365,0.260880606045907,0.374,0.231,1,"REXO4","NS"
"CUTA",0.201628121522837,0.495976130154001,0.898,0.769,1,"CUTA","NS"
"ANO9",0.201861878487717,-0.276951235470794,0.171,0.308,1,"ANO9","NS"
"HOOK3",0.202724737161696,0.415633346517258,0.604,0.615,1,"HOOK3","NS"
"PRMT5-AS1",0.203139335944927,-0.371665502002592,0.155,0.308,1,"PRMT5-AS1","NS"
"NCOA7",0.204019106530458,-1.32515296886328,0.706,0.692,1,"NCOA7","NS"
"GSTM1",0.204331902858393,0.460394280406219,0.492,0.385,1,"GSTM1","NS"
"SLC7A5P2",0.204717919034929,0.30049297983846,0.332,0.538,1,"SLC7A5P2","NS"
"HSP90B1",0.205453099176337,-0.341198796500078,0.995,0.923,1,"HSP90B1","NS"
"DANCR",0.206763427745723,0.503875186232631,0.642,0.692,1,"DANCR","NS"
"ZFAND2A",0.207691038593723,0.278507131071724,0.743,0.692,1,"ZFAND2A","NS"
"ANKRD65",0.2088223001577,0.333556301775868,0.358,0.231,1,"ANKRD65","NS"
"YEATS2",0.21044358530507,0.297474450194119,0.299,0.154,1,"YEATS2","NS"
"ILKAP",0.211676499516612,0.283293683598435,0.439,0.308,1,"ILKAP","NS"
"NME3",0.212320265703541,0.400722191882524,0.813,1,1,"NME3","NS"
"DFFA",0.212757058095002,0.578444305600964,0.642,0.615,1,"DFFA","NS"
"EDC3",0.213954541854281,0.261118346364255,0.321,0.154,1,"EDC3","NS"
"FAAP20",0.214164456784805,0.282410071697638,0.791,0.769,1,"FAAP20","NS"
"PNN",0.214327415102164,0.371842195858075,0.706,0.769,1,"PNN","NS"
"TGOLN2",0.214523778132704,0.343798709358171,0.845,0.846,1,"TGOLN2","NS"
"IRF9",0.215237997786815,0.458858693901093,0.909,1,1,"IRF9","NS"
"TPM4",0.215282066159713,-0.277203894065788,0.92,1,1,"TPM4","NS"
"ABI2",0.215617149255767,-0.531942194013762,0.396,0.538,1,"ABI2","NS"
"CMBL",0.215858737255753,0.355575290960544,0.668,0.615,1,"CMBL","NS"
"APPBP2",0.216127267540444,-0.256849046163755,0.39,0.538,1,"APPBP2","NS"
"TNRC6B",0.216654091678255,0.335356266822752,0.866,0.846,1,"TNRC6B","NS"
"RAI1",0.21668122849286,-0.422074063878013,0.203,0.308,1,"RAI1","NS"
"TNFRSF14",0.216824015125373,0.374857121571851,0.62,0.538,1,"TNFRSF14","NS"
"ZNF573",0.216897991718577,-0.255528919619515,0.128,0.231,1,"ZNF573","NS"
"KMT2E",0.21721607607166,0.299774956059434,0.973,1,1,"KMT2E","NS"
"TRIM39",0.217302001359002,-0.315588854180043,0.251,0.385,1,"TRIM39","NS"
"DHRS1",0.217410886810351,0.427644423686288,0.588,0.462,1,"DHRS1","NS"
"HNRNPR",0.217938846650561,0.329090027294366,0.829,0.846,1,"HNRNPR","NS"
"DDX39A",0.218684822582281,0.27806583099384,0.455,0.308,1,"DDX39A","NS"
"COPRS",0.218873688644391,0.317834760146633,0.348,0.615,1,"COPRS","NS"
"KIF21A",0.22174582461962,0.250774280088068,0.358,0.231,1,"KIF21A","NS"
"MDH1",0.222243558418922,-0.340936894756978,0.727,0.846,1,"MDH1","NS"
"SHISA4",0.222366735626868,0.26431214204437,0.417,0.308,1,"SHISA4","NS"
"GPX3",0.222613218401182,-0.422209706318621,0.652,0.692,1,"GPX3","NS"
"SSU72",0.222713442337288,0.253204299080303,0.925,0.923,1,"SSU72","NS"
"UBA52",0.22281044400668,0.444020315443099,0.989,1,1,"UBA52","NS"
"PCGF5",0.223848219745789,0.341476647469598,0.561,0.385,1,"PCGF5","NS"
"IMP4",0.224156124371626,0.52530389897002,0.604,0.462,1,"IMP4","NS"
"CDC37",0.224998820773122,-0.318220004122941,0.807,0.846,1,"CDC37","NS"
"FGD5-AS1",0.225497164750846,-0.255784436949355,0.583,0.692,1,"FGD5-AS1","NS"
"CFH",0.225950464192844,-0.471325206574091,0.802,0.923,1,"CFH","NS"
"IFI30",0.226404751121646,-0.388622851800371,0.834,0.769,1,"IFI30","NS"
"DDX18",0.226452626059142,0.333520321718015,0.914,0.923,1,"DDX18","NS"
"DNAJC4",0.226608265361851,0.367630313300518,0.711,0.692,1,"DNAJC4","NS"
"TUBA1C",0.227498083404687,0.398816380251507,0.941,0.923,1,"TUBA1C","NS"
"USE1",0.228075221411831,0.267945973885039,0.572,0.462,1,"USE1","NS"
"RNF144B",0.228477515362864,-0.31106204481769,0.668,0.846,1,"RNF144B","NS"
"SARS2",0.228926025096573,-0.379481767329436,0.267,0.385,1,"SARS2","NS"
"HEXIM2",0.22902616466844,0.254566834227535,0.299,0.154,1,"HEXIM2","NS"
"HMGCL",0.2290542760949,0.348815086976412,0.551,0.462,1,"HMGCL","NS"
"SNRNP200",0.229376623394426,0.262246524348711,0.84,0.769,1,"SNRNP200","NS"
"RNF41",0.229828296068174,-0.325217430610589,0.358,0.462,1,"RNF41","NS"
"PTMA",0.230424574535904,0.336828972757549,1,1,1,"PTMA","NS"
"RSPH1",0.230833658813444,0.597511143371193,0.102,0,1,"RSPH1","NS"
"DDOST",0.231953554764127,-0.319388770110858,0.882,0.846,1,"DDOST","NS"
"TBL1XR1",0.232156914215808,-0.255328838152321,0.909,0.846,1,"TBL1XR1","NS"
"HERPUD2",0.232759766691859,0.30685682720147,0.69,0.615,1,"HERPUD2","NS"
"SOD2",0.232759766691859,-0.320892508928608,0.684,0.692,1,"SOD2","NS"
"TMEM55B",0.233261218940842,0.262021004117233,0.508,0.385,1,"TMEM55B","NS"
"XRCC5",0.234130109284909,0.261557173036622,0.914,0.846,1,"XRCC5","NS"
"YIPF3",0.234156965616298,0.39154543875437,0.914,0.923,1,"YIPF3","NS"
"ZMAT5",0.234317561434744,0.283705481825325,0.374,0.231,1,"ZMAT5","NS"
"CABLES1",0.234842315698246,0.283478064882278,0.396,0.231,1,"CABLES1","NS"
"WWP2",0.234851152228318,0.437615035098523,0.61,0.615,1,"WWP2","NS"
"HIST1H4C",0.235899263796899,0.304579277049696,0.888,0.846,1,"HIST1H4C","NS"
"GSTP1",0.236253415976032,-0.278515875439501,0.979,1,1,"GSTP1","NS"
"CCDC117",0.236336778504912,0.299084966028236,0.513,0.385,1,"CCDC117","NS"
"TMEM120A",0.236979137116508,0.285843101122014,0.556,0.462,1,"TMEM120A","NS"
"FAM89B",0.239196539561079,0.296004305476219,0.674,0.538,1,"FAM89B","NS"
"PJA2",0.239233114934587,0.267540315113812,0.369,0.231,1,"PJA2","NS"
"ALG12",0.240076875302298,0.264940774901222,0.535,0.385,1,"ALG12","NS"
"FSTL3",0.240891608071095,-0.370146341665295,0.203,0.308,1,"FSTL3","NS"
"C6orf48",0.241917261875473,0.321789431947426,0.893,0.923,1,"C6orf48","NS"
"ANKRD13A",0.24253519301903,0.401375251914371,0.615,0.615,1,"ANKRD13A","NS"
"RPS6KA1",0.242948789542313,0.288940419356076,0.567,0.385,1,"RPS6KA1","NS"
"DUSP23",0.243847649602953,0.302469658692807,0.786,0.769,1,"DUSP23","NS"
"BCL7B",0.244447523715975,0.321959635209282,0.663,0.538,1,"BCL7B","NS"
"CXCL14",0.246058486727672,-0.439630126329158,0.412,0.538,1,"CXCL14","NS"
"DDB2",0.246365491872608,-0.293318793042699,0.198,0.308,1,"DDB2","NS"
"SLTM",0.247346385929756,0.304660569387201,0.85,0.769,1,"SLTM","NS"
"KIAA1191",0.248265609941946,0.487122751961462,0.62,0.615,1,"KIAA1191","NS"
"SLC35E1",0.248752129154546,0.383944942026061,0.781,0.769,1,"SLC35E1","NS"
"IQCD",0.249858906199799,0.26889073795763,0.278,0.154,1,"IQCD","NS"
"ACAA1",0.250140111436674,0.286225284169885,0.727,0.615,1,"ACAA1","NS"
"NDUFA13",0.25025734477905,0.426839692085067,0.968,1,1,"NDUFA13","NS"
"FADS3",0.250861241414547,-0.411922980585235,0.61,0.692,1,"FADS3","NS"
"SEMA4A",0.251726066581663,0.491189637435262,0.428,0.308,1,"SEMA4A","NS"
"FN3KRP",0.252574230429545,-0.293246023404184,0.283,0.385,1,"FN3KRP","NS"
"TAF4B",0.253946306244952,-0.280422236526816,0.342,0.154,1,"TAF4B","NS"
"IFT140",0.254228445061142,0.262997360569303,0.283,0.154,1,"IFT140","NS"
"EIF5B",0.25428934616543,0.348815649193688,0.925,1,1,"EIF5B","NS"
"LAMTOR2",0.254882579593746,0.417696943402563,0.866,0.923,1,"LAMTOR2","NS"
"DNAJB12",0.255176110263191,0.323877458045332,0.412,0.308,1,"DNAJB12","NS"
"KIAA1467",0.255316882197077,-0.312747955391392,0.342,0.462,1,"KIAA1467","NS"
"TMEM181",0.255325895054554,0.2508348774669,0.455,0.308,1,"TMEM181","NS"
"PFDN2",0.255466552397243,0.294129413087427,0.829,1,1,"PFDN2","NS"
"B2M",0.256441309556132,-0.380830970439388,1,1,1,"B2M","NS"
"NCDN",0.256518876434469,0.260360966126603,0.578,0.538,1,"NCDN","NS"
"IFNAR1",0.256709549467531,0.263205577907678,0.636,0.538,1,"IFNAR1","NS"
"DHODH",0.256876743850258,0.255738203675847,0.353,0.231,1,"DHODH","NS"
"ANKS1A",0.256929079804014,0.437469898683457,0.439,0.308,1,"ANKS1A","NS"
"CHMP1A",0.257594822820757,-0.253148998294827,0.556,0.615,1,"CHMP1A","NS"
"ALKBH4",0.257665131004164,0.661812118763968,0.337,0.231,1,"ALKBH4","NS"
"RPL13AP20",0.259491805000079,0.303428616958836,0.529,0.462,1,"RPL13AP20","NS"
"PMP22",0.259710722028011,0.376144413667883,0.449,0.308,1,"PMP22","NS"
"BRAP",0.260348555257907,0.275260160584867,0.497,0.462,1,"BRAP","NS"
"MRPL34",0.261834966068483,0.311043156790542,0.84,0.923,1,"MRPL34","NS"
"CDS2",0.262957869129626,-0.301301743068932,0.684,0.769,1,"CDS2","NS"
"PPP2CA",0.263209977399055,-0.259446813129772,0.754,0.692,1,"PPP2CA","NS"
"ST6GALNAC4",0.264306144094744,0.264248519314421,0.353,0.231,1,"ST6GALNAC4","NS"
"AMD1",0.264524363081759,0.31114844342349,0.893,0.846,1,"AMD1","NS"
"HIATL1",0.264612373454576,-0.26412614123929,0.396,0.538,1,"HIATL1","NS"
"ARF4",0.264820375501054,0.304161060380708,0.952,1,1,"ARF4","NS"
"PCLO",0.265967651498313,0.384966184465535,0.551,0.538,1,"PCLO","NS"
"ARRDC1-AS1",0.267087114866931,0.265222983151606,0.187,0.077,1,"ARRDC1-AS1","NS"
"DISP1",0.267172555461072,0.280918243839973,0.348,0.231,1,"DISP1","NS"
"GSN",0.267398255169262,-0.375334700305026,0.54,0.615,1,"GSN","NS"
"SAR1A",0.268304210665398,0.25852104147472,0.85,0.846,1,"SAR1A","NS"
"CHMP5",0.268358997061447,-0.255819692768458,0.69,0.692,1,"CHMP5","NS"
"IRGQ",0.269957225474424,-0.268613332893654,0.203,0.308,1,"IRGQ","NS"
"BAG3",0.271379714254644,-0.374430370287486,0.604,0.615,1,"BAG3","NS"
"WDR20",0.272728911347191,-0.26182555098443,0.342,0.462,1,"WDR20","NS"
"UBL4A",0.273811511557272,-0.444503335608438,0.439,0.462,1,"UBL4A","NS"
"ADSL",0.273878898173448,-0.251628894523429,0.396,0.462,1,"ADSL","NS"
"BOD1L1",0.274524998546251,0.332406596177183,0.706,0.615,1,"BOD1L1","NS"
"NAA38",0.274659673418438,0.478736666106311,0.765,0.769,1,"NAA38","NS"
"PPP2R5E",0.274798009108905,-0.281099719069388,0.524,0.692,1,"PPP2R5E","NS"
"PRDX2",0.275016174258706,-0.267499689940122,0.861,0.923,1,"PRDX2","NS"
"ZNF638",0.275168090308089,0.330508816724842,0.717,0.615,1,"ZNF638","NS"
"YPEL5",0.275296043013041,0.265939106892738,0.824,0.769,1,"YPEL5","NS"
"TMUB2",0.276406354697347,-0.369221710492023,0.626,0.692,1,"TMUB2","NS"
"NEAT1",0.277791368413211,-0.727382220141549,0.979,0.923,1,"NEAT1","NS"
"SLC7A6",0.280508262367217,0.282387962999005,0.695,0.615,1,"SLC7A6","NS"
"FDFT1",0.280685985638848,-0.296199406508972,0.428,0.462,1,"FDFT1","NS"
"ALKBH7",0.281607601578066,0.359277639932741,0.722,0.769,1,"ALKBH7","NS"
"SCO1",0.281910772275752,-0.264265383642671,0.294,0.385,1,"SCO1","NS"
"CRIP2",0.281982437711994,0.666416345842869,0.69,0.769,1,"CRIP2","NS"
"POLR2I",0.283142344444452,0.365428288421708,0.909,0.923,1,"POLR2I","NS"
"FAM219B",0.286421276245065,0.392767540282878,0.364,0.231,1,"FAM219B","NS"
"RNF7",0.28810625712283,0.266247423787831,0.802,0.769,1,"RNF7","NS"
"CNOT1",0.288431254336372,0.33932164343665,0.69,0.692,1,"CNOT1","NS"
"TDP2",0.288461556748843,0.259835512043058,0.62,0.538,1,"TDP2","NS"
"FAM3A",0.289167596424576,0.257132693175358,0.743,0.692,1,"FAM3A","NS"
"RCAN1",0.290388748987852,-0.281989318081913,0.417,0.538,1,"RCAN1","NS"
"LINC00664",0.29128090358173,-0.333793907079004,0.08,0.154,1,"LINC00664","NS"
"CDKN1A",0.291630794637398,0.374791075448501,0.77,0.769,1,"CDKN1A","NS"
"TLN1",0.29174426172443,0.303716760138593,0.711,0.615,1,"TLN1","NS"
"NUBP2",0.293316813402768,0.501189158686425,0.781,0.846,1,"NUBP2","NS"
"BATF2",0.294350877094604,0.446799294596958,0.364,0.231,1,"BATF2","NS"
"RBM10",0.294351971427153,0.25058330715548,0.412,0.308,1,"RBM10","NS"
"DDX58",0.295289617663952,-0.350538144701075,0.658,0.692,1,"DDX58","NS"
"CLIC1",0.295625407413467,-0.339641108628809,0.92,1,1,"CLIC1","NS"
"PSMG3",0.297358713809187,0.417507516141599,0.85,1,1,"PSMG3","NS"
"MRPL13",0.298057909983033,-0.299144239421383,0.668,0.615,1,"MRPL13","NS"
"CEPT1",0.301090177561317,-0.291208155444866,0.439,0.538,1,"CEPT1","NS"
"SOCS3",0.301228533436106,0.507350385235812,0.679,0.615,1,"SOCS3","NS"
"NOL9",0.301735060871139,0.327875806171578,0.561,0.462,1,"NOL9","NS"
"HLA-F",0.3018204323125,-0.437127709597074,0.759,0.846,1,"HLA-F","NS"
"PVT1",0.301993865209403,-0.396904967509038,0.193,0.308,1,"PVT1","NS"
"CELSR2",0.302456623800959,0.257364971914845,0.337,0.231,1,"CELSR2","NS"
"PLD3",0.307297724625434,0.37612674279205,0.963,0.846,1,"PLD3","NS"
"BRCC3",0.308127264938407,0.277608584843229,0.711,0.615,1,"BRCC3","NS"
"SLC35E2B",0.308581416588135,0.290117768422553,0.519,0.385,1,"SLC35E2B","NS"
"DNAJC5",0.308627737431041,0.265958424603298,0.455,0.769,1,"DNAJC5","NS"
"ADRM1",0.309394077658271,0.27549739262068,0.893,0.923,1,"ADRM1","NS"
"EIF1AD",0.309789980954757,0.311675142656065,0.786,0.846,1,"EIF1AD","NS"
"ELOF1",0.313910798330199,0.2610718570232,0.636,0.538,1,"ELOF1","NS"
"WBSCR22",0.314137973197016,0.343831836446727,0.893,0.923,1,"WBSCR22","NS"
"BCL3",0.315580606962363,-0.329355815293827,0.556,0.692,1,"BCL3","NS"
"ZWINT",0.316263806374548,-0.299845953814407,0.134,0.231,1,"ZWINT","NS"
"TAF6",0.316427462673115,-0.389362827182665,0.39,0.538,1,"TAF6","NS"
"DEK",0.316439812586913,-0.331778878353748,0.882,0.923,1,"DEK","NS"
"SESN2",0.316556889314759,0.572467708367747,0.283,0.154,1,"SESN2","NS"
"CWC25",0.317437153101941,0.264087765297596,0.513,0.462,1,"CWC25","NS"
"DAGLB",0.317873401080601,0.323185705374403,0.604,0.538,1,"DAGLB","NS"
"SNHG5",0.3188046072517,0.364794428990608,0.674,0.846,1,"SNHG5","NS"
"ARL4D",0.3188046072517,-0.308486810375866,0.684,0.692,1,"ARL4D","NS"
"ATRAID",0.319422231372159,0.363573353550646,0.845,0.769,1,"ATRAID","NS"
"LRRC47",0.321495816066343,0.341418740083423,0.588,0.462,1,"LRRC47","NS"
"TEAD3",0.321901754015558,0.448710482581335,0.449,0.385,1,"TEAD3","NS"
"HAUS6",0.322761856591733,-0.376270007727951,0.187,0.308,1,"HAUS6","NS"
"HINT2",0.322850144335028,0.3077957655447,0.695,0.615,1,"HINT2","NS"
"RALBP1",0.324393619732812,0.2774884601854,0.802,0.692,1,"RALBP1","NS"
"OFD1",0.324567701907828,0.260004877425927,0.449,0.385,1,"OFD1","NS"
"GABARAP",0.329987959691957,0.301179403524918,0.909,0.923,1,"GABARAP","NS"
"CNP",0.330068922879516,0.340521399879205,0.711,0.615,1,"CNP","NS"
"RUSC1",0.331274326625783,0.296188790589344,0.455,0.385,1,"RUSC1","NS"
"KIAA0430",0.332187258463904,-0.328033943356623,0.406,0.538,1,"KIAA0430","NS"
"MCRS1",0.332649304266776,-0.258374677016724,0.342,0.462,1,"MCRS1","NS"
"STIP1",0.333451464095617,-0.299860579791712,0.882,0.846,1,"STIP1","NS"
"GNL3",0.334378743398007,-0.341297452330666,0.636,0.615,1,"GNL3","NS"
"TIMM17B",0.339426785809282,0.271298886638589,0.599,0.615,1,"TIMM17B","NS"
"PIP5KL1",0.339605430319852,-0.298307648822544,0.139,0.231,1,"PIP5KL1","NS"
"FKBP9",0.340942110622162,-0.419408823607537,0.882,0.846,1,"FKBP9","NS"
"VPS13D",0.343648104947183,0.276000338800737,0.513,0.462,1,"VPS13D","NS"
"TMUB1",0.344223456247694,0.263952016816066,0.69,0.692,1,"TMUB1","NS"
"ISYNA1",0.345960986590841,0.535095150909116,0.54,0.615,1,"ISYNA1","NS"
"ITPR3",0.34808691056451,0.499193160407318,0.684,0.769,1,"ITPR3","NS"
"BCLAF1",0.351041602045419,0.276201875305424,0.877,0.846,1,"BCLAF1","NS"
"PARK7",0.351410526165016,0.257931180925404,0.925,0.923,1,"PARK7","NS"
"PHKG2",0.353459070165019,0.424435582288749,0.679,0.615,1,"PHKG2","NS"
"TAZ",0.353868820659868,0.351315399829286,0.508,0.385,1,"TAZ","NS"
