"","GPR87","KYNU","LY6K","UBD","FHL2","IGFBP3","DKK1","ARNTL2","CRABP2","FAM83A","GJB3","RGS10","IDO1","COMTD1","CBLC","UCK2","GJB2","PLAU","PROM2","GPC1","SUSD2","MS4A15","SFTPB","AQP4","SFTPD","NAPSA","RGS16","C16orf89","TNS1","CYP4B1","C4BPA","NKX2-1","DLC1","SCGB3A1","FLRT3","ADGRF5","SFTA3","RNASE1","NFIX","AQP1","CHL1","TFF3","DMKN","VIM","IQGAP2","RRAD","LOC100506844","C5orf49","TNC","FOXJ1","SLC27A2","MUC5B","DTX3","TEX9","IGFBP5","ABCA13","METTL7A","WDR86-AS1","CTGF","TUBA1A","analysis","patient_id","sample_name"
"M4_1001000407",4.27270384327414,5.64215832335006,4.61763789025091,6.4783014443429,6.40705813950064,7.07620346661882,4.97134560723596,4.95885459094423,6.75731014191111,4.4443231827221,0,5.22249843404009,0,2.09937174320953,4.81004954353896,4.45478165227697,5.50641085862464,3.6531347988139,2.20344642655708,3.32697313682064,0,0,0,0,0,0,0,0,0,0,0,0.639287508482034,0,2.29770333057718,0,0,2.09937174320953,0,2.29770333057718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M4_1001000408",5.31907957482514,5.13902723447517,2.60526479915931,7.85549505883804,4.87996382770472,7.1981437341398,4.10058190727208,0,7.15477958395597,3.48636188822643,4.28013914110234,5.34144359677251,5.77952794947372,3.99706003742935,4.66246275103492,5.80170557228683,5.65830276112164,0,4.86481323011051,2.38838672874104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20883211958006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0916482097481,"grouped_pd","TH185","LT_S21"
"M4_1001000412",5.13357091141156,5.60825626644328,3.43325140460305,7.5260922517041,4.46802594293817,7.58585340472199,4.96557999983687,3.15627245177618,6.77958848117221,2.50482769102844,1.89020484073132,5.23834170615441,4.25308855870055,4.04668059250088,3.86784899923165,3.69746928450325,5.60825626644328,5.37741092341036,2.77187592430093,4.32998301258853,0,0,0,0,0,0,0,0,0,0,1.05555686860409,0,0,2.88268530425089,0,0,0,0,0,0,0,1.05555686860409,0,0,0,0,0,0,0,0,0,1.05555686860409,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M5_1001000407",4.30764860266637,5.90625593604866,3.80575971001279,7.01628493355396,0,7.19845695378626,4.0878656916628,5.47386907417455,7.00571236835118,0,2.28155333278362,5.35661027234214,6.45668470520974,3.98436732983065,4.61156262426027,4.26738749974924,4.52015041754713,4.55155882716097,2.54337246186156,3.41135436317807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M5_1001000408",4.50343153624229,5.62437943751522,4.24885329623574,6.77613173869701,6.37046503366568,6.69913844478415,4.26799671745016,4.34110348709004,6.8490547948947,4.08088111184283,4.40922783815582,4.53295883045743,0,4.22933624016305,3.87888278245799,4.00982659148144,5.27757528134123,4.3233217199353,4.70617367015497,4.3585745793081,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31018661996814,0,0,0,0,0,0,0,0.855874990579667,0,3.12037719617448,0,0,0,0,0,0,0,3.17840194031564,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M5_1001000412",1.86854791069772,5.91941584659585,2.35972533504475,6.5435713401419,4.75996101690829,7.45801101053072,0,5.71606740889374,6.83114000791946,4.0577393092824,3.34619223329493,5.47498334230942,4.81696944896766,3.75598824551919,4.5734775262257,3.63712424100765,4.42104570201919,5.538901056065,3.43829562212732,3.89059943976683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M6_1001000408",1.38945793196551,6.6800337907733,4.16303322114684,7.33984711374294,5.00139972200718,6.6375287720615,4.16303322114684,3.3362701232093,7.27522148700838,4.25265101456604,5.43791950652921,5.39782429776501,6.22876597287035,1.38945793196551,3.2229234050303,5.25121780413285,4.16303322114684,5.15168589153476,3.4380673599211,2.94843340791931,2.94843340791931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53045265598896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38945793196551,0,0,0,0,0,3.76531814802065,0,0,"grouped_pd","TH185","LT_S21"
"M6_1001000412",0,6.29810859099824,4.03627541791572,7.81027689281488,6.00120079643913,7.69870371154164,0,3.36063719488611,6.77609837774291,3.89026060437513,4.13567171226679,4.82554839888966,6.26939923086912,4.27663802347278,4.84435565051866,4.23468210849125,4.68295140488581,5.34358100062899,3.49496363438134,4.30099181576491,0,0,0,0,0,0,0,0,1.74627357335491,0,0,0,0,0,2.64022063918716,0,0,0,0,0,0,1.02063252315217,0,0,0,0,0,0,0,0,0,0.464771094367145,0,0,0,0.464771094367145,0,0,0,0.464771094367145,"grouped_pd","TH185","LT_S21"
"M7_1001000407",3.09944475038518,6.59898399276999,4.92646901902313,7.48195216962589,6.12535244890501,7.51445734014623,4.58461022748208,2.51831293944976,6.89791292339044,3.94196188220021,0,4.55077385111637,0,5.059093492392,4.25221276874749,4.64903060754226,5.45550025438068,0,2.98270445942994,1.77308473964383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94404135881717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90267800136747,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M7_1001000408",5.99880919245767,5.84541044837903,4.13352449246488,7.76896871319757,4.41719194344431,6.45044589131291,3.73604059688276,5.38795836034148,6.60363139419934,4.14655882468069,4.037192490358,4.99960058485479,5.70038442747985,3.73604059688276,5.18539110101861,5.17618384631433,5.80923765825289,5.78185379645852,4.30214857545069,3.58909247868998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M7_1001000412",4.92784611761068,6.25638620180677,3.01098007984341,6.88742986234922,4.63323243476117,7.65276423268574,6.41448756681839,5.04014865131115,7.06480739221615,4.43679936732299,4.65183141484617,5.2327937038235,5.73318373197373,3.39989451381984,4.01715934215013,5.04014865131115,4.33465252498479,7.09567815599924,0.675677799193174,3.18506053978247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2982356707954,0.675677799193174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5813385140276,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M8_1001000407",5.80600560344627,5.09389707055189,3.42979570948493,6.5838503755081,6.09293503600048,6.50850031773478,0,4.5263577976248,6.6445408942641,4.13598213680891,3.90959467869425,4.91169185593181,5.85646707612922,0,3.08276825932412,4.43408377757755,5.04263439383821,4.15034921436957,4.06087715980501,3.30504210272006,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70942955751978,0,0,0,0,0,0,0,0,0,0,2.90131565471379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M8_1001000408",4.65276755171195,5.72889942073338,3.55417821489799,6.08101738694401,4.45315703321305,6.17674233947727,5.24054911613049,2.39680053768305,6.90954771478682,3.33104327039328,3.96911037457252,4.02416893379058,4.56315646890219,4.71730535559559,4.42962686940831,4.73500474394387,4.14194957862254,4.65276755171195,5.38787295751426,2.70692625663879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77145975733373,0,0,2.94329812363784,0,0,0,0,0,0,0,0,0,2.77145975733373,0,0,0,2.63793912276969,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M8_1001000412",4.16652117491476,6.24648577252164,4.23898341287738,7.79987764103617,5.71833721317192,6.43036106928678,5.73099434241453,4.12822089123566,7.18520900177771,4.09648813601918,4.86691938942667,5.15080477234187,4.78938019650256,4.19613908429714,4.68315182594268,5.20810932710862,5.47430361971769,4.8999422434387,3.48133312518075,3.5940279427942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22346097111736,4.55413380082989,0,2.53622422948094,0,0,0,0,0,0,0,0,2.57387460998238,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"M9_1001000407",5.60072455713647,5.52515001009564,4.07523261795337,6.40401246354705,5.86677860792916,7.26310163241498,3.84058384274347,3.19425107972376,7.00008448148871,2.58863027102419,4.19345187855091,4.37944538029803,0,2.67708767248496,4.70567214473934,3.75792004804049,5.54458581128971,0,1.77911492468729,3.89212537640801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80251830968062,0,0,0,"grouped_pd","TH185","LT_S21"
"M9_1001000408",3.81997935996542,4.41873577988309,3.11997012669833,6.31113512566112,4.86921218372742,7.46870398528953,3.72972588043119,2.92906459369477,6.97801826238015,2.96352159197803,3.30458427035108,4.94672359694774,4.69942932321936,4.43441935582375,4.50934698426634,4.40280230487316,2.81794021606796,4.73461850305319,1.28750156173475,2.6474936406805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83217228937732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N10_1001000407",4.9995729346448,4.8446316190358,4.94651762289826,4.94044500302223,6.27594699202657,6.80759079569265,6.07230764912852,4.23611364043906,6.53057619177218,4.4056775445143,0,4.45636026092393,5.44227865822503,3.92000125048591,4.30742469761839,5.50308242457769,4.83790547154416,6.02402544120064,0,2.62292746840003,3.50753292003068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21279823400757,0,0,0,0,0,0,2.93844159689017,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N10_1001000408",0,4.67253743050625,4.78505749759475,5.33900398420212,5.57993155611907,6.56249761402597,2.20903287227465,5.0802971273761,6.60100318383717,3.31915444996406,1.62007163276656,4.87740509875512,4.24718994821317,3.57637897687615,4.78020846069461,4.69395990621954,5.40358994940501,5.76671200697691,4.10501501685887,3.63916741627774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56400017943695,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N11_1001000407",0,6.27028328659581,3.60525047839387,0,5.53672532729508,7.86809390477445,5.01021065462636,4.3313309426022,6.33987787898345,6.27464186305883,4.23581751481708,3.77776377346446,1.72600783759059,2.6173955463046,5.18626755537725,4.11146950772075,0.767579609711759,5.74163247726855,0,2.77315645292014,0,0,0,0,0,0,0,0,0,0,0,2.20627413779931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N11_1001000408",4.39350525155175,4.68989812278295,3.64348140798399,7.85868521937193,5.62365851488499,6.92838773505526,5.4229117013116,0,7.26832777212197,3.89534706488981,4.59500366831904,5.14948677705437,4.15815633076229,2.85777127946388,4.55552339018282,4.64883022756282,5.28862979770144,6.2303093235738,3.82621641473023,2.82584696275866,0,0,0,0,0,0,3.08200297695021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N11_1001000412",3.95034528275288,5.54426496418453,4.4997922781185,5.78192684431812,5.7369486805934,6.85225727681731,4.26233993921298,2.85099875599539,6.88892055044111,3.82513320736153,4.17225379932528,4.52954045531683,3.45227006241532,4.76943729304163,4.10734647076284,3.91032496907592,4.90909501365492,5.32209838947394,3.26335049932585,2.58239570836841,3.61110709216381,0,0,0,0,0,0,0,0,0,4.42130336876061,0.518423108192048,0,0,0,0,0,0,0,0,0,3.15356700263195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N12_1001000407",4.89686899795214,5.28392120040796,4.57973863710767,7.82603057109404,5.29984102261679,7.42940842362434,5.64946563494802,5.06504550750072,7.11545065331256,4.12549980537122,3.07098864581925,4.8040750184629,4.6577421237117,3.32828083032124,3.72172238014565,3.03362122559546,4.23434956567351,0,4.1874280588015,3.95905975317729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N13_1001000408",4.53692208950275,5.82044843391508,4.17247483529047,3.62671295811959,5.07366828311995,6.53757626766052,4.7240870681175,5.12289967278996,6.697404941932,3.84783341602947,1.05098262627007,5.37330011482143,5.2112612382805,4.37901578849824,5.2830438485702,3.48516555981938,5.62166149895579,5.32012948390407,4.15317154635112,2.44604536261457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482520898085367,0,0,0,0,0,0,0,0,0,0,0,4.83350705727554,1.05098262627007,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N13_1001000412",4.09331445573378,5.04605654702268,4.47395055857309,7.88242720998403,5.68601537578189,6.82134899648296,5.86002413948614,3.76993098765966,7.19752613480803,3.94463826410643,4.85305484462361,5.25718473364499,7.5163390894883,4.34362972407598,3.88639933884404,2.50169278433351,5.84462959592119,5.7684640036164,3.8030637887817,0,1.23415195611549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900680855843339,0,3.73566267387953,2.32774224853135,0,0,4.42267275570321,0,0.900680855843339,0,0,0,0,1.58857012224531,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N14_1001000408",5.23536639829265,4.67144605447121,3.34078759813504,7.29228284138908,5.59085762795695,6.63006512782171,4.79464929530411,0,7.13851048288605,3.19252108238072,0,4.60364125220188,5.62230812650673,4.74852319731226,3.51719016243197,4.92714591523416,3.88110596607744,0,1.41422523127579,0,0,0,0,0,0,0,4.57997800766718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25448954098556,0,0,0,0,0,0,0,0,0,0,0,4.49679405817433,0,"grouped_pd","TH185","LT_S21"
"N14_1001000411",4.14956137570007,3.60494184147743,4.39296550971197,6.46542215875677,6.02718146260428,5.10040382894674,3.28819871457278,4.28440125752136,7.19718100098665,3.4848990048927,4.70050581206243,5.36991770396707,4.50937382206789,2.77118047170029,4.28440125752136,2.66119050078745,5.61284718748632,5.76212499058392,0,4.6461031062549,0.979890639705373,0,0,0,0,0,0,0,0,0,4.13635145877678,0,0,0,0,0,0,0,3.37727357003784,0,0,3.34845462996244,0,0,0,0,2.46954523753858,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N14_1001000412",3.42226309700908,6.46702531950733,3.89211930158581,6.06830135194222,4.93956167791851,4.39475061871067,3.44142554909894,5.21584301423847,6.35196576037942,4.94801170697475,1.51658572701777,4.75357345533523,7.42568500880859,0,4.19275726982811,5.82914101327674,5.32835969461836,4.35748486878226,3.58278634791784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82974482812498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N15_1001000408",2.6779301417608,6.09128099717668,3.77212006732636,6.2357149192661,4.65320932272859,7.04713007090194,0,2.99457708754874,7.10737976447674,2.73816534080434,4.20420522430725,4.14871757412618,4.17684620976978,3.59024162795949,0,4.97454041254763,5.54452405261395,4.05924796672998,5.08668172316819,3.92595411444641,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032231974924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N15_1001000412",0,5.97455674488422,4.84836097825094,6.61166997954983,4.62163885229825,6.4720780874079,5.42398287924758,3.32544752532527,7.11101378110236,3.52419148292032,0,5.46263495834413,0,4.64450996054635,3.14016504695615,4.40555640956413,5.32599886265854,2.08637279987406,3.45234830029261,3.80097936277501,3.86214432444237,0,0,0,0,0,0,0,0,0,0,0,0,2.88667283816533,4.42826840493867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87385157309356,0,"grouped_pd","TH185","LT_S21"
"N16_1001000407",4.85280960485768,5.90013829183621,3.88490712949324,7.50301176855316,5.43827242670165,7.44978600255391,4.4965272326525,5.12288292092555,6.12345929488378,4.01245104679851,4.18774160183624,4.87326956480175,4.43567687611957,4.8319222757778,3.96336783745429,5.64076710547661,6.06061239066336,5.1149624206946,0,2.55843632722398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65958771765941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12555224501045,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N17_1001000407",3.72750022518968,6.12570980337192,4.62925407418803,7.4286876176012,6.17175238431865,7.57095578722851,4.31136645347174,4.59141312820568,6.29604673354747,2.41087992196984,0,4.79956176753131,5.86427805624162,2.615913208163,3.63154529160489,3.31880718304649,5.86067170221112,5.70458546208518,2.93127824638811,0,0,0,0,0,0,0,0,0,0.81888529460135,0,0,0,0,0,0,1.56943036275145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N17_1001000408",4.23828391052189,5.98045404991701,3.70725626566449,5.61369500987026,5.90556069166888,7.30722926548568,3.67939408302765,4.46821203507672,6.88697444484129,5.02105616339426,4.39498581264882,5.67698392475751,3.81153560012353,4.83487656063966,0,4.23017267979151,4.25431162465456,0,0.444522104087192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16279950258752,3.30717959846256,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N18_1001000407",5.05830277455163,5.93600836680439,4.39840182080795,5.25230584885377,5.54769261990274,7.37483256049824,4.79619845465055,2.50369885225265,6.6887834277013,4.57333643371868,2.7525324768502,5.42237594720814,6.75532512115509,4.03024201216631,5.22014250987317,2.95162126867492,4.89140624011613,4.85843430533317,5.10128367077945,3.82669503801593,2.69588532005966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622544716828387,3.22615353060449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80614203593645,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N18_1001000408",4.800581,6.383582,4.629595,7.045922,3.920357,7.319805,0,4.898588,6.910299,0,4.288011,5.2545,6.218149,3.094908,5.495034,4.987842,5.37132,0,4.251146,3.001141,0,0,0,0,0,0,4.323565,0,0,0,0,0,0,1.935891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N18_1001000409",5.379598,5.947477,5.097223,4.763694,6.562912,6.464318,5.58424,4.583777,6.431154,0,3.738914,3.350081,5.09471,3.892457,0,5.424014,2.880963,0,5.19289,4.242152,1.45493,0,0,0,0,0,0,0,0.5994111,0,0,0,0,0,0,1.115999,0,0,0,0.5994111,0,0,0,4.358992,1.115999,0,0,0,0,0,0,2.732307,0,1.846374,0,0,0.802705,0,0,0.5994111,"grouped_pd","TH185","LT_S21"
"N18_1001000412",4.761732,6.770732,5.169429,8.210097,6.303357,7.494541,3.819809,4.198034,6.922744,4.769329,0,4.784354,5.89103,3.499798,3.848729,4.516654,5.059617,4.754076,3.602133,3.829542,0,0,0,0,0,0,0,0,0,0,0,2.294462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782692,0,0,0,1.416262,0,1.697366,0,0,0,3.415528,0,0,"grouped_pd","TH185","LT_S21"
"N19_1001000407",4.599186,5.871508,2.711885,7.427773,6.131696,6.748359,5.344826,4.047087,6.70913,3.554565,3.242626,4.513089,5.19426,2.982825,0,4.162927,5.077171,5.42019,4.06735,2.446098,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20685,0,2.083037,0,0,0,0,0,0,0,0,2.982825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N19_1001000408",4.878572,6.758615,3.017877,7.906606,6.119125,7.400325,4.601787,4.469688,6.367394,5.09512,3.546105,4.860364,7.435075,3.662202,2.868002,4.167614,4.675178,5.54963,3.333534,3.546105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.567511,0,0.3882088,"grouped_pd","TH185","LT_S21"
"N19_1001000412",2.82432,5.539661,3.985861,5.837977,4.165082,5.836051,5.339287,4.271964,6.777652,3.003277,0,5.313604,5.72176,4.112446,0,3.704352,4.224792,0,4.486753,4.516056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82432,0,0,1.937814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N1_1001000407",5.504655,5.733131,3.557482,5.975058,6.586729,6.808901,5.367297,4.140582,6.228656,4.272123,4.034758,4.903607,5.187084,3.722917,4.940378,4.323599,3.722917,0,4.434309,0.8162621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8162621,0,0,0,0,0,0,0,3.267307,0,0,0,0,0,0,0,0,2.61156,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N1_1001000411",0,5.170992,4.212405,6.844153,5.750917,7.467143,6.108825,4.757479,6.711007,4.223665,2.459944,4.802414,3.780013,3.863663,4.378922,4.452819,5.122052,6.176196,3.649737,2.880367,0,0,0,0,0,0,0,0,0,0,0,2.962692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N20_1001000407",4.797415,5.802963,4.48634,6.681399,5.537081,6.560327,4.725928,4.103895,6.837615,0,3.476789,4.347678,0,2.680162,4.306268,4.425684,5.149881,5.220103,3.476789,4.334064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419624,0,0,0,3.410001,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N20_1001000408",4.607063,5.941585,2.693026,6.94672,4.34081,6.15291,5.178051,4.051487,6.824243,3.712384,4.957285,5.539239,6.013175,4.246802,0,3.93737,5.795682,0.5240276,2.782164,3.043363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.426736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N20_1001000412",3.897116,6.014751,2.984057,9.124811,4.885638,6.983614,3.860156,5.254154,6.922996,4.36631,4.542715,5.053088,6.297993,3.47444,2.984057,2.838302,5.385278,6.923876,1.025114,2.667617,0,0,0,0,0,0,0,0,1.303217,0,4.123451,0,0,2.296272,0,0,0,0,0,0,0,0,0,0,2.667617,4.78635,3.357068,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N21_1001000407",5.744789,5.981941,4.791663,5.542704,6.2221,7.689907,6.068562,0.6171202,6.109213,3.509637,4.622251,4.588109,4.274544,0,3.81521,4.798721,5.018805,0,3.026862,2.845959,0,0,0,0,0,0,0,0,0,0,0,3.922127,0,0,0,0,0,0,0,1.661634,0,0,0,0,0,0,0,0,0,3.067401,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N21_1001000408",4.760302,4.00512,4.159651,5.567559,5.286239,5.979756,5.506626,3.906404,6.893366,3.973285,1.191707,4.09496,4.612467,4.177391,4.510732,4.459022,5.406357,3.33003,3.859194,3.175006,0,0,0,0,0,0,0,0,0,0,0,0,0,2.064086,0,0,0,0,0,0,0,1.352187,0,0,0,0,0,0,0,0,0,3.074279,0,3.244407,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N21_1001000412",3.030789,5.560413,3.797673,7.581974,5.057468,7.034308,3.356019,5.134047,7.230526,4.821972,4.365858,5.768971,4.370663,4.296052,5.169167,5.500302,5.409572,5.763034,3.763079,4.422043,4.797252,0,0,0,0,0,0,0,0,0,0,0,0,0,2.850799,0,0,0,0,0,0,0,1.295754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
"N22_1001000407",4.799819,5.905881,3.892593,5.191645,6.540208,5.730514,0.9458545,4.171121,7.277152,2.95035,3.826201,3.698219,0,2.95035,4.874728,4.915966,2.550429,0,3.717536,2.419264,3.595606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423114,0,0,0,0,4.230121,0,0,0,"grouped_pd","TH185","LT_S21"
"N2_1001000408",0,5.36056,4.9267,8.498155,4.046386,7.68091,0,5.512303,6.520856,3.014357,4.346558,5.499181,6.198191,2.169099,4.295066,5.33909,5.693081,5.9024,4.212487,3.214749,0,0,0,0,0,0,0,0,0,0,0,0,0,1.708571,0,0.4982669,0,0,0,0,0,0,0,0,0,3.13373,0,0,0,0,0,0,0,0,0,0,0,0,0,3.561924,"grouped_pd","TH185","LT_S21"
"N3_1001000408",5.155266,5.510208,3.166588,4.485814,5.761759,7.551557,3.865254,3.782544,7.133173,3.3147,0,5.201523,0,4.170691,3.965861,5.176882,4.478675,3.707976,4.679236,1.062593,0,0,0,0,0,0,0,0,0,0,0,0,0,2.407001,1.899357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"grouped_pd","TH185","LT_S21"
