"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"SND1-IT1",0.00234110980595021,1.25569054185368,0.198,0.149,1,0.352941176470588,4,0.563106796116505,9,"SND1-IT1"
"CREB5",0.000269177203579876,1.2554412444969,0.107,0.063,1,0.4,5,0.435114503816794,7,"CREB5"
"SESN2",9.0922359781971e-10,1.25456594209702,0.32,0.203,2.4080786988255e-05,0.412121212121212,4,0.463182897862233,9,"SESN2"
"UBL7-AS1",0.150835913756241,1.25437573123004,0.148,0.19,1,0.460526315789474,5,0.665822784810127,8,"UBL7-AS1"
"IRX1",7.56304741514333e-66,1.25368375934887,0.146,0.001,2.00307310790071e-61,0.533333333333333,5,0.333333333333333,3,"IRX1"
"MGC32805",1.0148423128544e-27,1.25367333176674,0.311,0.125,2.68780986559489e-23,0.3625,5,0.347490347490348,9,"MGC32805"
"CRTC1",5.9809015805368e-25,1.2522040530501,0.254,0.093,1.58404178360517e-20,0.396946564885496,4,0.269430051813472,10,"CRTC1"
"KIAA0319L",1.30483743242713e-45,1.25209258132332,0.858,0.704,3.45586193978326e-41,0.373303167420814,5,0.632010943912449,11,"KIAA0319L"
"SOX4",3.35838498291149e-71,1.25133045981083,0.95,0.863,8.89468262724108e-67,0.38241308793456,6,0.534300055772448,11,"SOX4"
"LOC104968399",0.100762789436508,1.25132162335204,0.126,0.107,1,0.553846153846154,4,0.641255605381166,10,"LOC104968399"
"CCNE2",3.06105102092306e-09,1.25072124680791,0.198,0.108,8.10719362891472e-05,0.470588235294118,5,0.459821428571429,8,"CCNE2"
"ATAD3C",1.0818553488265e-13,1.25064866084494,0.658,0.577,2.865293891367e-09,0.410029498525074,5,0.588824020016681,11,"ATAD3C"
"BRD4",2.28879436706003e-28,1.2496881419035,0.72,0.632,6.06187188115848e-24,0.393530997304582,6,0.506473724295507,11,"BRD4"
"NKRF",0.349877065715091,1.24945687217513,0.169,0.16,1,0.379310344827586,4,0.509036144578313,10,"NKRF"
"AGAP3",0.000324306177749718,1.24913903697282,0.489,0.477,1,0.404761904761905,5,0.633703329969728,10,"AGAP3"
"TOB1-AS1",0.841952516581279,1.24826730571869,0.111,0.115,1,0.508771929824561,4,0.757322175732218,7,"TOB1-AS1"
"FAM221A",6.37163744433866e-20,1.24781778804555,0.348,0.183,1.68752817713309e-15,0.463687150837989,5,0.473684210526316,10,"FAM221A"
"ZNF335",3.03630565119587e-13,1.24735492346779,0.41,0.283,8.04165551719227e-09,0.360189573459716,6,0.485568760611205,10,"ZNF335"
"ABR",0.000285870758527735,1.24717766076158,0.282,0.226,1,0.537931034482759,5,0.487234042553191,10,"ABR"
"CHERP",0.000860131565622939,1.24704816883774,0.332,0.287,1,0.391812865497076,5,0.582914572864322,10,"CHERP"
"PHLPP2",0.41501275701887,1.24704446341497,0.109,0.124,1,0.410714285714286,5,0.521400778210117,9,"PHLPP2"
"LPCAT2",2.33073766938387e-08,1.24686717104525,0.173,0.09,0.000617295871736317,0.528089887640449,5,0.586021505376344,9,"LPCAT2"
"PAG1",9.90562151090038e-06,1.2462422951563,0.219,0.149,0.262350385716197,0.504424778761062,4,0.530744336569579,8,"PAG1"
"S100PBP",3.90554077435454e-05,1.24613288018329,0.334,0.264,1,0.441860465116279,5,0.638686131386861,10,"S100PBP"
"PRDM15",2.1212865236111e-06,1.24588703623125,0.171,0.102,0.0561822735778401,0.511363636363636,4,0.495283018867925,10,"PRDM15"
"SS18L1",0.0234473828939684,1.24577200611277,0.276,0.246,1,0.394366197183099,4,0.532289628180039,9,"SS18L1"
"HAGLR",1.69532565725055e-32,1.24557211557363,0.379,0.153,4.49007000322809e-28,0.451282051282051,4,0.405660377358491,7,"HAGLR"
"NOP9",0.00754813492853908,1.24480171122956,0.361,0.33,1,0.408602150537634,5,0.677372262773723,11,"NOP9"
"PTCHD4",6.8364500214211e-21,1.24381693990148,0.109,0.021,1.81063378817338e-16,0.446428571428571,4,0.348837209302326,6,"PTCHD4"
"ZZEF1",0.445487821635107,1.24292757311558,0.233,0.238,1,0.525,5,0.665991902834008,10,"ZZEF1"
"CHADL",0.622704793941458,1.24273012999169,0.202,0.216,1,0.365384615384615,4,0.754464285714286,8,"CHADL"
"DTX3",1.53770984657087e-14,1.2426812019425,0.177,0.069,4.07262452864294e-10,0.406593406593407,5,0.447552447552448,9,"DTX3"
"UST",3.42864636225674e-09,1.24250162614591,0.202,0.111,9.08076989043698e-05,0.538461538461538,4,0.45021645021645,9,"UST"
"KANSL1",2.48655812252341e-21,1.24177589863339,0.627,0.476,6.58564918750325e-17,0.39938080495356,6,0.473737373737374,10,"KANSL1"
"GPD1L",2.85582127215453e-09,1.241454032905,0.429,0.321,7.56364263930127e-05,0.416289592760181,5,0.81437125748503,8,"GPD1L"
"ARMC5",0.311433041181184,1.24129838677353,0.264,0.315,1,0.492647058823529,5,0.674311926605505,9,"ARMC5"
"TTBK2",1.29640749591568e-07,1.23631026509576,0.171,0.094,0.00343353525293267,0.488636363636364,4,0.540816326530612,8,"TTBK2"
"IPO5P1",0.00966302243732282,1.23550485210459,0.278,0.241,1,0.475524475524476,4,0.874251497005988,9,"IPO5P1"
"SMARCA4",1.14091258790088e-23,1.2351197581164,0.769,0.717,3.02170698905549e-19,0.363636363636364,5,0.535930154466085,11,"SMARCA4"
"VEGFB",0.000161646975329509,1.23496435063052,0.553,0.585,1,0.392982456140351,5,0.637860082304527,9,"VEGFB"
"SDC2",3.36331980697944e-23,1.23490692440637,0.184,0.053,8.90775250878504e-19,0.484210526315789,5,0.468468468468468,9,"SDC2"
"NAGS",2.21372562566499e-09,1.23407676916963,0.146,0.067,5.86305231957373e-05,0.506666666666667,4,0.446043165467626,8,"NAGS"
"ZCCHC11",1.69056278950248e-14,1.23373897079853,0.61,0.498,4.47745554799731e-10,0.439490445859873,5,0.491787439613527,10,"ZCCHC11"
"SDC3",0.780488916266769,1.23372803836677,0.223,0.237,1,0.365217391304348,5,0.709349593495935,9,"SDC3"
"CLUH",0.0929843262126608,1.23324715728216,0.28,0.279,1,0.409722222222222,5,0.540587219343696,10,"CLUH"
"ZNF160",0.00297125618642386,1.2331270211205,0.258,0.22,1,0.413533834586466,5,0.534934497816594,11,"ZNF160"
"SNORA61",3.30490632658553e-08,1.23255544525378,0.132,0.063,0.000875304440596177,0.573529411764706,5,0.290076335877863,7,"SNORA61"
"ALOX12-AS1",3.46486420957183e-05,1.23146702936743,0.159,0.101,0.917669285905098,0.353658536585366,4,0.480952380952381,9,"ALOX12-AS1"
"BAHCC1",3.69122039539227e-17,1.23134687184962,0.177,0.064,9.77619721719643e-13,0.505494505494505,5,0.378787878787879,9,"BAHCC1"
"DUSP8",0.00279533320343941,1.23128433220289,0.243,0.21,1,0.456,6,0.663615560640732,10,"DUSP8"
"MLXIP",9.40380184594247e-17,1.23088903534089,0.748,0.733,2.49059691889786e-12,0.431168831168831,5,0.50623768877216,11,"MLXIP"
"SNX29",3.84886431358952e-09,1.22971654045283,0.338,0.23,0.000101937171345419,0.505747126436782,5,0.53347280334728,9,"SNX29"
"DNAJC3-AS1",2.34752600865077e-05,1.22930809410802,0.208,0.143,0.621742263391157,0.551401869158878,4,0.62751677852349,10,"DNAJC3-AS1"
"SNHG5",3.75513510043984e-18,1.22848302255633,0.643,0.592,9.94547531351491e-14,0.380664652567976,6,0.492282696994314,11,"SNHG5"
"ULK2",1.23228761912274e-09,1.22834339930766,0.351,0.254,3.26371375924658e-05,0.403314917127072,5,0.628787878787879,10,"ULK2"
"IER3",1.99599099775479e-57,1.22670867954929,0.796,0.544,5.28638215755357e-53,0.431707317073171,5,0.45446507515473,10,"IER3"
"DNAH6",6.28667294417014e-19,1.22617002709145,0.103,0.021,1.66502532926346e-14,0.471698113207547,4,0.325581395348837,7,"DNAH6"
"IL6R",3.28898484765735e-20,1.22597758389229,0.658,0.532,8.7108763690205e-16,0.383480825958702,6,0.673303167420815,10,"IL6R"
"REXO1",0.00584551144924902,1.22594012348676,0.159,0.122,1,0.390243902439024,4,0.480314960629921,9,"REXO1"
"MUM1",5.80437145403503e-12,1.22573658141041,0.375,0.24,1.53728777960118e-07,0.409326424870466,5,0.405622489959839,10,"MUM1"
"SON",2.56413797242523e-82,1.22572492213096,0.998,0.981,6.79111941996822e-78,0.361867704280156,6,0.471050049067713,11,"SON"
"SNHG1",6.68671159514457e-21,1.22528365876604,0.487,0.305,1.77097556597404e-16,0.52191235059761,5,0.400630914826498,10,"SNHG1"
"EVI5",7.66971852231231e-21,1.22470794189865,0.571,0.416,2.03132495063441e-16,0.465986394557823,6,0.598843930635838,10,"EVI5"
"CEBPB",2.05437681567036e-24,1.22442202894702,0.808,0.847,5.44101699630295e-20,0.396634615384615,6,0.506530380465644,10,"CEBPB"
"ADARB1",2.18884428182365e-13,1.22428587041695,0.113,0.035,5.79715408040993e-09,0.551724137931034,4,0.347222222222222,8,"ADARB1"
"DVL1",1.52665110852554e-07,1.22409990146309,0.441,0.373,0.00404333546092988,0.405286343612335,5,0.532903225806452,10,"DVL1"
"CASZ1",6.42221996457457e-18,1.22345835447807,0.629,0.524,1.70092495761758e-13,0.395061728395062,5,0.609733700642792,10,"CASZ1"
"PYGB",2.26880799498267e-34,1.22339072638861,0.73,0.552,6.0089379747116e-30,0.396276595744681,6,0.623365300784656,11,"PYGB"
"LMO7",1.25344143992526e-50,1.22304554945929,0.926,0.849,3.31973965364205e-46,0.389937106918239,6,0.537110481586402,11,"LMO7"
"KIAA1804",0.778748161048728,1.2223523824407,0.309,0.345,1,0.339622641509434,5,0.756983240223464,10,"KIAA1804"
"TMEM150A",1.21200471035728e-07,1.2218018592169,0.538,0.524,0.00320999447538127,0.472924187725632,5,0.659926470588235,10,"TMEM150A"
"ZC3H7B",0.00552193720059602,1.22114990937765,0.383,0.365,1,0.406091370558376,5,0.753623188405797,10,"ZC3H7B"
"FAAP20",1.17165860166694e-18,1.22036461544924,0.777,0.822,3.10313780651489e-14,0.3975,6,0.52428320655354,10,"FAAP20"
"ATG2B",4.78735336611346e-13,1.2203072301145,0.338,0.199,1.26793053901515e-08,0.477011494252874,5,0.669082125603865,9,"ATG2B"
"DNAJB2",0.00223067288051271,1.22008381852276,0.464,0.476,1,0.476987447698745,5,0.664646464646465,10,"DNAJB2"
"SYNPO",1.26370608528128e-07,1.21878368331083,0.392,0.3,0.00334692556686747,0.47029702970297,4,0.780448717948718,8,"SYNPO"
"LINC01135",1.39297586998384e-07,1.21810143966507,0.124,0.061,0.0036892965916522,0.46875,4,0.761904761904762,4,"LINC01135"
"PRKCE",2.08044296761804e-12,1.21798474124042,0.28,0.158,5.51005319973638e-08,0.381944444444444,5,0.533536585365854,9,"PRKCE"
"ACIN1",2.53221682890629e-40,1.21765990737587,0.847,0.769,6.7065762713583e-36,0.385321100917431,6,0.5184721352536,10,"ACIN1"
"LOC652276",2.15692169334411e-08,1.21757230825553,0.353,0.256,0.000571260710482188,0.395604395604396,5,0.513157894736842,10,"LOC652276"
"CHD6",1.41333489835309e-28,1.21747930009485,0.65,0.468,3.74321747828815e-24,0.414925373134328,5,0.460905349794239,11,"CHD6"
"ST7-AS2",9.80874568655272e-14,1.21722750304564,0.157,0.061,2.59784629508349e-09,0.54320987654321,4,0.559055118110236,7,"ST7-AS2"
"LAMP1",7.01536310526078e-10,1.21701384285477,0.656,0.647,1.85801891842832e-05,0.449704142011834,6,0.594795539033457,11,"LAMP1"
"TTC28",0.000998264786164229,1.21668015799279,0.214,0.163,1,0.390909090909091,5,0.710914454277286,9,"TTC28"
"ZNF462",0.701234266859303,1.21524996666303,0.363,0.409,1,0.401069518716578,5,0.676470588235294,9,"ZNF462"
"ZNF609",4.11825915406364e-10,1.21490757615882,0.46,0.368,1.09072093695376e-05,0.362869198312236,6,0.594771241830065,9,"ZNF609"
"ZNF514",0.190079067630649,1.21475611531084,0.124,0.154,1,0.3125,5,0.811912225705329,10,"ZNF514"
"RAB6B",3.22071814650603e-17,1.21458683415096,0.146,0.045,8.53007201102122e-13,0.52,5,0.290322580645161,10,"RAB6B"
"IL17RB",5.58707915317519e-16,1.21409805103463,0.165,0.06,1.47973791371845e-11,0.470588235294118,4,0.387096774193548,7,"IL17RB"
"SLC43A2",3.50456351927548e-06,1.21391779388157,0.417,0.346,0.092818364808011,0.362790697674419,5,0.748261474269819,10,"SLC43A2"
"TRAK2",3.92459773558664e-08,1.21170636846203,0.41,0.311,0.00103942971027012,0.407582938388626,5,0.659969088098918,10,"TRAK2"
"CLCN6",0.00950901002865014,1.21153858205371,0.198,0.157,1,0.372549019607843,5,0.55045871559633,8,"CLCN6"
"IRF4",1.05537760064498e-32,1.21093254048198,0.14,0.02,2.79516757530823e-28,0.625,4,0.80952380952381,3,"IRF4"
"GCDH",1.38865053812672e-07,1.21046909987237,0.396,0.328,0.00367784095022861,0.377450980392157,4,0.658357771260997,9,"GCDH"
"TAGLN",0.000687444433788704,1.21027907596472,0.103,0.061,1,0.452830188679245,4,0.404761904761905,9,"TAGLN"
"HCG26",4.70256254357798e-05,1.20893745025892,0.13,0.076,1,0.641791044776119,4,0.379746835443038,9,"HCG26"
"EHD1",3.25261159936062e-09,1.20858910700091,0.614,0.629,8.61454182090659e-05,0.493670886075949,5,0.59831675592961,10,"EHD1"
"MAGI1",8.07374719651157e-11,1.20854906324563,0.499,0.366,2.13833194499609e-06,0.439688715953307,5,0.741130091984231,10,"MAGI1"
"FLVCR1-AS1",0.0114872293009603,1.20805850271964,0.159,0.127,1,0.402439024390244,5,0.733840304182509,7,"FLVCR1-AS1"
"LOC100506860",8.75796841246887e-07,1.20794330595173,0.239,0.16,0.0231954793404238,0.495934959349593,4,0.447447447447447,9,"LOC100506860"
"ASXL1",3.69660660769167e-14,1.20780727320032,0.528,0.408,9.79046260047138e-10,0.422794117647059,6,0.524764150943396,10,"ASXL1"
"HOOK1",9.72833596191014e-11,1.20737920216028,0.581,0.477,2.5765497795119e-06,0.438127090301003,5,0.574167507568113,10,"HOOK1"
"ZNF793",1.2105577854611e-06,1.20653081034778,0.233,0.154,0.0320616229479372,0.608333333333333,5,0.80564263322884,8,"ZNF793"
"TCHP",0.0770907913226071,1.20644398861227,0.243,0.228,1,0.496,4,0.637130801687764,10,"TCHP"
"ZKSCAN2",0.000308389209299322,1.20633789241659,0.103,0.059,1,0.584905660377358,4,0.634146341463415,6,"ZKSCAN2"
"SLC25A35",0.000351013534967536,1.20593329947506,0.186,0.135,1,0.375,4,0.487544483985765,8,"SLC25A35"
"RYBP",0.163317462171764,1.20551320774088,0.47,0.517,1,0.380165289256198,5,0.639069767441861,10,"RYBP"
"MGC16275",0.693110672284105,1.20439717891312,0.107,0.119,1,0.4,5,0.40080971659919,6,"MGC16275"
"FGF18",3.31005436040572e-18,1.20394806038889,0.138,0.038,8.76667897353456e-14,0.450704225352113,5,0.425,8,"FGF18"
"AKAP8L",7.84817246105692e-22,1.20169994474404,0.571,0.414,2.07858847631093e-17,0.465986394557823,6,0.48953488372093,11,"AKAP8L"
"TAF9B",0.000534743315073385,1.20141337720356,0.268,0.215,1,0.463768115942029,5,0.560538116591928,10,"TAF9B"
"SF3B2",7.47866700793462e-11,1.20139383495413,0.889,0.912,1.98072495705148e-06,0.37117903930131,6,0.503957783641161,11,"SF3B2"
"ZNF345",0.101074133632538,1.20075029473743,0.113,0.091,1,0.655172413793103,4,0.693121693121693,9,"ZNF345"
"ST6GALNAC4",4.36838035630944e-12,1.19976117791903,0.359,0.238,1.15696553736856e-07,0.389189189189189,5,0.428282828282828,11,"ST6GALNAC4"
"FAM161B",0.0231029017668868,1.19808119210636,0.105,0.077,1,0.425925925925926,4,0.515723270440252,8,"FAM161B"
"WFS1",9.53439962678718e-09,1.1979076305527,0.398,0.298,0.000252518574115458,0.526829268292683,6,0.644588045234249,9,"WFS1"
"IFT57",2.01487830933395e-30,1.19783900618209,0.843,0.881,5.33640520227097e-26,0.423963133640553,5,0.513661202185792,11,"IFT57"
"SKI",7.16905646054524e-14,1.19777833161527,0.285,0.154,1.89872460357541e-09,0.45578231292517,5,0.341692789968652,9,"SKI"
"MBD3",0.0073410576882963,1.19774665275218,0.318,0.29,1,0.439024390243902,5,0.475953565505804,10,"MBD3"
"GRAMD2",5.45504802508239e-16,1.19743115396112,0.439,0.291,1.44476946944307e-11,0.579646017699115,5,0.728925619834711,8,"GRAMD2"
"PELI1",0.00974786645485477,1.19685515155232,0.524,0.568,1,0.355555555555556,5,0.59406779661017,10,"PELI1"
"CRY2",2.48123157001942e-12,1.19597638421473,0.388,0.256,6.57154181319643e-08,0.36,5,0.656660412757974,11,"CRY2"
"EML5",0.000106469343601931,1.19585670082998,0.118,0.07,1,0.360655737704918,4,0.537931034482759,9,"EML5"
"FAM69B",4.66761910469553e-06,1.19524219463832,0.204,0.132,0.123621891987861,0.428571428571429,5,0.6,9,"FAM69B"
"ZNF644",1.84121979313804e-24,1.19516771069287,0.647,0.516,4.87647062212611e-20,0.441441441441441,6,0.507462686567164,10,"ZNF644"
"ANKS1A",0.00563542246675445,1.19452616676347,0.4,0.379,1,0.398058252427184,5,0.648030495552732,11,"ANKS1A"
"HMHA1",0.0172871352459062,1.19442830928005,0.359,0.333,1,0.394594594594595,5,0.625722543352601,9,"HMHA1"
"FAM73A",3.08938841202032e-13,1.19431622390581,0.472,0.349,8.18224520923582e-09,0.45679012345679,5,0.634986225895317,10,"FAM73A"
"NBPF25P",1.53482238212629e-10,1.19370264148803,0.212,0.112,4.06497707906149e-06,0.568807339449541,4,0.506437768240343,11,"NBPF25P"
"ADAP2",3.72287108509241e-11,1.19362194224913,0.138,0.055,9.86002406886725e-07,0.563380281690141,4,0.330434782608696,8,"ADAP2"
"JADE1",2.60424236732916e-07,1.19316549275892,0.357,0.258,0.00689733590987128,0.445652173913043,4,0.613805970149254,10,"JADE1"
"OPHN1",0.32338860755839,1.19296762444098,0.25,0.292,1,0.542635658914729,6,0.661716171617162,9,"OPHN1"
"LBH",1.94271404918759e-33,1.19156918591653,0.425,0.185,5.14527815927334e-29,0.520547945205479,5,0.493506493506494,10,"LBH"
"CSNK2A2",0.0138349985134024,1.19126298266512,0.159,0.125,1,0.475609756097561,4,0.538461538461538,8,"CSNK2A2"
"ATG14",2.22668530984619e-08,1.19106299873102,0.507,0.425,0.000589737604312764,0.406130268199234,6,0.569004524886878,10,"ATG14"
"TTN",1.12708850819594e-09,1.19093859442398,0.311,0.201,2.98509391395695e-05,0.51875,5,0.543062200956938,8,"TTN"
"HERC1",3.14018958819199e-13,1.19018067114635,0.548,0.434,8.3167921243265e-09,0.404255319148936,5,0.601553829078801,10,"HERC1"
"DEXI",0.396129480975569,1.1887585544679,0.423,0.478,1,0.440366972477064,5,0.708249496981891,10,"DEXI"
"TP53INP1",1.14446722585565e-07,1.18863957339675,0.441,0.352,0.0030311214476787,0.334801762114537,6,0.693570451436389,10,"TP53INP1"
"BAG2",7.4926821958985e-28,1.18824160327493,0.285,0.1,1.98443687958372e-23,0.564625850340136,6,0.3125,9,"BAG2"
"PDK2",1.04956056971253e-08,1.18805065991291,0.55,0.505,0.000277976116888364,0.420494699646643,5,0.606666666666667,10,"PDK2"
"ATXN1L",0.0456882123607225,1.18777194844044,0.412,0.423,1,0.429245283018868,5,0.606370875995449,10,"ATXN1L"
"STK35",0.0869115603620184,1.18752050244631,0.299,0.287,1,0.415584415584416,4,0.639261744966443,10,"STK35"
"NUAK2",5.15724960441447e-16,1.18712011517069,0.557,0.445,1.36589755772917e-11,0.397212543554007,5,0.586580086580087,10,"NUAK2"
"ZNF493",0.0489973981129374,1.18638093266995,0.367,0.371,1,0.671957671957672,4,0.833766233766234,10,"ZNF493"
"SMARCD1",0.00685337931222167,1.1858875107438,0.34,0.322,1,0.411428571428571,5,0.435820895522388,11,"SMARCD1"
"UBE2G2",3.39048583605021e-24,1.18539390428018,0.746,0.71,8.97970173677897e-20,0.3671875,5,0.499661016949153,10,"UBE2G2"
"COL6A2",2.16666724685655e-10,1.18480829768851,0.21,0.109,5.73841820329957e-06,0.611111111111111,5,0.488986784140969,10,"COL6A2"
"SIPA1L3",0.741556101069643,1.18473922849707,0.439,0.5,1,0.429203539823009,5,0.693936477382098,11,"SIPA1L3"
"RAP1GAP2",0.820914782752588,1.18457712825099,0.184,0.191,1,0.421052631578947,5,0.710327455919396,9,"RAP1GAP2"
"ZBTB10",3.25116604651721e-06,1.18356042738033,0.348,0.27,0.0861071327420082,0.385474860335196,5,0.635231316725979,10,"ZBTB10"
"DIP2A",0.00722164267229101,1.1832887311967,0.381,0.351,1,0.51530612244898,5,0.544581618655693,11,"DIP2A"
"POMT1",0.00162254194454999,1.18325811743393,0.274,0.221,1,0.446808510638298,4,0.594771241830065,9,"POMT1"
"NEK8",7.40577959689448e-05,1.18285972321837,0.285,0.214,1,0.428571428571429,5,0.512359550561798,9,"NEK8"
"SEPT1",0.852082260284632,1.18251205072375,0.157,0.171,1,0.62962962962963,4,0.825352112676056,10,"SEPT1"
"NBEAL1",3.11128681211709e-18,1.18203279867669,0.654,0.592,8.24024312189212e-14,0.427299703264095,5,0.580828594638505,11,"NBEAL1"
"SLC25A29",4.35872341395526e-13,1.18175424916557,0.544,0.447,1.15440789618605e-08,0.385714285714286,5,0.561422413793103,10,"SLC25A29"
"C3orf62",0.144299133382361,1.18137189701865,0.167,0.149,1,0.395348837209302,5,0.745161290322581,8,"C3orf62"
"ELL",0.00157498916156417,1.1811932984927,0.28,0.23,1,0.5,4,0.45397489539749,8,"ELL"
"ALKBH4",0.725873006649864,1.18110865432184,0.293,0.326,1,0.417218543046358,4,0.61890694239291,10,"ALKBH4"
"KCNJ2",2.03056605215653e-25,1.181076576662,0.239,0.08,5.37795418913656e-21,0.447154471544715,6,0.662650602409639,7,"KCNJ2"
"USP12",0.000929120266613046,1.1809347935407,0.419,0.403,1,0.611111111111111,4,0.623655913978495,11,"USP12"
"HTATSF1P2",0.0210153027684977,1.18092807356596,0.256,0.234,1,0.416666666666667,6,0.657084188911704,6,"HTATSF1P2"
"ORMDL3",2.20831528295431e-17,1.18036361438797,0.608,0.472,5.84872302690449e-13,0.412140575079872,5,0.601020408163265,10,"ORMDL3"
"SNHG18",6.90228805065415e-23,1.17985599392423,0.237,0.085,1.82807099021575e-18,0.532786885245902,4,0.418079096045198,10,"SNHG18"
"ULK1",1.02855943333868e-10,1.17938042772458,0.363,0.243,2.7241396591975e-06,0.385026737967914,5,0.426587301587302,8,"ULK1"
"CD81",2.79826650680891e-34,1.17937839168398,0.85,0.827,7.41120884328341e-30,0.365296803652968,6,0.5,11,"CD81"
"LOC100506476",0.808048067355103,1.1791737011739,0.153,0.162,1,0.341772151898734,4,0.738095238095238,7,"LOC100506476"
"HECTD4",0.00175163133791935,1.1780026311818,0.416,0.395,1,0.411214953271028,5,0.537804878048781,10,"HECTD4"
"SNORD63",2.80706762216645e-08,1.17765120421354,0.14,0.067,0.000743451859730784,0.305555555555556,6,0.392857142857143,7,"SNORD63"
"LOC102724784",4.29591546809463e-05,1.17684710544544,0.186,0.126,1,0.583333333333333,4,0.46360153256705,10,"LOC102724784"
"PHIP",2.06713264473567e-42,1.17528225617881,0.849,0.658,5.47480080958242e-38,0.382151029748284,6,0.577485380116959,11,"PHIP"
"TIMM44",1.8790028313759e-08,1.17444893687113,0.402,0.299,0.000497653899889907,0.444444444444444,5,0.390675241157556,11,"TIMM44"
"LTBP3",1.68190142352012e-23,1.17423235993917,0.792,0.704,4.45451592019303e-19,0.389705882352941,6,0.596443228454172,9,"LTBP3"
"PTPRS",2.99844857841268e-22,1.17401141544002,0.68,0.53,7.941391059926e-18,0.388571428571429,5,0.376930063578565,11,"PTPRS"
