"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"MRPS15",2.08489296680682e-11,0.313648511053367,0.616,0.75,5.52183902258786e-07,0.363349131121643,12,0.398963730569948,6,"MRPS15","p_val_adj<0.05"
"MYBBP1A",0.0797535349167717,0.313605483645239,0.234,0.266,1,0.375,8,0.554744525547445,4,"MYBBP1A","NS"
"MASP2",0.180218514228811,0.313521204985959,0.193,0.216,1,0.393939393939394,8,0.36036036036036,5,"MASP2","NS"
"TPP2",0.00540602906607845,0.313385072254423,0.375,0.445,1,0.405194805194805,11,0.449781659388646,5,"TPP2","NS"
"NUDCD3",6.57246294576175e-06,0.313198572908223,0.49,0.598,0.1740716811185,0.353876739562624,10,0.412337662337662,5,"NUDCD3","NS"
"BAZ2B",0.00325031126857288,0.313192753378456,0.616,0.67,1,0.296998420221169,11,0.455072463768116,5,"BAZ2B","NS"
"FBXL15",0.265808313470963,0.313112230806245,0.425,0.443,1,0.305045871559633,11,0.368421052631579,6,"FBXL15","NS"
"SLC3A2",8.14473171407693e-05,0.313108457772475,0.702,0.806,1,0.360610263522885,11,0.409638554216867,6,"SLC3A2","NS"
"ZNF700",0.0518971891827819,0.312916164642964,0.112,0.148,1,0.469565217391304,9,0.421052631578947,4,"ZNF700","NS"
"GTF3C2",3.18394818564098e-05,0.312858557520751,0.325,0.429,0.843268676967013,0.293413173652695,11,0.375565610859729,5,"GTF3C2","NS"
"SEC61G",0.000289960748233488,0.312761433819473,0.851,0.821,1,0.342105263157895,12,0.361702127659574,6,"SEC61G","NS"
"UBN2",2.48098447057921e-07,0.312725071481221,0.387,0.511,0.00657088737032904,0.370277078085642,9,0.444866920152091,5,"UBN2","p_val_adj<0.05"
"MATR3",9.65829244493974e-09,0.312626045380439,0.777,0.868,0.000255799875404229,0.343358395989975,11,0.380313199105145,6,"MATR3","p_val_adj<0.05"
"JOSD2",9.25754937006658e-11,0.312451394324705,0.563,0.404,2.45186195066213e-06,0.463667820069204,10,0.427884615384615,5,"JOSD2","p_val_adj<0.05"
"STK11",0.01362382360617,0.312402667476391,0.278,0.342,1,0.328671328671329,10,0.380681818181818,5,"STK11","NS"
"FOXO3B",0.399797269987594,0.312281332427563,0.244,0.256,1,0.366533864541833,9,0.424242424242424,4,"FOXO3B","NS"
"PLEKHB2",0.0096608841182013,0.312273810864841,0.582,0.645,1,0.327759197324415,12,0.424698795180723,6,"PLEKHB2","NS"
"TUBB",1.83881765926041e-17,0.312157405815864,0.674,0.872,4.8701085705512e-13,0.450867052023121,12,0.394209354120267,6,"TUBB","p_val_adj<0.05"
"DYNC1H1",1.8923819385045e-10,0.312041291093059,0.789,0.86,5.01197356412918e-06,0.37037037037037,12,0.386004514672686,6,"DYNC1H1","p_val_adj<0.05"
"PROSER1",0.0609570985002886,0.311994693665547,0.219,0.258,1,0.337777777777778,8,0.496240601503759,5,"PROSER1","NS"
"KMT2D",1.23738712432461e-07,0.311886552555817,0.311,0.439,0.00327721979877374,0.326018808777429,8,0.464601769911504,5,"KMT2D","p_val_adj<0.05"
"ANKRD13C",0.0216051741975584,0.311837989636799,0.27,0.32,1,0.350180505415162,9,0.393939393939394,5,"ANKRD13C","NS"
"TCEA1",2.41189622246552e-08,0.311711714478686,0.758,0.839,0.000638790714519993,0.318766066838046,12,0.347222222222222,6,"TCEA1","p_val_adj<0.05"
"GDF15",1.79812357827016e-09,0.31148862150394,0.711,0.887,4.76233029704853e-05,0.353424657534247,11,0.37199124726477,6,"GDF15","p_val_adj<0.05"
"TSTA3",2.56471136432989e-05,0.311428850180346,0.571,0.683,0.679263804842771,0.305460750853242,12,0.389204545454545,6,"TSTA3","NS"
"VPS35",4.20421434979096e-07,0.311385998183344,0.674,0.796,0.0111348617054214,0.403179190751445,12,0.35609756097561,6,"VPS35","p_val_adj<0.05"
"MAP3K4",0.0430844104690824,0.311349520267479,0.171,0.214,1,0.352272727272727,9,0.390909090909091,4,"MAP3K4","NS"
"ILF2",4.18891150125246e-08,0.3113457281269,0.764,0.843,0.00110943321110671,0.333757961783439,12,0.375576036866359,6,"ILF2","p_val_adj<0.05"
"FBXL8",0.0183001996924786,0.31127503059974,0.202,0.252,1,0.468599033816425,8,0.592307692307692,4,"FBXL8","NS"
"SUV420H1",0.000185307544278389,0.311140540573537,0.468,0.573,1,0.326403326403326,11,0.36271186440678,6,"SUV420H1","NS"
"SLC15A3",0.00331279556061733,0.311059038864346,0.08,0.126,1,0.48780487804878,8,0.538461538461538,5,"SLC15A3","NS"
"MLXIP",0.00381533962769876,0.310771818395374,0.701,0.748,1,0.344444444444444,11,0.431168831168831,5,"MLXIP","NS"
"SOCS5",2.1448558355087e-05,0.310736539097375,0.13,0.216,0.568065068034479,0.451127819548872,8,0.405405405405405,5,"SOCS5","NS"
"TSC2",7.26155655246859e-15,0.310729909560415,0.331,0.528,1.92322325292131e-10,0.344117647058824,8,0.459558823529412,6,"TSC2","p_val_adj<0.05"
"C19orf52",0.059468107577376,0.310455671221865,0.212,0.25,1,0.334862385321101,10,0.48062015503876,5,"C19orf52","NS"
"MAZ",3.53881147546076e-06,0.310350559171195,0.561,0.683,0.0937254219275783,0.34375,11,0.409090909090909,6,"MAZ","NS"
"UQCRH",4.15992576346214e-05,0.310236707964406,0.805,0.8,1,0.325272067714631,12,0.390776699029126,5,"UQCRH","NS"
"SAMD4A",0.0372783494863477,0.310177434711872,0.167,0.206,1,0.505813953488372,9,0.556603773584906,4,"SAMD4A","NS"
"ZNF681",0.000211509607282368,0.310156260553462,0.09,0.153,1,0.304347826086957,7,0.683544303797468,4,"ZNF681","NS"
"PMF1-BGLAP",0.0987432300868571,0.309906382682344,0.097,0.124,1,0.35,7,0.46875,4,"PMF1-BGLAP","NS"
"ZADH2",0.982337839745969,0.309823559707779,0.172,0.171,1,0.310734463276836,8,0.420454545454545,5,"ZADH2","NS"
"DENND6A",0.992084569291085,0.309647365006522,0.162,0.163,1,0.343373493975904,9,0.357142857142857,6,"DENND6A","NS"
"DANCR",0.0456440775007286,0.309406974361512,0.536,0.571,1,0.316363636363636,10,0.408163265306122,5,"DANCR","NS"
"CHMP4C",0.207978676362367,0.30936088186417,0.335,0.35,1,0.331395348837209,10,0.372222222222222,5,"CHMP4C","NS"
"PPIP5K2",0.0536036405708419,0.309306642093446,0.301,0.35,1,0.411003236245955,10,0.35,5,"PPIP5K2","NS"
"SCAF11",0.00131131380292198,0.309056986648514,0.705,0.777,1,0.30939226519337,11,0.3875,5,"SCAF11","NS"
"SH3BP5-AS1",0.484661882108435,0.308971440088267,0.169,0.177,1,0.316091954022989,8,0.593406593406593,4,"SH3BP5-AS1","NS"
"RERE",2.76374698766327e-09,0.308869992037663,0.669,0.767,7.31978389682617e-05,0.331877729257642,10,0.387341772151899,4,"RERE","p_val_adj<0.05"
"MYH14",0.00164624104667645,0.308842415513022,0.535,0.604,1,0.36247723132969,9,0.389067524115756,6,"MYH14","NS"
"C14orf93",0.343189898223815,0.308674153975619,0.158,0.177,1,0.407407407407407,7,0.351648351648352,4,"C14orf93","NS"
"BMF",0.0140636636605794,0.308665287763272,0.171,0.225,1,0.761363636363636,8,0.405172413793103,5,"BMF","NS"
"RFNG",0.00221958410550757,0.308213194616673,0.281,0.353,1,0.439446366782007,8,0.478021978021978,6,"RFNG","NS"
"B4GALT7",0.0112792514734708,0.308095562273743,0.377,0.445,1,0.408268733850129,8,0.375545851528384,5,"B4GALT7","NS"
"RARS2",0.0747444943881098,0.308036390184012,0.319,0.353,1,0.378048780487805,9,0.412087912087912,5,"RARS2","NS"
"DCAF13",6.21696318343189e-06,0.30802918485672,0.394,0.524,0.164656269913194,0.34320987654321,10,0.337037037037037,6,"DCAF13","NS"
"RBM6",0.947574504541254,0.307983078537235,0.469,0.456,1,0.329875518672199,10,0.378723404255319,5,"RBM6","NS"
"MVP",0.000222721098774482,0.307920950146667,0.798,0.847,1,0.317073170731707,11,0.376146788990826,6,"MVP","NS"
"STAG2",5.47785389473262e-09,0.307907690501202,0.608,0.748,0.000145080960401993,0.362179487179487,11,0.348051948051948,6,"STAG2","p_val_adj<0.05"
"PCYOX1",7.9665280791482e-07,0.307866391485153,0.536,0.67,0.021099349617624,0.358181818181818,10,0.373913043478261,4,"PCYOX1","p_val_adj<0.05"
"PHF1",0.000774624331782874,0.307834482442741,0.332,0.417,1,0.299120234604106,10,0.386046511627907,6,"PHF1","NS"
"CSTF3",0.00539857860934202,0.307756565543144,0.257,0.32,1,0.443181818181818,10,0.393939393939394,5,"CSTF3","NS"
"NACAP1",0.521857294344175,0.307679454295993,0.14,0.146,1,0.319444444444444,9,0.32,5,"NACAP1","NS"
"ZNF552",3.37516585333415e-10,0.307461350011211,0.238,0.39,8.93912676255551e-06,0.35655737704918,9,0.398009950248756,5,"ZNF552","p_val_adj<0.05"
"SPTSSA",2.03788432065743e-14,0.30740290791056,0.583,0.779,5.39733662326121e-10,0.425709515859766,10,0.411471321695761,5,"SPTSSA","p_val_adj<0.05"
"LOC407835",0.140107422189334,0.307280907006672,0.112,0.134,1,0.408695652173913,7,0.478260869565217,5,"LOC407835","NS"
"RHOBTB3",0.0188572309200468,0.307051079600592,0.47,0.355,1,0.440993788819876,10,0.551912568306011,5,"RHOBTB3","NS"
"PROSER2",0.409114102464451,0.306626175857147,0.193,0.206,1,0.414141414141414,7,0.349056603773585,5,"PROSER2","NS"
"USP53",0.0130644365287266,0.306599435480128,0.42,0.482,1,0.361948955916473,9,0.379032258064516,6,"USP53","NS"
"TMEM175",0.0103313790272144,0.306548925407407,0.276,0.344,1,0.360424028268551,9,0.378531073446328,6,"TMEM175","NS"
"UBE3C",0.00763906562740599,0.306485738224244,0.434,0.501,1,0.360986547085202,10,0.391472868217054,6,"UBE3C","NS"
"TAF8",0.0218294431858557,0.306465978497303,0.392,0.456,1,0.337468982630273,10,0.476595744680851,5,"TAF8","NS"
"ZNF317",0.574638355167994,0.306437317085769,0.114,0.124,1,0.341880341880342,7,0.46875,5,"ZNF317","NS"
"NT5C2",0.0484538267627307,0.306144359837296,0.463,0.513,1,0.317894736842105,11,0.378787878787879,5,"NT5C2","NS"
"EIF2AK1",4.26599406101454e-09,0.305969760167477,0.71,0.823,0.00011298485270597,0.392318244170096,12,0.351415094339623,6,"EIF2AK1","p_val_adj<0.05"
"KLF10",2.86418394908009e-09,0.305554524559017,0.496,0.643,7.58579118913862e-05,0.316306483300589,11,0.332326283987915,6,"KLF10","p_val_adj<0.05"
"ARGLU1",0.000780507718087199,0.305499176339151,0.84,0.889,1,0.329084588644264,11,0.384279475982533,6,"ARGLU1","NS"
"AK2",1.01301549759925e-05,0.305443567875376,0.77,0.833,0.26829715453916,0.355246523388116,11,0.384615384615385,6,"AK2","NS"
"UTP14C",0.311431348900955,0.305430271864355,0.242,0.266,1,0.34136546184739,10,0.569343065693431,4,"UTP14C","NS"
"CARHSP1",0.0793093196913703,0.305312267099515,0.538,0.584,1,0.321880650994575,11,0.375415282392027,6,"CARHSP1","NS"
"FOXP4",0.000245728514446856,0.305048786717415,0.343,0.431,1,0.46875,10,0.396396396396396,5,"FOXP4","NS"
"HFE",0.00546008626942636,0.304645278480099,0.111,0.066,1,0.464912280701754,8,0.441176470588235,4,"HFE","NS"
"NDUFA3",0.00011290560913938,0.304527228441561,0.826,0.833,1,0.327830188679245,12,0.407925407925408,6,"NDUFA3","NS"
"B3GALNT2",9.36022859952381e-07,0.304496141575127,0.437,0.561,0.0247905654458388,0.314031180400891,11,0.463667820069204,6,"B3GALNT2","p_val_adj<0.05"
"ORC3",0.000423426098071393,0.304466893776187,0.313,0.398,1,0.414330218068536,11,0.448780487804878,5,"ORC3","NS"
"LTN1",6.13063645433626e-06,0.304418050763958,0.35,0.474,0.162369906493096,0.518105849582173,10,0.401639344262295,6,"LTN1","NS"
"ZNF358",0.218644537942223,0.304276303284883,0.315,0.342,1,0.484567901234568,8,0.380681818181818,5,"ZNF358","NS"
"PSMA2",5.84075275347889e-06,0.304234983093,0.83,0.819,0.154692336675888,0.328638497652582,12,0.372037914691943,6,"PSMA2","NS"
"FAM160A2",0.96206309828047,0.304060292168936,0.237,0.235,1,0.39917695473251,11,0.446280991735537,5,"FAM160A2","NS"
"LINC00467",0.426795905837026,0.303957100588259,0.355,0.367,1,0.419178082191781,11,0.433862433862434,6,"LINC00467","NS"
"NUPL2",0.00917004769251301,0.303847065906626,0.381,0.435,1,0.442455242966752,10,0.419642857142857,6,"NUPL2","NS"
"STX6",1.09273768142942e-06,0.303691262841809,0.296,0.417,0.0289411574926581,0.328947368421053,9,0.33953488372093,5,"STX6","p_val_adj<0.05"
"MRPS12",0.0869825116176905,0.303657392467318,0.549,0.565,1,0.313829787234043,12,0.467353951890034,5,"MRPS12","NS"
"ATAD3B",9.66166169887028e-06,0.303635335522676,0.197,0.301,0.255889110094579,0.366336633663366,9,0.451612903225806,6,"ATAD3B","NS"
"ASF1A",0.000489301739010563,0.303441923433751,0.271,0.363,1,0.320143884892086,9,0.454545454545455,4,"ASF1A","NS"
"NHLRC1",2.39193926098468e-08,0.303397896664181,0.066,0.155,0.000633505113271793,0.558823529411765,7,0.45,5,"NHLRC1","p_val_adj<0.05"
"MED13L",4.68245335610536e-06,0.303295020244425,0.391,0.513,0.12401477713645,0.296019900497512,11,0.428030303030303,6,"MED13L","NS"
"ERMAP",0.0261930206765539,0.303274056517534,0.081,0.115,1,0.313253012048193,8,0.440677966101695,4,"ERMAP","NS"
"RPS14P3",1.34606995622114e-09,0.30324629994834,0.453,0.278,3.56506627905169e-05,0.326881720430108,10,0.440559440559441,6,"RPS14P3","p_val_adj<0.05"
"TMC5",1.81683007144011e-08,0.30289996376343,0.868,0.944,0.000481187444420913,0.363636363636364,11,0.382716049382716,6,"TMC5","p_val_adj<0.05"
"MRPS26",1.92971578048107e-07,0.302894325655431,0.602,0.707,0.00511085224460412,0.343042071197411,12,0.403846153846154,5,"MRPS26","p_val_adj<0.05"
"ARL4D",0.000221630015774866,0.3028124977482,0.39,0.491,1,0.43142144638404,10,0.505928853754941,5,"ARL4D","NS"
"SHC1",2.63904570412073e-16,0.302590781837353,0.469,0.697,6.98951254736375e-12,0.309128630705394,11,0.373259052924791,5,"SHC1","p_val_adj<0.05"
"PRRC2C",1.22657385496934e-15,0.302582984662674,0.883,0.959,3.2485808548863e-11,0.360529217199559,11,0.370445344129555,6,"PRRC2C","p_val_adj<0.05"
"DIDO1",0.0380450181035579,0.302485029158173,0.431,0.493,1,0.336343115124153,10,0.358267716535433,6,"DIDO1","NS"
"HIVEP3",1.11041221101646e-07,0.302299849410644,0.163,0.28,0.0029409267408771,0.592814371257485,8,0.423611111111111,4,"HIVEP3","p_val_adj<0.05"
"USP21",0.0362233954808476,0.302299819918834,0.234,0.289,1,0.479166666666667,11,0.389261744966443,5,"USP21","NS"
"FKBP7",1.1507227863189e-06,0.302241911388432,0.124,0.219,0.0304768929956561,0.488188976377953,8,0.433628318584071,5,"FKBP7","p_val_adj<0.05"
"GABARAPL2",0.000250245752457883,0.302231153021306,0.749,0.806,1,0.368010403120936,12,0.36144578313253,6,"GABARAPL2","NS"
"NADK",0.000889133507530897,0.302050982838622,0.341,0.425,1,0.302857142857143,10,0.415525114155251,5,"NADK","NS"
"C1orf53",0.0365810848984916,0.30189152808501,0.26,0.309,1,0.310861423220974,10,0.415094339622642,5,"C1orf53","NS"
"MECP2",6.31755003790699e-05,0.301335449932859,0.418,0.518,1,0.317016317016317,11,0.400749063670412,5,"MECP2","NS"
"SETD6",0.0160887786508778,0.301292579607355,0.193,0.249,1,0.378787878787879,10,0.34375,6,"SETD6","NS"
"USE1",0.0151491316552327,0.301258339839641,0.421,0.476,1,0.409722222222222,11,0.436734693877551,6,"USE1","NS"
"NSD1",1.43465379130304e-07,0.301128861411974,0.366,0.497,0.00379968056626611,0.398936170212766,11,0.3671875,5,"NSD1","p_val_adj<0.05"
"SNX33",0.0423822553308838,0.301086257673962,0.199,0.241,1,0.426470588235294,8,0.42741935483871,5,"SNX33","NS"
"MIS18BP1",0.000302776242376682,0.300683586374406,0.295,0.383,1,0.415841584158416,9,0.49238578680203,5,"MIS18BP1","NS"
"ZMYM6NB",0.000158200900983673,0.300668536006664,0.677,0.722,1,0.330935251798561,11,0.42741935483871,6,"ZMYM6NB","NS"
"ATP6V1H",0.848574327580899,0.300667217812771,0.415,0.4,1,0.328638497652582,10,0.393203883495146,5,"ATP6V1H","NS"
"KIAA0513",0.00441606061277797,0.300550965849462,0.241,0.317,1,0.564516129032258,9,0.45398773006135,6,"KIAA0513","NS"
"DHODH",9.1215143820109e-05,0.300520357813191,0.192,0.283,1,0.3248730964467,10,0.452054794520548,4,"DHODH","NS"
"TRA2B",2.78262662387853e-05,0.300383241722137,0.738,0.841,0.73697866133423,0.307387862796834,11,0.351039260969977,6,"TRA2B","NS"
"VPS72",1.22361363618823e-07,0.300360669672568,0.442,0.583,0.00324074071544454,0.387665198237885,9,0.39,5,"VPS72","p_val_adj<0.05"
"SRSF6",0.24867013852347,0.30024575500713,0.749,0.792,1,0.315994798439532,11,0.372549019607843,6,"SRSF6","NS"
"ARHGEF9",0.64922288693117,0.300128320631075,0.178,0.184,1,0.306010928961749,8,0.347368421052632,4,"ARHGEF9","NS"
"MFSD4",0.000545199117823927,0.29981221689327,0.485,0.575,1,0.504016064257028,8,0.432432432432432,5,"MFSD4","NS"
"CHIA",0.013263037128764,0.299711569951875,0.071,0.109,1,0.972602739726027,2,0.857142857142857,4,"CHIA","NS"
"RALY",7.75181339736475e-11,0.299151666838338,0.815,0.887,2.05306777829205e-06,0.369175627240143,11,0.389496717724289,6,"RALY","p_val_adj<0.05"
"BCL7B",1.16569332650099e-05,0.299096905759921,0.503,0.612,0.308733877523787,0.323017408123791,10,0.393650793650794,6,"BCL7B","NS"
"RDX",6.24841375448884e-06,0.299033574879633,0.698,0.823,0.165489238287637,0.369595536959554,11,0.35377358490566,6,"RDX","NS"
"CCDC7",0.727014355341917,0.298840621943853,0.173,0.163,1,0.393258426966292,8,0.511904761904762,5,"CCDC7","NS"
"ZNF286B",0.545054764023035,0.298796988861465,0.15,0.136,1,0.38961038961039,7,0.528571428571429,4,"ZNF286B","NS"
"INPP4A",3.11123771932126e-06,0.298766934774966,0.224,0.332,0.0824011309962235,0.4,9,0.538011695906433,5,"INPP4A","NS"
"BCL2L2",0.000112094272334759,0.298623074316,0.157,0.243,1,0.354037267080745,9,0.448,5,"BCL2L2","NS"
"TRIM23",0.437262643877399,0.298576991646302,0.137,0.153,1,0.475177304964539,9,0.455696202531646,5,"TRIM23","NS"
"GNL3L",0.00225268123542344,0.298567333876638,0.482,0.555,1,0.343434343434343,9,0.440559440559441,6,"GNL3L","NS"
"SHROOM3",3.63224683054051e-05,0.298548029276763,0.467,0.581,0.962000573068653,0.422916666666667,11,0.361204013377926,6,"SHROOM3","NS"
"ETV7",0.00493909025193193,0.298504906461584,0.147,0.202,1,0.377483443708609,8,0.394230769230769,6,"ETV7","NS"
"MALT1",0.74473728232127,0.298394341269591,0.208,0.2,1,0.476635514018692,9,0.524271844660194,4,"MALT1","NS"
"CRTAP",0.006586029929421,0.298157049153724,0.422,0.48,1,0.422632794457275,10,0.392712550607287,5,"CRTAP","NS"
"MFSD5",0.000909775553918828,0.297857814560939,0.328,0.412,1,0.376854599406528,10,0.438679245283019,6,"MFSD5","NS"
"F11R",3.40920838423834e-08,0.297790380834474,0.838,0.917,0.000902928840565524,0.318234610917538,11,0.377118644067797,6,"F11R","p_val_adj<0.05"
"NHP2",0.330809954655083,0.297748049726432,0.76,0.767,1,0.336747759282971,12,0.369620253164557,6,"NHP2","NS"
"SKIV2L",0.187543327422207,0.297732898794379,0.278,0.307,1,0.405594405594406,10,0.386075949367089,5,"SKIV2L","NS"
"RBM27",0.0156983892695896,0.297391059531577,0.571,0.608,1,0.337883959044369,9,0.376996805111821,5,"RBM27","NS"
"GTPBP4",4.16747300587398e-07,0.297389339885191,0.371,0.513,0.0110375522560572,0.304461942257218,11,0.401515151515151,6,"GTPBP4","p_val_adj<0.05"
"SLC35A1",0.00319571578485205,0.297357254703139,0.389,0.466,1,0.3675,9,0.545833333333333,5,"SLC35A1","NS"
"FBXO3",3.94510591938925e-05,0.297312978287446,0.202,0.293,1,0.352657004830918,9,0.490066225165563,5,"FBXO3","NS"
"GPR180",0.608503974379902,0.297136127624278,0.17,0.179,1,0.405714285714286,7,0.478260869565217,5,"GPR180","NS"
"EMC10",0.81939867962693,0.297131628707649,0.574,0.55,1,0.383701188455009,10,0.424028268551237,4,"EMC10","NS"
"SMAD5",0.00390144933487496,0.296842246469195,0.463,0.518,1,0.408421052631579,10,0.393258426966292,5,"SMAD5","NS"
"C10orf76",3.09968843678215e-05,0.296829036695633,0.208,0.307,0.820952482481752,0.35981308411215,8,0.468354430379747,4,"C10orf76","NS"
"RAB3GAP1",0.000512544690827619,0.296811549872595,0.358,0.447,1,0.28804347826087,9,0.404347826086957,5,"RAB3GAP1","NS"
"ATXN7L1",3.94059056977156e-05,0.296179919013368,0.143,0.227,1,0.591836734693878,8,0.564102564102564,5,"ATXN7L1","NS"
"GNAQ",0.0114247810417621,0.296121766237706,0.558,0.6,1,0.364746945898778,11,0.420711974110032,5,"GNAQ","NS"
"SLC25A11",0.00972117859917707,0.296055298015339,0.505,0.555,1,0.35645472061657,10,0.405594405594406,5,"SLC25A11","NS"
"C3orf14",0.00719090808509436,0.295863268183546,0.265,0.334,1,0.3125,9,0.377906976744186,6,"C3orf14","NS"
"HNRNPR",5.11963204602674e-09,0.295832630902136,0.695,0.821,0.000135593454739018,0.319327731092437,11,0.366430260047281,6,"HNRNPR","p_val_adj<0.05"
"PSMD5-AS1",0.000104432525811828,0.295764495177297,0.379,0.482,1,0.498714652956298,11,0.467741935483871,6,"PSMD5-AS1","NS"
"ZNF302",6.80253290022629e-09,0.295501116305678,0.377,0.517,0.000180165083862493,0.472868217054264,9,0.428571428571429,6,"ZNF302","p_val_adj<0.05"
"THAP3",0.00194697249622457,0.295381011430853,0.2,0.266,1,0.419512195121951,8,0.467153284671533,4,"THAP3","NS"
"UBE3B",0.00183923698445211,0.295179826582633,0.39,0.45,1,0.394014962593516,11,0.452586206896552,5,"UBE3B","NS"
"PNPLA2",5.64292481146016e-06,0.295171839597485,0.622,0.72,0.149452863631522,0.352112676056338,10,0.431266846361186,6,"PNPLA2","NS"
"ZBTB43",0.00922607647661645,0.295108419903265,0.399,0.462,1,0.407317073170732,11,0.432773109243697,5,"ZBTB43","NS"
"BRPF3",1.32793019361617e-05,0.295085584257293,0.269,0.377,0.351702311779242,0.322463768115942,10,0.376288659793814,4,"BRPF3","NS"
"ECH1",1.86593854662224e-08,0.295082028702851,0.81,0.88,0.0004941938240729,0.299278846153846,11,0.384105960264901,6,"ECH1","p_val_adj<0.05"
"ELF4",0.565191239789804,0.295080522280231,0.133,0.122,1,0.35036496350365,11,0.619047619047619,4,"ELF4","NS"
"LOH12CR1",0.388092702008423,0.2950059981373,0.201,0.221,1,0.432038834951456,9,0.412280701754386,5,"LOH12CR1","NS"
"SCFD1",1.6610782251631e-08,0.294815407321705,0.508,0.649,0.000439936567934446,0.369731800766284,11,0.359281437125749,5,"SCFD1","p_val_adj<0.05"
"TUBB3",0.5957826024949,0.294640260881582,0.287,0.266,1,0.379661016949153,8,0.613138686131387,6,"TUBB3","NS"
"MPST",1.72913306007009e-05,0.294505625330348,0.606,0.691,0.457960890959564,0.416398713826367,12,0.379213483146067,5,"MPST","NS"
"TACSTD2",6.02628425435647e-06,0.294413379292674,0.942,0.95,0.159606138476631,0.345398138572906,11,0.376278118609407,6,"TACSTD2","NS"
