"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","gene","sig"
"SLC25A33",0.112669856974108,0.250961090044167,0.485,0.308,1,"SLC25A33","NS"
"OCEL1",0.113005140300703,0.279757111262987,0.423,0.231,1,"OCEL1","NS"
"KRIT1",0.113120411250323,0.377773336269716,0.665,0.538,1,"KRIT1","NS"
"DUS1L",0.113228380223147,-0.265286632954753,0.639,0.692,1,"DUS1L","NS"
"RBL1",0.113267418399343,-0.251018080099355,0.149,0.308,1,"RBL1","NS"
"UBL7",0.113479016702533,0.507582343067838,0.582,0.385,1,"UBL7","NS"
"VBP1",0.113766814546042,-0.462258971650348,0.686,0.692,1,"VBP1","NS"
"LDLR",0.114040134607703,0.486979878385422,0.68,0.538,1,"LDLR","NS"
"TMEM248",0.114322593102817,-0.336504529532596,0.711,0.846,1,"TMEM248","NS"
"DNAJB11",0.114546458087812,-0.250542017207834,0.613,0.769,1,"DNAJB11","NS"
"TUBB4B",0.114897760828218,0.598236893637651,0.912,0.846,1,"TUBB4B","NS"
"SLC5A6",0.11544189370727,-0.257885867981411,0.211,0.385,1,"SLC5A6","NS"
"METAP2",0.115860438334017,0.287588773191729,0.887,0.846,1,"METAP2","NS"
"NUFIP2",0.116225439640418,0.286846559362894,0.778,0.692,1,"NUFIP2","NS"
"MALSU1",0.117764570934934,0.274639059959829,0.856,0.769,1,"MALSU1","NS"
"E4F1",0.117855584835262,0.42850068080271,0.428,0.231,1,"E4F1","NS"
"PSMA2",0.118129982671173,-0.372140668303103,0.83,0.923,1,"PSMA2","NS"
"KLF4",0.118199566690358,0.371593911302672,0.562,0.385,1,"KLF4","NS"
"PSMA4",0.118582102454997,-0.2996396408763,0.871,0.923,1,"PSMA4","NS"
"PAFAH2",0.118825914567242,0.261221825774447,0.438,0.231,1,"PAFAH2","NS"
"CDC42",0.118942824512756,-0.2626600052522,0.974,0.923,1,"CDC42","NS"
"NQO1",0.118988534329145,-0.383967599843661,0.789,0.846,1,"NQO1","NS"
"CCDC93",0.119230127568069,0.344598877496032,0.423,0.231,1,"CCDC93","NS"
"WASL",0.119438729794643,0.301921584434564,0.789,0.769,1,"WASL","NS"
"S100A16",0.120089354608286,-0.512734291081581,0.845,1,1,"S100A16","NS"
"MRPL40",0.120471781586166,0.389708069061458,0.768,0.692,1,"MRPL40","NS"
"FARSB",0.120506785049683,-0.296430780796885,0.402,0.538,1,"FARSB","NS"
"DBI",0.120597035827805,0.287640541829327,0.928,1,1,"DBI","NS"
"DDX27",0.121047475044543,0.324978607245204,0.845,0.769,1,"DDX27","NS"
"CDC42EP1",0.121353337760705,0.412642220456098,0.521,0.385,1,"CDC42EP1","NS"
"ATP6V0D1",0.121737464915921,0.338287479509627,0.799,0.615,1,"ATP6V0D1","NS"
"RBPMS",0.121802018894777,0.258195122108083,0.5,0.308,1,"RBPMS","NS"
"RAP1GDS1",0.121860830747991,-0.253174560463756,0.309,0.462,1,"RAP1GDS1","NS"
"LRRC23",0.121981034998229,0.378240481184095,0.289,0.077,1,"LRRC23","NS"
"ARMCX6",0.122102635238663,0.509324336651726,0.325,0.154,1,"ARMCX6","NS"
"LSR",0.123537270488459,0.432595431412818,0.974,0.923,1,"LSR","NS"
"NUCB1",0.124036233489025,-0.347096648500109,0.809,0.846,1,"NUCB1","NS"
"UBR4",0.124211062532491,0.532885512325086,0.644,0.615,1,"UBR4","NS"
"WSB1",0.124245651431249,0.381387648381446,0.871,0.769,1,"WSB1","NS"
"PLEKHB2",0.124483260379133,0.429174130318396,0.737,0.615,1,"PLEKHB2","NS"
"DHDH",0.124746538226868,0.259345541804875,0.366,0.154,1,"DHDH","NS"
"ATL3",0.124868658850388,-0.259648155264325,0.722,0.769,1,"ATL3","NS"
"COG7",0.125452973872114,0.313626369474914,0.562,0.385,1,"COG7","NS"
"CYB5R1",0.125889887764308,-0.493287166194338,0.768,0.769,1,"CYB5R1","NS"
"UBE2L6",0.126299417555273,-0.614487608235872,0.804,0.846,1,"UBE2L6","NS"
"POLR2A",0.126312234053514,0.454950994398915,0.897,1,1,"POLR2A","NS"
"ZNF704",0.126907053583525,-0.300567067407593,0.407,0.538,1,"ZNF704","NS"
"ATXN2",0.127076114555369,0.285363250010109,0.67,0.462,1,"ATXN2","NS"
"ACOT8",0.12719004234596,0.398097060067323,0.51,0.308,1,"ACOT8","NS"
"P3H1",0.128211166807349,-0.255139457129171,0.206,0.385,1,"P3H1","NS"
"TCOF1",0.128619494729742,0.464593843380286,0.51,0.385,1,"TCOF1","NS"
"EPHA2",0.128641040965494,0.574782085797994,0.598,0.462,1,"EPHA2","NS"
"CH25H",0.128642052850226,0.520307445565896,0.155,0,1,"CH25H","NS"
"SPARCL1",0.129139358084758,-0.263040708558326,0.052,0.154,1,"SPARCL1","NS"
"PSMB8",0.129703870115766,0.479194737832027,0.887,0.692,1,"PSMB8","NS"
"ELN",0.129755774019289,-0.291119708759553,0.294,0.462,1,"ELN","NS"
"LOC284454",0.130062483608553,-0.38368772612606,0.644,0.692,1,"LOC284454","NS"
"MYO6",0.130110224098702,0.439905536884693,0.773,0.692,1,"MYO6","NS"
"THUMPD3",0.13043794712614,0.374814767955245,0.541,0.385,1,"THUMPD3","NS"
"TMSB10",0.131301726206837,0.377552971759001,0.99,1,1,"TMSB10","NS"
"POLR2E",0.131326288996215,0.320687315672871,0.861,0.769,1,"POLR2E","NS"
"LTA4H",0.131422610522537,0.259481642840177,0.83,0.692,1,"LTA4H","NS"
"MYL9",0.132372769635831,0.250074534124537,0.567,0.385,1,"MYL9","NS"
"MRPL42",0.132562585023484,-0.269442821016014,0.639,0.769,1,"MRPL42","NS"
"LACTB2-AS1",0.133257992439984,-0.376573593376814,0.057,0.154,1,"LACTB2-AS1","NS"
"ZNF275",0.133674765526579,0.266798458022518,0.268,0.077,1,"ZNF275","NS"
"MYH9",0.133999189622523,-0.283515123105208,0.789,0.923,1,"MYH9","NS"
"ZNHIT1",0.134151851641726,0.38172356882763,0.892,0.923,1,"ZNHIT1","NS"
"UPF3B",0.134360180169766,0.319354321351004,0.541,0.462,1,"UPF3B","NS"
"TCTA",0.134371171506924,0.519578185840683,0.546,0.462,1,"TCTA","NS"
"PPOX",0.134371307097466,0.530533657962333,0.397,0.231,1,"PPOX","NS"
"LRRC26",0.134767201984436,0.417089465186582,0.351,0.154,1,"LRRC26","NS"
"FAM114A1",0.134824035368778,0.3492234356913,0.665,0.462,1,"FAM114A1","NS"
"EPM2A",0.135004001308678,-0.414187070118629,0.103,0.231,1,"EPM2A","NS"
"NR3C1",0.135845526067677,-0.447571997404471,0.67,0.769,1,"NR3C1","NS"
"HERC3",0.135998844483749,0.250517287524778,0.242,0.077,1,"HERC3","NS"
"ANKRD9",0.136236658344757,0.28148061812944,0.474,0.308,1,"ANKRD9","NS"
"RTCB",0.136475181404949,-0.314567233229932,0.598,0.692,1,"RTCB","NS"
"TRAF3IP1",0.136490589899517,0.365524093798718,0.428,0.231,1,"TRAF3IP1","NS"
"SNRNP25",0.137297029773656,0.464741464286437,0.608,0.462,1,"SNRNP25","NS"
"CYB561",0.137393049536547,0.357082313602332,0.5,0.308,1,"CYB561","NS"
"AKAP8L",0.137527265588957,0.418801257080342,0.711,0.615,1,"AKAP8L","NS"
"ZNF24",0.137777071897599,0.418220138677504,0.711,0.692,1,"ZNF24","NS"
"PLEKHA3",0.138319249168261,0.345691667767026,0.536,0.462,1,"PLEKHA3","NS"
"FGGY",0.138328607267413,0.258800029574364,0.448,0.231,1,"FGGY","NS"
"COG3",0.139157412801162,-0.250003349311177,0.155,0.308,1,"COG3","NS"
"CHMP1B",0.139817913517758,0.365778833405823,0.804,0.769,1,"CHMP1B","NS"
"SRSF3",0.140068497840516,0.352821603316384,0.964,1,1,"SRSF3","NS"
"SRP14",0.140075469762168,0.775951512213902,0.985,1,1,"SRP14","NS"
"COPB2",0.140630587816901,0.492889425241188,0.845,0.846,1,"COPB2","NS"
"SNHG1",0.141026902903,0.297732150791086,0.686,0.538,1,"SNHG1","NS"
"HSBP1L1",0.141041678547272,0.287023220208552,0.541,0.462,1,"HSBP1L1","NS"
"INPP1",0.142414432503709,-0.267205340843654,0.108,0.231,1,"INPP1","NS"
"FXR2",0.142636026593308,0.317743303815505,0.33,0.154,1,"FXR2","NS"
"KLF5",0.142659263261804,0.507963646973526,0.969,1,1,"KLF5","NS"
"BUD31",0.142826363058503,0.386011538222421,0.825,0.769,1,"BUD31","NS"
"TMEM43",0.142992431200194,-0.375277831387028,0.428,0.615,1,"TMEM43","NS"
"PTPRE",0.143212473418501,0.50751778672303,0.588,0.462,1,"PTPRE","NS"
"ITSN2",0.143673918853521,0.286802642855117,0.686,0.538,1,"ITSN2","NS"
"JOSD2",0.143712846229873,0.629887924557333,0.423,0.692,1,"JOSD2","NS"
"ST3GAL2",0.143790845652145,0.293469810499886,0.335,0.154,1,"ST3GAL2","NS"
"CST3",0.143964078391058,0.865015984413969,0.969,0.923,1,"CST3","NS"
"NDUFB11",0.144132289541371,0.47372602537731,0.861,0.923,1,"NDUFB11","NS"
"PPAP2C",0.144536463604987,-0.28558427806831,0.732,0.923,1,"PPAP2C","NS"
"PER2",0.146130490102222,0.267611917185852,0.804,0.615,1,"PER2","NS"
"HDGFRP2",0.14620529292159,-0.271062115972977,0.356,0.538,1,"HDGFRP2","NS"
"SDHAF2",0.146983600529489,-0.296333608049297,0.634,0.846,1,"SDHAF2","NS"
"EXOSC10",0.146994028794665,0.330471119445455,0.515,0.385,1,"EXOSC10","NS"
"NEDD9",0.147938039385077,0.431810096902695,0.742,0.538,1,"NEDD9","NS"
"MAPK13",0.148073884637668,0.254309164356991,0.686,0.462,1,"MAPK13","NS"
"THAP3",0.148090130810911,0.317922182947353,0.34,0.154,1,"THAP3","NS"
"ZNF626",0.148627472987958,0.266469614582639,0.701,0.538,1,"ZNF626","NS"
"GAS5",0.149015868658135,0.458881240001371,0.881,1,1,"GAS5","NS"
"RSAD2",0.14923706876847,-0.840742749966075,0.479,0.308,1,"RSAD2","NS"
"PCBP1",0.149244353730846,0.319018117639009,0.933,1,1,"PCBP1","NS"
"SPNS1",0.149374938250785,-0.266148980232206,0.521,0.615,1,"SPNS1","NS"
"TP53INP1",0.149861035114919,-0.251719099278711,0.402,0.538,1,"TP53INP1","NS"
"SIPA1",0.14994927312163,0.340827797718382,0.567,0.385,1,"SIPA1","NS"
"AHI1",0.1499922067417,0.366706842145841,0.624,0.538,1,"AHI1","NS"
"APOA1BP",0.150087340589121,0.556004551211378,0.856,0.923,1,"APOA1BP","NS"
"PPIG",0.150570978845251,0.343213077188114,0.923,1,1,"PPIG","NS"
"MIF4GD",0.150833883847398,0.381413021395376,0.304,0.154,1,"MIF4GD","NS"
"VPS53",0.151350394923571,-0.253777657195446,0.469,0.692,1,"VPS53","NS"
"CCND3",0.151651090341657,0.319917197562511,0.892,0.692,1,"CCND3","NS"
"CD320",0.151719833301598,-0.260464350321749,0.634,0.692,1,"CD320","NS"
"EIF5AL1",0.152345787507409,0.282790523155459,0.768,0.846,1,"EIF5AL1","NS"
"DUSP18",0.152390500461579,0.312070083312239,0.433,0.231,1,"DUSP18","NS"
"MED24",0.152408574720963,0.371817247055643,0.345,0.154,1,"MED24","NS"
"TRADD",0.152497458051382,0.438848230928813,0.784,0.692,1,"TRADD","NS"
"C6orf99",0.152530971356382,0.276994969458535,0.459,0.308,1,"C6orf99","NS"
"MRPL27",0.152812167589968,0.299642691591947,0.593,0.462,1,"MRPL27","NS"
"NDUFA4",0.153333485359601,0.25509643295307,0.933,1,1,"NDUFA4","NS"
"MYL12B",0.153381323274276,0.278296659549255,0.974,1,1,"MYL12B","NS"
"GALNT3",0.153463592042445,0.291602037097654,0.696,0.615,1,"GALNT3","NS"
"P2RX4",0.153574100517888,0.282276600078993,0.526,0.308,1,"P2RX4","NS"
"PTPRF",0.154308720668858,-0.508826580396115,0.866,0.923,1,"PTPRF","NS"
"SRSF7",0.154606989039126,0.441069155710173,0.907,0.923,1,"SRSF7","NS"
"AP1M2",0.154963329225207,0.348858513659969,0.691,0.538,1,"AP1M2","NS"
"CDC34",0.155384609627992,0.384288890162422,0.634,0.462,1,"CDC34","NS"
"FAM177A1",0.155874026739599,0.334648538872651,0.897,0.769,1,"FAM177A1","NS"
"SUCO",0.156407438611119,0.267621694304131,0.598,0.385,1,"SUCO","NS"
"C7orf50",0.156926416336648,0.412529540931367,0.866,0.692,1,"C7orf50","NS"
"GCC2",0.157044733261693,0.347929020829418,0.876,0.692,1,"GCC2","NS"
"TMEM63B",0.157397173136977,0.411310011450208,0.644,0.538,1,"TMEM63B","NS"
"MAP3K11",0.157904986634032,-0.369635646843842,0.366,0.615,1,"MAP3K11","NS"
"EDEM2",0.158021271800232,0.368138334773584,0.521,0.385,1,"EDEM2","NS"
"ZMIZ1",0.158270233465962,0.291021226282434,0.407,0.231,1,"ZMIZ1","NS"
"ATP5I",0.158937791032357,0.370647845915317,0.943,1,1,"ATP5I","NS"
"NDST2",0.159535355027856,-0.270415283634293,0.108,0.231,1,"NDST2","NS"
"KIF1B",0.159995471333616,0.331493297893391,0.608,0.538,1,"KIF1B","NS"
"INTS1",0.160054671978906,-0.260333939167197,0.381,0.538,1,"INTS1","NS"
"MLXIP",0.160055016570409,0.450549436576963,0.665,0.615,1,"MLXIP","NS"
"F11R",0.160309522759301,0.36112911740141,0.938,0.769,1,"F11R","NS"
"THAP5",0.160390172862333,0.274532834804808,0.582,0.462,1,"THAP5","NS"
"CEP104",0.160390172862333,0.27050875814845,0.582,0.462,1,"CEP104","NS"
"RTN4",0.160803786694384,-0.274192787672896,0.825,0.923,1,"RTN4","NS"
"SLC12A7",0.160973395050877,-0.34618695674172,0.5,0.615,1,"SLC12A7","NS"
"ITM2C",0.161051551414001,-0.269065922540904,0.459,0.538,1,"ITM2C","NS"
"DRG1",0.16110903995969,-0.330772396454749,0.531,0.615,1,"DRG1","NS"
"MGC72080",0.161363046879187,0.346945074622785,0.598,0.462,1,"MGC72080","NS"
"DNAH2",0.161574291162579,0.312660998828466,0.134,0,1,"DNAH2","NS"
"UBE3A",0.161896819237805,0.314586223313329,0.763,0.769,1,"UBE3A","NS"
"KLF3",0.162611338036166,0.486972020381684,0.706,0.615,1,"KLF3","NS"
"NDUFA2",0.163094993102452,0.278509991400741,0.902,1,1,"NDUFA2","NS"
"NDUFB10",0.163225998586209,0.628208920066739,0.943,1,1,"NDUFB10","NS"
"RPL18A",0.163257319607424,0.280275979010269,0.995,1,1,"RPL18A","NS"
"RNASE4",0.163541268820623,0.28825612094689,0.32,0.154,1,"RNASE4","NS"
"CCNH",0.164077187041427,-0.283393091461501,0.119,0.231,1,"CCNH","NS"
"STK25",0.164143670006564,0.348651718767412,0.541,0.462,1,"STK25","NS"
"LINC01138",0.165314353926159,-0.279955808564998,0.299,0.462,1,"LINC01138","NS"
"MAGIX",0.165785373516423,0.325736282086398,0.314,0.154,1,"MAGIX","NS"
"MAD2L1BP",0.166198830059461,0.413844622286475,0.505,0.385,1,"MAD2L1BP","NS"
"SLC19A1",0.166581995714354,0.256492851254748,0.325,0.154,1,"SLC19A1","NS"
"SLC39A7",0.166604899602634,0.358725068206106,0.845,0.615,1,"SLC39A7","NS"
"GAS8",0.167308801696489,0.302711471854643,0.242,0.077,1,"GAS8","NS"
"CXCL10",0.167919384227454,-1.94120632647759,0.062,0.154,1,"CXCL10","NS"
"SLC7A5P2",0.168539673375194,0.287099521386967,0.32,0.538,1,"SLC7A5P2","NS"
"COMMD4",0.168690121578073,0.338315024645932,0.691,0.692,1,"COMMD4","NS"
"CHCHD2",0.169811526426277,0.281130430956733,0.943,0.923,1,"CHCHD2","NS"
"HN1",0.170954818612924,-0.359045956596751,0.686,0.769,1,"HN1","NS"
"GNB1",0.171144501377044,0.311975184054762,0.835,0.846,1,"GNB1","NS"
"SRRM1",0.171976749729819,0.40802424099461,0.912,1,1,"SRRM1","NS"
"TSPAN1",0.172264541939946,1.2438212123814,0.165,0.308,1,"TSPAN1","NS"
"DBNDD1",0.172535931085462,0.289151561121908,0.299,0.154,1,"DBNDD1","NS"
"GFER",0.172775721980496,0.299604168005981,0.526,0.385,1,"GFER","NS"
"SC5D",0.17285261604628,-0.409271249683829,0.418,0.538,1,"SC5D","NS"
"NCOA7",0.172930444505679,-1.33956048719497,0.686,0.692,1,"NCOA7","NS"
"ZNF394",0.173134671665416,0.27560845668162,0.5,0.308,1,"ZNF394","NS"
"FAM46B",0.173313893558975,0.409072507321282,0.804,0.692,1,"FAM46B","NS"
"TOMM7",0.17359005157843,0.2885522635391,0.959,1,1,"TOMM7","NS"
"RPL3",0.173601691920779,0.310689230591421,0.985,1,1,"RPL3","NS"
"METRN",0.174179304322328,0.442675104198036,0.644,0.462,1,"METRN","NS"
"FN1",0.174330095818653,-1.56070119341309,0.588,0.308,1,"FN1","NS"
"AQP3",0.174394702912033,0.486600647897178,0.861,0.692,1,"AQP3","NS"
"ZNF692",0.174622132367209,0.426971768639909,0.495,0.308,1,"ZNF692","NS"
"ANXA3",0.174924356124301,0.516361467543864,0.758,0.692,1,"ANXA3","NS"
"MBOAT1",0.175077887862914,0.476840000902991,0.747,0.615,1,"MBOAT1","NS"
"EMB",0.175761530183946,0.303487141714299,0.557,0.385,1,"EMB","NS"
"TSR2",0.176788710933326,0.385222682739944,0.521,0.385,1,"TSR2","NS"
"AVPI1",0.177070466053753,-0.259575764165741,0.376,0.538,1,"AVPI1","NS"
"CIAO1",0.177136250200086,0.396322078570663,0.799,0.769,1,"CIAO1","NS"
"SCAMP2",0.178286655411266,0.473412810453917,0.619,0.615,1,"SCAMP2","NS"
"USP22",0.178847513227616,-0.28444196369325,0.84,0.846,1,"USP22","NS"
"ACAA2",0.17969757388724,0.3996503061763,0.557,0.462,1,"ACAA2","NS"
"DMPK",0.179711245851839,-0.343569045462728,0.119,0.231,1,"DMPK","NS"
"CYB5B",0.180241590429684,-0.255002552891904,0.686,0.769,1,"CYB5B","NS"
"CDC37",0.180886660288908,-0.34175771993297,0.789,0.846,1,"CDC37","NS"
"CHD8",0.181032085840687,0.439181136489812,0.691,0.692,1,"CHD8","NS"
"TPM4",0.181165643876838,-0.297512069052669,0.912,1,1,"TPM4","NS"
"SLC29A2",0.181339209138363,0.278658798328735,0.345,0.231,1,"SLC29A2","NS"
"OSBPL2",0.181392808198884,0.516258880382105,0.732,0.615,1,"OSBPL2","NS"
"MLPH",0.182611151090234,0.365086264512835,0.423,0.231,1,"MLPH","NS"
"MMAB",0.182997797437435,0.304191918216171,0.588,0.385,1,"MMAB","NS"
"KIAA0355",0.183324316058043,0.253925877713329,0.536,0.462,1,"KIAA0355","NS"
"CDK4",0.183917965446082,-0.314315368724789,0.485,0.538,1,"CDK4","NS"
"SRSF11",0.184427880539294,0.314742914347995,0.979,1,1,"SRSF11","NS"
"ARL4C",0.184591371566249,0.285826227966925,0.716,0.615,1,"ARL4C","NS"
"PPP4R3B",0.185744155640588,0.345210974921572,0.67,0.615,1,"PPP4R3B","NS"
"ARRDC3",0.186575081953521,-0.333189510004311,0.485,0.615,1,"ARRDC3","NS"
"STAT6",0.186676204626803,0.351431246479752,0.624,0.462,1,"STAT6","NS"
"BEX2",0.187596615771023,0.857596283919964,0.479,0.308,1,"BEX2","NS"
"BAD",0.18795478252222,0.401347767844263,0.825,0.769,1,"BAD","NS"
"TRIM39",0.188338953646295,-0.318943263337736,0.242,0.385,1,"TRIM39","NS"
"HEBP2",0.188402097570657,0.288258713731548,0.866,0.538,1,"HEBP2","NS"
"UPK3B",0.18895253644402,0.273722990467146,0.289,0.154,1,"UPK3B","NS"
"CFH",0.189109657365361,-0.487763766794668,0.794,0.923,1,"CFH","NS"
"MDH1",0.189162372356956,-0.354327269364186,0.711,0.846,1,"MDH1","NS"
"C16orf13",0.19156222882522,0.543261454265382,0.84,0.846,1,"C16orf13","NS"
"KITLG",0.191968736278687,0.251611068131877,0.649,0.538,1,"KITLG","NS"
"CTF1",0.192349137938155,0.31407730797406,0.314,0.154,1,"CTF1","NS"
"RNMT",0.192495978669749,0.297182825102163,0.619,0.538,1,"RNMT","NS"
"SAPCD2",0.192913568784716,-0.618634539879174,0.062,0.154,1,"SAPCD2","NS"
"ACSL4",0.193618106340261,-0.300676075634227,0.175,0.308,1,"ACSL4","NS"
"ANP32A",0.193708737651106,0.480707760766774,0.686,0.692,1,"ANP32A","NS"
"TBL1XR1",0.193833691663109,-0.275741093933881,0.897,0.846,1,"TBL1XR1","NS"
"HSP90B1",0.194923207239559,-0.347361490964739,0.995,0.923,1,"HSP90B1","NS"
"PARP1",0.195530263867914,0.390216189521834,0.804,0.692,1,"PARP1","NS"
"LMNA",0.195743078043691,0.35136701727854,0.969,1,1,"LMNA","NS"
"NSD1",0.196284563210138,-0.251100366152714,0.495,0.692,1,"NSD1","NS"
"ORMDL1",0.196387648571394,0.261175311521909,0.624,0.538,1,"ORMDL1","NS"
"TSC2",0.196414263809762,0.251040227463764,0.443,0.308,1,"TSC2","NS"
"MPV17",0.196503191691548,0.353173186474254,0.742,0.615,1,"MPV17","NS"
"FAHD2A",0.196954376356033,0.264789859386816,0.325,0.154,1,"FAHD2A","NS"
"IFI30",0.1975694215992,-0.402246287575614,0.814,0.769,1,"IFI30","NS"
"TCIRG1",0.198878720189447,0.284962135510522,0.531,0.385,1,"TCIRG1","NS"
"FUNDC2",0.199113299624823,0.561084697840675,0.789,0.615,1,"FUNDC2","NS"
"RNF144B",0.199412949631075,-0.326035212712256,0.66,0.846,1,"RNF144B","NS"
"CASP10",0.199444246949647,0.390524167218507,0.485,0.385,1,"CASP10","NS"
"WASF2",0.199995923698608,0.322338961206593,0.845,0.923,1,"WASF2","NS"
"APPBP2",0.200220024091584,-0.262699603044906,0.387,0.538,1,"APPBP2","NS"
"ABI2",0.200220024091584,-0.473283471976142,0.387,0.538,1,"ABI2","NS"
"LAMTOR4",0.200306434959256,0.409287399705241,0.876,0.846,1,"LAMTOR4","NS"
"KIF21A",0.200353753710189,0.285463450235162,0.366,0.231,1,"KIF21A","NS"
"GTF2IP20",0.200733444887822,0.251642302824833,0.454,0.308,1,"GTF2IP20","NS"
"ACADVL",0.200783470385011,0.345878780363271,0.701,0.538,1,"ACADVL","NS"
"PRMT5-AS1",0.200974794649279,-0.373889086827138,0.155,0.308,1,"PRMT5-AS1","NS"
"SOD2",0.201483645606099,-0.336485411736297,0.675,0.692,1,"SOD2","NS"
"LUM",0.201625501084483,-0.407132971497588,0.067,0.154,1,"LUM","NS"
"WWC3",0.202321755485928,0.255706614835474,0.366,0.231,1,"WWC3","NS"
"ELOVL1",0.202499267144301,0.363115274906032,0.778,0.769,1,"ELOVL1","NS"
"RSPH1",0.202634017252469,0.717604646337083,0.113,0,1,"RSPH1","NS"
"TEKT2",0.202634017252469,0.357756193652727,0.113,0,1,"TEKT2","NS"
"SBDS",0.20272991502457,0.454673175497283,0.871,0.769,1,"SBDS","NS"
"CCDC124",0.203136529996251,0.563310343416646,0.845,0.692,1,"CCDC124","NS"
"TSC22D1",0.204351198672021,-0.358342431700145,0.753,0.846,1,"TSC22D1","NS"
"WDR34",0.20456798210966,0.451522375687092,0.716,0.615,1,"WDR34","NS"
"SLC35F6",0.204939429179449,-0.43671819824703,0.67,0.769,1,"SLC35F6","NS"
"PKN1",0.205614027433854,0.25544222740815,0.418,0.308,1,"PKN1","NS"
"GALK1",0.205740631268294,0.674845470182655,0.289,0.154,1,"GALK1","NS"
"FGD5-AS1",0.205836948603442,-0.261004216147567,0.572,0.692,1,"FGD5-AS1","NS"
"CD47",0.205848197370132,0.298095060776254,0.985,1,1,"CD47","NS"
"TMF1",0.206335742862409,0.287231846120046,0.582,0.385,1,"TMF1","NS"
"BAZ2A",0.206774840040477,0.369078564066504,0.567,0.462,1,"BAZ2A","NS"
"RAI1",0.207145114342556,-0.42604653640381,0.201,0.308,1,"RAI1","NS"
"ZFHX3",0.207450221452367,0.314970665688924,0.716,0.692,1,"ZFHX3","NS"
"REXO4",0.208128165989017,0.253107469779278,0.371,0.231,1,"REXO4","NS"
"DDX39A",0.208495571442775,0.275985964285901,0.459,0.308,1,"DDX39A","NS"
"NRD1",0.208533295600452,0.323519826517059,0.856,0.769,1,"NRD1","NS"
"ANO9",0.208592606928924,-0.281817144216377,0.175,0.308,1,"ANO9","NS"
"GGCT",0.209388603944949,-0.319505858273271,0.804,0.846,1,"GGCT","NS"
"ZMAT5",0.209662522112802,0.394581400933879,0.381,0.231,1,"ZMAT5","NS"
"UQCR11",0.211037195490649,0.25462633265448,0.979,1,1,"UQCR11","NS"
"TMEM38A",0.211140992041815,0.264174888012517,0.278,0.154,1,"TMEM38A","NS"
"REXO2",0.211743174383568,-0.258663062497649,0.732,0.692,1,"REXO2","NS"
"LINC-PINT",0.211856086678683,0.400244545476861,0.588,0.538,1,"LINC-PINT","NS"
"SLC7A6OS",0.2125333254831,0.327334568500465,0.304,0.154,1,"SLC7A6OS","NS"
"FADS2",0.215345761043985,0.250963036804453,0.443,0.308,1,"FADS2","NS"
"TRPT1",0.21591962128903,0.266556340629085,0.639,0.615,1,"TRPT1","NS"
"FKBPL",0.216019400356579,0.277484986983643,0.376,0.231,1,"FKBPL","NS"
"FADS3",0.21602479029147,-0.430295862525133,0.598,0.692,1,"FADS3","NS"
"ASPSCR1",0.216783379581619,0.301863991099391,0.474,0.308,1,"ASPSCR1","NS"
"PEG3",0.217279179726645,-0.264298536236453,0.588,0.308,1,"PEG3","NS"
"SARS2",0.217915323106349,-0.378948772245834,0.263,0.385,1,"SARS2","NS"
"PTMA",0.218104934497491,0.36599062784297,1,1,1,"PTMA","NS"
"KIAA1467",0.219145526371354,-0.320509285297817,0.33,0.462,1,"KIAA1467","NS"
"VSIG10",0.219182176639201,0.32577145474212,0.495,0.308,1,"VSIG10","NS"
"DDOST",0.219441121247902,-0.324649196508199,0.876,0.846,1,"DDOST","NS"
"HMHA1",0.220156776665963,0.403404624776743,0.376,0.231,1,"HMHA1","NS"
"GLRX5",0.222554538209408,0.278592835931371,0.747,0.769,1,"GLRX5","NS"
"XIAP",0.222810325100925,0.282458951866328,0.856,0.846,1,"XIAP","NS"
"MRPL18",0.22356957589578,0.275476810403126,0.84,0.923,1,"MRPL18","NS"
"RNF41",0.223585416803707,-0.326983123026908,0.356,0.462,1,"RNF41","NS"
"GSTM1",0.223980854723288,0.451328281575338,0.485,0.385,1,"GSTM1","NS"
"LUC7L3",0.224217289431131,0.291483389513571,0.83,0.846,1,"LUC7L3","NS"
"KIF22",0.225760902977759,0.304111277803546,0.691,0.692,1,"KIF22","NS"
"PNN",0.226707225099685,0.371067877126659,0.701,0.769,1,"PNN","NS"
"PIFO",0.226926068200555,0.557525971655408,0.103,0,1,"PIFO","NS"
"CXCL14",0.228573672394133,-0.32680945719816,0.402,0.538,1,"CXCL14","NS"
"ILKAP",0.228717708033688,0.274218315051079,0.433,0.308,1,"ILKAP","NS"
"HSPA6",0.229423420489992,0.258877081603218,0.572,0.308,1,"HSPA6","NS"
"FSTL3",0.229850961972977,-0.377249982693653,0.201,0.308,1,"FSTL3","NS"
"COX19",0.231274621010983,0.282216685436547,0.629,0.538,1,"COX19","NS"
"HMGCL",0.232027726154115,0.36543903757402,0.546,0.462,1,"HMGCL","NS"
"ANKRD65",0.232035058366523,0.32112288304854,0.351,0.231,1,"ANKRD65","NS"
"PPP2R5E",0.232662791953053,-0.289329495328204,0.51,0.692,1,"PPP2R5E","NS"
"HERPUD2",0.232949435139802,0.316327187322013,0.691,0.615,1,"HERPUD2","NS"
"TTC39C",0.233792265710799,0.295993024282973,0.552,0.462,1,"TTC39C","NS"
"CERS4",0.236025658272818,0.429675364319514,0.619,0.538,1,"CERS4","NS"
