"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive.pt.occupancy","naive.n.nonzero.pts","grouped_pd.pt.occupancy","grouped_pd.n.nonzero.pts","gene","sig"
"CST3",4.09013385754304e-76,1.13365646988698,0.934,0.977,1.08327195217028e-71,0.339937434827946,11,0.474643032988676,11,"CST3","p_val_adj<0.05"
"BZW2",4.4225612555572e-76,-0.70461710540809,0.579,0.837,1.17131534853432e-71,0.4,11,0.545715928694652,11,"BZW2","p_val_adj<0.05"
"RPN1",4.62389473640954e-76,-0.59493807089704,0.829,0.947,1.22463852093807e-71,0.306698002350176,11,0.488052872394509,11,"RPN1","p_val_adj<0.05"
"TMEM165",5.34116724437845e-76,-0.614544286470716,0.732,0.917,1.41460814467363e-71,0.339095744680851,11,0.501837270341207,11,"TMEM165","p_val_adj<0.05"
"F8A1",5.48564019721898e-76,-0.641319105883478,0.399,0.74,1.45287180623345e-71,0.421951219512195,10,0.618087182823682,11,"F8A1","p_val_adj<0.05"
"RAB4A",5.60689302387091e-76,-0.725063722041218,0.503,0.808,1.48498561737221e-71,0.39651837524178,11,0.569129916567342,11,"RAB4A","p_val_adj<0.05"
"C2orf81",5.77580198233982e-76,2.4839222058714,0.247,0.035,1.5297211550227e-71,0.87007874015748,8,0.305555555555556,8,"C2orf81","p_val_adj<0.05"
"IGFBP2",6.49734318845781e-76,2.19636265097039,0.746,0.63,1.72082134346305e-71,0.373368146214099,11,0.411764705882353,10,"IGFBP2","p_val_adj<0.05"
"RAP1GAP",6.70720268529597e-76,1.79297665195106,0.383,0.114,1.77640263120064e-71,0.430025445292621,10,0.258474576271186,9,"RAP1GAP","p_val_adj<0.05"
"H3F3A",6.83642924419533e-76,-0.497750356909784,0.916,0.979,1.81062828532513e-71,0.32624867162593,12,0.473218673218673,11,"H3F3A","p_val_adj<0.05"
"AMOTL2",7.56536669898878e-76,-0.488913323267104,0.298,0.683,2.00368737022718e-71,0.356209150326797,9,0.534178999295278,10,"AMOTL2","p_val_adj<0.05"
"TMED3",7.77769036244828e-76,-0.601071891632763,0.67,0.877,2.05992129249443e-71,0.377906976744186,10,0.526344676180022,11,"TMED3","p_val_adj<0.05"
"ADA",7.85019967172307e-76,-1.32816294908314,0.084,0.41,2.07912538305585e-71,0.430232558139535,7,0.507638072855464,7,"ADA","p_val_adj<0.05"
"HDHD1",9.33280816869401e-76,-0.841464766614998,0.396,0.704,2.47179424347861e-71,0.371007371007371,9,0.629528366370472,11,"HDHD1","p_val_adj<0.05"
"MUC1",1.05933559981964e-75,-1.39140814897153,0.813,0.859,2.80565033612231e-71,0.361676646706587,11,0.539798206278027,11,"MUC1","p_val_adj<0.05"
"RELL1",1.11626640537569e-75,-1.05007755847808,0.405,0.699,2.95643157463751e-71,0.379807692307692,9,0.65771349862259,11,"RELL1","p_val_adj<0.05"
"RNF181",1.14087384308938e-75,-0.569371970640472,0.757,0.968,3.02160437342223e-71,0.324324324324324,11,0.475149105367793,11,"RNF181","p_val_adj<0.05"
"BMP1",1.14525275679582e-75,-0.353591003866583,0.118,0.477,3.03320192637374e-71,0.43801652892562,8,0.71875,10,"BMP1","p_val_adj<0.05"
"GATSL2",1.18009087798374e-75,-0.991220950279508,0.187,0.532,3.12547069033992e-71,0.333333333333333,11,0.716094032549729,10,"GATSL2","p_val_adj<0.05"
"GUK1",1.27672915023824e-75,-0.451832899185374,0.905,0.98,3.38141715440599e-71,0.33692142088267,12,0.473968565815324,11,"GUK1","p_val_adj<0.05"
"PPP2R1B",1.31637406120299e-75,-1.06823336668627,0.241,0.579,3.48641670109611e-71,0.311740890688259,9,0.716541978387365,11,"PPP2R1B","p_val_adj<0.05"
"STXBP1",1.36542943299995e-75,1.10991260197139,0.502,0.192,3.61633985330036e-71,0.414728682170543,9,0.280701754385965,11,"STXBP1","p_val_adj<0.05"
"MAGT1",1.39940338135236e-75,-0.64347978483878,0.553,0.838,3.70631985551172e-71,0.408450704225352,10,0.545924225028703,11,"MAGT1","p_val_adj<0.05"
"AIDA",1.64091446179826e-75,-0.723206159827896,0.199,0.553,4.34596195207268e-71,0.323529411764706,10,0.802436901653612,11,"AIDA","p_val_adj<0.05"
"TMEM186",1.67276584532189e-75,-0.634213813077967,0.154,0.527,4.43032034133503e-71,0.329113924050633,8,0.678538812785388,10,"TMEM186","p_val_adj<0.05"
"PNO1",1.94470794823215e-75,-0.760610894358842,0.315,0.692,5.15055900089284e-71,0.305555555555556,10,0.529534398888117,10,"PNO1","p_val_adj<0.05"
"DCAF13",2.07012156186366e-75,-0.61881762072162,0.394,0.79,5.48271695659591e-71,0.34320987654321,10,0.535322777101096,11,"DCAF13","p_val_adj<0.05"
"FTCDNL1",2.10476707798091e-75,-0.930199190193966,0.057,0.38,5.57447560603245e-71,0.542372881355932,7,0.883544303797468,8,"FTCDNL1","p_val_adj<0.05"
"TPI1",2.32610482478025e-75,-0.444327103589619,0.962,0.992,6.16068862843049e-71,0.361336032388664,12,0.467992240543162,11,"TPI1","p_val_adj<0.05"
"MAPK9",2.53347422461618e-75,-0.880155459692198,0.323,0.651,6.70990648389596e-71,0.349397590361446,9,0.682692307692308,10,"MAPK9","p_val_adj<0.05"
"FAM220A",2.73160303488028e-75,-1.11856128124402,0.283,0.611,7.23465063788043e-71,0.563573883161512,10,0.743104806934594,10,"FAM220A","p_val_adj<0.05"
"TMX2",2.83965411160566e-75,-0.512429930300969,0.594,0.846,7.52082391458758e-71,0.368852459016393,10,0.542662116040956,11,"TMX2","p_val_adj<0.05"
"TIMMDC1",2.90582407684028e-75,-0.633100005341822,0.545,0.877,7.69607506751149e-71,0.314285714285714,12,0.517279210093253,11,"TIMMDC1","p_val_adj<0.05"
"CHCHD2",2.99808031025487e-75,-0.487834126103852,0.924,0.985,7.94041570171001e-71,0.330874604847208,12,0.470933072789448,11,"CHCHD2","p_val_adj<0.05"
"PAICS",3.06964554230572e-75,-0.66217738004595,0.36,0.739,8.1299562187967e-71,0.316216216216216,10,0.527994791666667,11,"PAICS","p_val_adj<0.05"
"SNAP23",3.31215646648044e-75,-1.05401449543494,0.498,0.747,8.77224640147344e-71,0.365949119373777,11,0.61340206185567,11,"SNAP23","p_val_adj<0.05"
"PAIP2B",3.71625874751525e-75,1.76609443920875,0.363,0.1,9.84251129279414e-71,0.571045576407507,10,0.365384615384615,9,"PAIP2B","p_val_adj<0.05"
"ARPC5L",4.08741343829978e-75,-0.619962020237643,0.587,0.933,1.0825514491337e-70,0.358208955223881,11,0.490196078431373,11,"ARPC5L","p_val_adj<0.05"
"TSC22D1",5.55019901728464e-75,1.22694750119184,0.868,0.866,1.46997020972784e-70,0.336700336700337,11,0.523624235686493,11,"TSC22D1","p_val_adj<0.05"
"GRTP1",6.50845206603383e-75,-0.960967711211927,0.18,0.548,1.72376352968906e-70,0.356756756756757,8,0.590509666080844,7,"GRTP1","p_val_adj<0.05"
"CREG1",6.88767929148684e-75,-0.500819508137219,0.611,0.881,1.82420186035029e-70,0.371610845295056,11,0.520480611687602,11,"CREG1","p_val_adj<0.05"
"C21orf2",7.23466497325315e-75,1.83725182112807,0.576,0.325,1.9161010181661e-70,0.373310810810811,10,0.473372781065089,10,"C21orf2","p_val_adj<0.05"
"MAPK6",7.90149832461638e-75,-0.609006458730698,0.4,0.731,2.09271183127465e-70,0.333333333333333,9,0.534914361001318,10,"MAPK6","p_val_adj<0.05"
"HSPA9",8.27609698363386e-75,-0.604153521617515,0.821,0.949,2.19192428611543e-70,0.361803084223013,12,0.488077118214104,11,"HSPA9","p_val_adj<0.05"
"PLEKHB1",8.50876541581546e-75,2.21299713590826,0.397,0.135,2.25354652037872e-70,0.629901960784314,11,0.503571428571429,10,"PLEKHB1","p_val_adj<0.05"
"ZNF655",9.61109340454844e-75,-0.54702311528297,0.532,0.826,2.54549808819465e-70,0.373626373626374,11,0.552125800815376,11,"ZNF655","p_val_adj<0.05"
"LSM14A",1.26337977825827e-74,-0.508202015173773,0.61,0.895,3.34606134271702e-70,0.317891373801917,11,0.512903225806452,11,"LSM14A","p_val_adj<0.05"
"WDR54",1.61262667034803e-74,2.37144583302294,0.494,0.226,4.27104173641677e-70,0.556213017751479,11,0.459574468085106,10,"WDR54","p_val_adj<0.05"
"HINT1",1.98846390377762e-74,-0.461547430759575,0.923,0.992,5.26644664915502e-70,0.336497890295359,12,0.467507274490786,11,"HINT1","p_val_adj<0.05"
"UBE2J1",2.00023210782928e-74,-0.824657171597254,0.429,0.716,5.29761473758584e-70,0.405895691609977,11,0.638440860215054,11,"UBE2J1","p_val_adj<0.05"
"MAPK13",2.25679529827933e-74,-0.516716558909734,0.476,0.814,5.97712234749281e-70,0.359918200408998,10,0.55765819041987,11,"MAPK13","p_val_adj<0.05"
"TFDP1",2.26795857871442e-74,-0.773371609994073,0.408,0.732,6.00668829572513e-70,0.336515513126492,11,0.602892833662064,11,"TFDP1","p_val_adj<0.05"
"TICAM1",2.35514146599655e-74,-0.640958968037256,0.277,0.658,6.23759217269186e-70,0.492957746478873,8,0.600877192982456,10,"TICAM1","p_val_adj<0.05"
"FBXO3",2.52682848705022e-74,-0.975304279806613,0.202,0.546,6.6923052479525e-70,0.352657004830918,9,0.715418502202643,9,"FBXO3","p_val_adj<0.05"
"MAPRE1",2.54958180276574e-74,-0.618963290882926,0.484,0.807,6.75256740462507e-70,0.323943661971831,10,0.558472553699284,11,"MAPRE1","p_val_adj<0.05"
"ARMCX3",2.55639451457286e-74,-0.881616064849707,0.343,0.671,6.77061087184622e-70,0.411931818181818,10,0.673118279569892,11,"ARMCX3","p_val_adj<0.05"
"WBP5",2.61765539531725e-74,-0.482433939968352,0.461,0.853,6.93286031449773e-70,0.405919661733615,12,0.533295711060948,10,"WBP5","p_val_adj<0.05"
"NDUFA1",2.72313943500655e-74,-0.495538271189679,0.933,0.983,7.21223479361484e-70,0.34133611691023,12,0.472086190009794,11,"NDUFA1","p_val_adj<0.05"
"LOC728392",3.45838624781215e-74,2.54904327767436,0.224,0.026,9.15953597733049e-70,0.921739130434783,7,0.462962962962963,8,"LOC728392","p_val_adj<0.05"
"MIER1",3.84226538971995e-74,-0.38744398399588,0.51,0.884,1.01762398846733e-69,0.398854961832061,12,0.506260206859009,11,"MIER1","p_val_adj<0.05"
"MTHFS",5.61390829952068e-74,-0.42181507424801,0.451,0.826,1.48684361312805e-69,0.384449244060475,11,0.548368298368298,11,"MTHFS","p_val_adj<0.05"
"IFIT3",5.85999902101594e-74,-0.791116134659926,0.304,0.679,1.55202074071607e-69,0.400641025641026,12,0.530829199149539,10,"IFIT3","p_val_adj<0.05"
"ITGA6",6.51367167465418e-74,-1.10176976503849,0.242,0.595,1.72514594303216e-69,0.34136546184739,11,0.44624090541633,9,"ITGA6","p_val_adj<0.05"
"CPNE7",6.96870986584022e-74,-1.45363413095709,0.047,0.352,1.84566280796778e-69,0.5625,9,0.799180327868853,8,"CPNE7","p_val_adj<0.05"
"EIF4E2",7.23679157478091e-74,-0.418669893219347,0.498,0.864,1.91666424858073e-69,0.311154598825832,11,0.526169265033408,11,"EIF4E2","p_val_adj<0.05"
"KLHL12",8.07480816990601e-74,-1.08996084603237,0.236,0.569,2.13861294379961e-69,0.351239669421488,10,0.741335587489434,11,"KLHL12","p_val_adj<0.05"
"PRUNE2",8.09912568561863e-74,2.15660228895003,0.234,0.029,2.14505343783609e-69,0.729166666666667,8,0.524590163934426,8,"PRUNE2","p_val_adj<0.05"
"PITX1",8.46179668896113e-74,-0.674209444695897,0.482,0.863,2.24110685307135e-69,0.454545454545455,9,0.494983277591973,9,"PITX1","p_val_adj<0.05"
"NTMT1",8.537673971706e-74,-0.491151781031778,0.356,0.774,2.26120295140633e-69,0.37431693989071,10,0.550373134328358,10,"NTMT1","p_val_adj<0.05"
"CREB5",8.60788000021699e-74,2.33853327771729,0.302,0.063,2.27979701805747e-69,0.603225806451613,8,0.435114503816794,7,"CREB5","p_val_adj<0.05"
"MYL12B",8.63491591611881e-74,-0.463437799086696,0.916,0.988,2.28695748038407e-69,0.323060573857598,12,0.469069654164637,11,"MYL12B","p_val_adj<0.05"
"NFKBIE",8.86549256706467e-74,-0.812232201104237,0.265,0.63,2.34802570638708e-69,0.393382352941176,9,0.647328244274809,11,"NFKBIE","p_val_adj<0.05"
"RAB24",9.3031085472767e-74,-0.764454928240966,0.263,0.626,2.46392829874623e-69,0.496296296296296,9,0.696923076923077,9,"RAB24","p_val_adj<0.05"
"HACD4",9.74710734552935e-74,2.02084434203943,0.368,0.109,2.58152138046345e-69,0.563492063492063,8,0.557522123893805,8,"HACD4","p_val_adj<0.05"
"CRNDE",1.0403913112458e-73,1.44596132117049,0.707,0.52,2.7554763878345e-69,0.389807162534435,11,0.370027752081406,11,"CRNDE","p_val_adj<0.05"
"MINPP1",1.09608114185353e-73,-1.14230235782612,0.173,0.512,2.90297090419906e-69,0.410112359550562,9,0.755409219190969,10,"MINPP1","p_val_adj<0.05"
"SPG21",1.09788820099279e-73,-0.692065899595982,0.62,0.846,2.90775690032941e-69,0.301412872841444,10,0.543230944254835,11,"SPG21","p_val_adj<0.05"
"IFI35",1.10033367851126e-73,-0.619481070710292,0.44,0.852,2.91423374753707e-69,0.365044247787611,7,0.50225988700565,11,"IFI35","p_val_adj<0.05"
"ARRDC1",1.18389427999549e-73,-0.596453302858328,0.49,0.814,3.13554400056806e-69,0.349900596421471,11,0.564163217031342,11,"ARRDC1","p_val_adj<0.05"
"CITED2",1.27457103356654e-73,2.3591992353953,0.608,0.386,3.37570138240099e-69,0.40224358974359,10,0.728179551122195,11,"CITED2","p_val_adj<0.05"
"WDR1",1.30098158518697e-73,-0.594801947962569,0.669,0.881,3.4456497283677e-69,0.328966521106259,11,0.521857923497268,11,"WDR1","p_val_adj<0.05"
"SEMA3B",1.3778274424053e-73,-1.02039243598827,0.154,0.487,3.64917598121045e-69,0.443037974683544,7,0.789733464955578,8,"SEMA3B","p_val_adj<0.05"
"NDUFAB1",1.3916648221883e-73,-0.504649772640005,0.769,0.953,3.6858242815657e-69,0.353164556962025,12,0.484343434343434,11,"NDUFAB1","p_val_adj<0.05"
"ADIRF",1.4834419194512e-73,-1.48352431776315,0.401,0.771,3.9288959236665e-69,0.461165048543689,9,0.444791016843419,10,"ADIRF","p_val_adj<0.05"
"ZNF146",1.73894862891807e-73,-0.428764604785698,0.336,0.7,4.60560544368952e-69,0.408695652173913,11,0.626547455295736,10,"ZNF146","p_val_adj<0.05"
"STARD7",1.9987456165641e-73,-0.728521540785263,0.521,0.805,5.29367776547003e-69,0.31214953271028,11,0.563995215311005,10,"STARD7","p_val_adj<0.05"
"ERAP2",2.13503172487955e-73,-0.626939251600243,0.348,0.72,5.65463152334348e-69,0.459383753501401,9,0.567513368983957,10,"ERAP2","p_val_adj<0.05"
"POP4",2.28982050263414e-73,-0.587527875376575,0.425,0.814,6.06458960122651e-69,0.415137614678899,12,0.549054373522459,11,"POP4","p_val_adj<0.05"
"GTF2H1",2.67201633768244e-73,-0.849824729615739,0.339,0.675,7.07683527035195e-69,0.330459770114943,10,0.609843081312411,11,"GTF2H1","p_val_adj<0.05"
"YWHAG",2.87775926676116e-73,-0.492175357163677,0.548,0.875,7.62174541801694e-69,0.349911190053286,11,0.523364485981308,10,"YWHAG","p_val_adj<0.05"
"MRPL11",3.1174449122359e-73,-0.611964084612504,0.531,0.865,8.25655285005679e-69,0.31743119266055,10,0.519755147468002,11,"MRPL11","p_val_adj<0.05"
"NUDT8",3.13307060822255e-73,-0.551512016604576,0.311,0.707,8.29793750587743e-69,0.38871473354232,10,0.618788291354663,10,"NUDT8","p_val_adj<0.05"
"CLIC3",3.37336023400384e-73,-0.726332383785549,0.12,0.47,8.93434457975918e-69,0.390243902439024,11,0.754350051177073,9,"CLIC3","p_val_adj<0.05"
"CYP1B1",3.79980489660194e-73,2.73781086644843,0.328,0.083,1.00637832686502e-68,0.578635014836795,9,0.358381502890173,9,"CYP1B1","p_val_adj<0.05"
"PDIA4",4.54288818765543e-73,-0.873744800739835,0.833,0.936,1.20318393650054e-68,0.366081871345029,10,0.494601542416452,11,"PDIA4","p_val_adj<0.05"
"COMMD2",4.55455568562567e-73,-0.461685874540499,0.318,0.712,1.20627407333796e-68,0.311926605504587,8,0.54631507775524,11,"COMMD2","p_val_adj<0.05"
"ATMIN",4.77076100510614e-73,-0.695157546262658,0.265,0.624,1.26353605220236e-68,0.308823529411765,9,0.621913580246914,9,"ATMIN","p_val_adj<0.05"
"SPATS2L",4.80019048802457e-73,-0.503344324407649,0.859,0.966,1.27133045075331e-68,0.320861678004535,11,0.476831091180867,11,"SPATS2L","p_val_adj<0.05"
"MRS2",5.38043240517811e-73,-0.761669321962611,0.228,0.582,1.42500752251142e-68,0.316239316239316,9,0.644628099173554,11,"MRS2","p_val_adj<0.05"
"SIPA1",5.83291797122849e-73,-0.605599691964338,0.339,0.702,1.54484832467987e-68,0.53735632183908,10,0.651816312542838,10,"SIPA1","p_val_adj<0.05"
"DLC1",5.88281572373277e-73,2.05998016268191,0.256,0.041,1.55806374443062e-68,0.634980988593156,8,0.694117647058824,9,"DLC1","p_val_adj<0.05"
"STX4",6.00687244253508e-73,-0.44220663099016,0.269,0.667,1.59092016640542e-68,0.311594202898551,8,0.645743145743146,10,"STX4","p_val_adj<0.05"
"ZPR1",6.0245967703565e-73,-0.547561527996447,0.386,0.769,1.59561445462892e-68,0.340909090909091,10,0.557848655409631,11,"ZPR1","p_val_adj<0.05"
"PGP",6.39967529573907e-73,-0.521289212991707,0.375,0.747,1.69495400207649e-68,0.306493506493506,12,0.591494845360825,11,"PGP","p_val_adj<0.05"
"TUFT1",6.55002826227401e-73,-0.588690241929608,0.454,0.762,1.73477498526327e-68,0.358369098712446,10,0.592545799115603,10,"TUFT1","p_val_adj<0.05"
"PCDH7",8.86316785716596e-73,-0.527947274872794,0.285,0.634,2.34741000697041e-68,0.426621160409556,9,0.679574791192103,9,"PCDH7","p_val_adj<0.05"
"ZFHX2",1.10084551920709e-72,2.08731842304589,0.241,0.035,2.91558935761997e-68,0.693548387096774,11,0.458333333333333,8,"ZFHX2","p_val_adj<0.05"
"B4GALT1",1.16064157139817e-72,-0.512834685814432,0.833,0.964,3.07395920184806e-68,0.310747663551402,12,0.478542914171657,11,"B4GALT1","p_val_adj<0.05"
"CFAP54",1.16350710823385e-72,1.79004920449223,0.264,0.045,3.08154857615735e-68,0.833948339483395,7,0.311827956989247,8,"CFAP54","p_val_adj<0.05"
"DNAH7",1.22844119746524e-72,2.47279404706482,0.314,0.078,3.25352651148668e-68,0.807453416149068,10,0.699386503067485,7,"DNAH7","p_val_adj<0.05"
"KIAA1324",1.43800236683098e-72,1.72640362338971,0.279,0.053,3.80854926855184e-68,0.418118466898955,11,0.381818181818182,9,"KIAA1324","p_val_adj<0.05"
"ACSL5",1.53285373642242e-72,-0.66665232513119,0.396,0.739,4.05976312091477e-68,0.511056511056511,11,0.607166123778502,11,"ACSL5","p_val_adj<0.05"
"SOWAHB",1.58554248092902e-72,-1.08243833783399,0.06,0.374,4.19930926074052e-68,0.467741935483871,8,0.772200772200772,8,"SOWAHB","p_val_adj<0.05"
"SPEF2",1.69871747626466e-72,2.41561704465138,0.419,0.164,4.49905323588694e-68,0.602325581395349,8,0.730205278592375,9,"SPEF2","p_val_adj<0.05"
"PTDSS1",1.86711655590015e-72,-1.02401325052044,0.21,0.56,4.94505819830155e-68,0.319444444444444,10,0.547721410146174,8,"PTDSS1","p_val_adj<0.05"
"HN1L",1.87775471518534e-72,-0.662603045547424,0.557,0.839,4.97323336316837e-68,0.440559440559441,11,0.549311926605505,11,"HN1L","p_val_adj<0.05"
"IRX2",2.21285818119145e-72,2.30270657291661,0.578,0.334,5.86075489288555e-68,0.511784511784512,10,0.488472622478386,9,"IRX2","p_val_adj<0.05"
"MRPL35",2.26361416676226e-72,-0.788463535525434,0.283,0.646,5.99518212066985e-68,0.302405498281787,9,0.447093889716841,10,"MRPL35","p_val_adj<0.05"
"MRPS10",2.35486016312178e-72,-0.512799403642134,0.481,0.834,6.23684714202802e-68,0.352226720647773,11,0.522792844777842,11,"MRPS10","p_val_adj<0.05"
"C1orf106",2.61151612989781e-72,-0.538424486708254,0.356,0.685,6.91660047003435e-68,0.352459016393443,9,0.66268446943078,9,"C1orf106","p_val_adj<0.05"
"MRPL22",3.03626030937646e-72,-0.612259295964886,0.573,0.887,8.04153542938356e-68,0.319727891156463,10,0.510845986984816,11,"MRPL22","p_val_adj<0.05"
"DCDC2B",3.26212112266294e-72,3.24728670141481,0.318,0.086,8.63972779337278e-68,0.831804281345566,9,0.553072625698324,8,"DCDC2B","p_val_adj<0.05"
"TIMM50",3.33906099361296e-72,-0.458792366374025,0.506,0.861,8.84350304158393e-68,0.326923076923077,12,0.525139664804469,11,"TIMM50","p_val_adj<0.05"
"BET1",3.52935050783196e-72,-0.673088560948129,0.426,0.762,9.34748481999294e-68,0.376712328767123,10,0.595959595959596,11,"BET1","p_val_adj<0.05"
"METRNL",5.17196882692677e-72,-0.48982299475221,0.307,0.67,1.36979594381155e-67,0.492063492063492,8,0.655172413793103,8,"METRNL","p_val_adj<0.05"
"CORO2A",5.20377224572539e-72,-0.786562328930946,0.446,0.74,1.37821907928037e-67,0.316593886462882,9,0.605074821080026,10,"CORO2A","p_val_adj<0.05"
"SDHD",5.35731707098805e-72,-0.428615764551466,0.74,0.948,1.41888542625118e-67,0.323684210526316,10,0.487309644670051,11,"SDHD","p_val_adj<0.05"
"PAM16",6.0563414840589e-72,-0.603813341788994,0.326,0.733,1.604022042053e-67,0.328358208955224,10,0.524278215223097,10,"PAM16","p_val_adj<0.05"
"RAP1GDS1",6.3877310960971e-72,-0.663368341435304,0.248,0.619,1.69179058080132e-67,0.450980392156863,10,0.589424572317263,10,"RAP1GDS1","p_val_adj<0.05"
"SMARCD2",6.89812106775029e-72,-0.543018141811558,0.383,0.741,1.82696736479367e-67,0.318066157760814,10,0.581818181818182,10,"SMARCD2","p_val_adj<0.05"
"SLC35C1",7.21137004030285e-72,-0.803040937272283,0.319,0.629,1.90993135517421e-67,0.399390243902439,10,0.723241590214067,9,"SLC35C1","p_val_adj<0.05"
"CASP6",9.37920260416385e-72,-0.580541879850135,0.323,0.71,2.4840818097128e-67,0.352409638554217,10,0.571525423728814,10,"CASP6","p_val_adj<0.05"
"ABCF3",1.02794786939116e-71,-0.800689307916785,0.232,0.591,2.72251993208249e-67,0.361344537815126,10,0.592351505288853,10,"ABCF3","p_val_adj<0.05"
"CSRP1",1.17108494006555e-71,-0.701753779740447,0.54,0.835,3.1016184637636e-67,0.300900900900901,11,0.544930875576037,10,"CSRP1","p_val_adj<0.05"
"UNG",1.18177541560463e-71,-0.874344562583402,0.148,0.502,3.12993218822887e-67,0.315789473684211,10,0.569511025886865,10,"UNG","p_val_adj<0.05"
"SPATA17",1.18706921000362e-71,2.79165420837367,0.32,0.086,3.14395280269458e-67,0.826747720364742,8,0.625698324022346,10,"SPATA17","p_val_adj<0.05"
"DUSP11",1.25230786438833e-71,-0.840247601790773,0.275,0.642,3.31673737883248e-67,0.319148936170213,8,0.496629213483146,10,"DUSP11","p_val_adj<0.05"
"IMMT",1.25241892181459e-71,-0.570769623040293,0.497,0.831,3.31703151442595e-67,0.350980392156863,11,0.518818760856977,11,"IMMT","p_val_adj<0.05"
"USP53",1.88316884069865e-71,-0.746152046885082,0.42,0.721,4.98757267459037e-67,0.361948955916473,9,0.596397598398933,10,"USP53","p_val_adj<0.05"
"AMOT",1.9982358590869e-71,-1.24154213735081,0.102,0.426,5.29232767279166e-67,0.4,9,0.907344632768362,8,"AMOT","p_val_adj<0.05"
"F12",2.13628563488774e-71,-1.18795076167974,0.102,0.43,5.65795250400019e-67,0.380952380952381,9,0.456375838926175,10,"F12","p_val_adj<0.05"
"RNASEH1",2.36320269696924e-71,-0.509754061946251,0.307,0.699,6.25894234292305e-67,0.298412698412698,10,0.585399449035813,8,"RNASEH1","p_val_adj<0.05"
"CLDN1",2.40905026811251e-71,-1.0758104506148,0.576,0.869,6.38036963509597e-67,0.369932432432432,11,0.511074197120709,9,"CLDN1","p_val_adj<0.05"
