"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene","sig"
"CAT",1.49590949680309e-51,0.378526995735225,0.474,0.69,3.96191630228297e-47,0.357289527720739,10,0.636680613668061,10,"CAT","p_val_adj<0.05"
"CKS1B",3.02397975230979e-98,0.378065576554014,0.468,0.821,8.00901037399248e-94,0.293139293139293,12,0.552431165787932,10,"CKS1B","p_val_adj<0.05"
"SMAGP",6.81291943724071e-83,0.378015510791752,0.401,0.769,1.8044017129532e-78,0.405339805825243,8,0.58223889931207,8,"SMAGP","p_val_adj<0.05"
"CAMK2G",3.77880283565686e-107,0.377635911216214,0.287,0.711,1.00081593102372e-102,0.335593220338983,9,0.631008801624915,10,"CAMK2G","p_val_adj<0.05"
"SLC35C1",7.21137004030285e-72,0.376553685848682,0.319,0.629,1.90993135517421e-67,0.399390243902439,10,0.723241590214067,9,"SLC35C1","p_val_adj<0.05"
"PARK7",2.81261412225387e-51,0.37584309598154,0.891,0.968,7.44920850278936e-47,0.323497267759563,12,0.47687717553456,11,"PARK7","p_val_adj<0.05"
"BZW2",4.4225612555572e-76,0.375625748979154,0.579,0.837,1.17131534853432e-71,0.4,11,0.545715928694652,11,"BZW2","p_val_adj<0.05"
"IFIT3",5.85999902101594e-74,0.37535610314011,0.304,0.679,1.55202074071607e-69,0.400641025641026,12,0.530829199149539,10,"IFIT3","p_val_adj<0.05"
"TPD52L2",3.71185697878688e-83,0.375073286243456,0.542,0.838,9.83085320831705e-79,0.350089766606822,10,0.54707233065442,11,"TPD52L2","p_val_adj<0.05"
"ATP5G1",1.49230941237787e-70,0.374965220851249,0.766,0.949,3.9523814786828e-66,0.340533672172808,12,0.485294117647059,10,"ATP5G1","p_val_adj<0.05"
"ATIC",1.03576457438928e-82,0.374849050595607,0.472,0.808,2.74322247527e-78,0.321649484536082,10,0.553039332538737,11,"ATIC","p_val_adj<0.05"
"PRRG4",3.6485670756611e-27,0.373816625782339,0.67,0.883,9.66322989988842e-23,0.331395348837209,11,0.462922573609596,10,"PRRG4","p_val_adj<0.05"
"TM7SF3",4.25250595644055e-97,0.373099631196603,0.416,0.802,1.12627620256328e-92,0.423887587822014,10,0.562424969987995,11,"TM7SF3","p_val_adj<0.05"
"EXT1",7.27430489257731e-128,0.37185644803233,0.243,0.699,1.9265996507991e-123,0.384,10,0.628099173553719,9,"EXT1","p_val_adj<0.05"
"STON2",6.87206129611422e-14,0.371633442643436,0.413,0.525,1.82006543427585e-09,0.398584905660377,7,0.548120989917507,10,"STON2","p_val_adj<0.05"
"LSP1",3.1515250991812e-18,0.371436258958684,0.159,0.285,8.3468142251814e-14,0.601226993865031,9,0.892074198988196,9,"LSP1","p_val_adj<0.05"
"MSRB1",2.50479736458587e-25,0.371325230431808,0.402,0.591,6.63395582010567e-21,0.416464891041162,10,0.433685923515053,11,"MSRB1","p_val_adj<0.05"
"PDHA1",9.61199525482346e-86,0.370860230901137,0.486,0.821,2.54573694323999e-81,0.306613226452906,10,0.55366568914956,10,"PDHA1","p_val_adj<0.05"
"SYT8",7.2377927371057e-85,0.370769877629219,0.162,0.532,1.91692940642245e-80,0.403614457831325,9,0.848101265822785,9,"SYT8","p_val_adj<0.05"
"COX7B",4.49505275630907e-99,0.370223049021687,0.873,0.974,1.19051472250846e-94,0.321070234113712,12,0.476284584980237,11,"COX7B","p_val_adj<0.05"
"HTRA1",9.76235667778691e-37,0.369504793065335,0.329,0.53,2.58556016611186e-32,0.384615384615385,10,0.813067150635209,10,"HTRA1","p_val_adj<0.05"
"DNAJB6",3.45085049098866e-81,0.369497402495057,0.775,0.957,9.13957752538347e-77,0.334170854271357,12,0.480885311871227,11,"DNAJB6","p_val_adj<0.05"
"SSR1",1.48998895754107e-57,0.368969651480843,0.744,0.895,3.94623575404752e-53,0.357329842931937,11,0.514792899408284,11,"SSR1","p_val_adj<0.05"
"MCTS1",2.9549715261299e-83,0.368879704228891,0.69,0.891,7.82624208695504e-79,0.337094499294781,12,0.517558076715289,11,"MCTS1","p_val_adj<0.05"
"NRBP1",2.60747151849586e-103,0.3688669169119,0.534,0.877,6.90588831673627e-99,0.313868613138686,11,0.515367727771679,11,"NRBP1","p_val_adj<0.05"
"HINT1",1.98846390377762e-74,0.368221652940277,0.923,0.992,5.26644664915502e-70,0.336497890295359,12,0.467507274490786,11,"HINT1","p_val_adj<0.05"
"HSPE1",4.03633083579896e-24,0.367928853181694,0.91,0.981,1.06902222186135e-19,0.33048128342246,12,0.472031403336605,11,"HSPE1","p_val_adj<0.05"
"TIMM17A",7.92790624796928e-91,0.36779671029408,0.581,0.91,2.09970596977466e-86,0.30820770519263,10,0.503437334743522,10,"TIMM17A","p_val_adj<0.05"
"ARF6",2.05597557187284e-50,0.36737778658956,0.715,0.938,5.44525130210522e-46,0.331062670299728,10,0.486916367367881,11,"ARF6","p_val_adj<0.05"
"COMTD1",1.17308007543282e-157,0.366543048603945,0.281,0.842,3.10690257978383e-153,0.363321799307958,8,0.526586620926244,9,"COMTD1","p_val_adj<0.05"
"SDHA",7.18274813601666e-57,0.366482586335708,0.707,0.875,1.90235084382401e-52,0.393939393939394,11,0.525852585258526,11,"SDHA","p_val_adj<0.05"
"TIMMDC1",2.90582407684028e-75,0.365837093562755,0.545,0.877,7.69607506751149e-71,0.314285714285714,12,0.517279210093253,11,"TIMMDC1","p_val_adj<0.05"
"SLC35F6",6.29650218507598e-58,0.365531986463297,0.612,0.84,1.66762860371737e-53,0.314785373608903,11,0.54639175257732,11,"SLC35F6","p_val_adj<0.05"
"STAT1",3.58845784735934e-78,0.365513981824352,0.619,0.907,9.5040306087312e-74,0.29559748427673,11,0.488594164456233,11,"STAT1","p_val_adj<0.05"
"IFRD2",3.75191288203404e-84,0.365238756048505,0.357,0.718,9.93694126806716e-80,0.362397820163488,11,0.63496316141996,10,"IFRD2","p_val_adj<0.05"
"CCT6A",9.72306038720091e-70,0.364957765938773,0.797,0.936,2.57515254355016e-65,0.32967032967033,12,0.49254498714653,11,"CCT6A","p_val_adj<0.05"
"MYO6",2.71895185506033e-34,0.364668548959352,0.726,0.792,7.20114398812729e-30,0.336461126005362,11,0.581155015197568,11,"MYO6","p_val_adj<0.05"
"PAK1",1.21322817264089e-98,0.364251003646649,0.447,0.777,3.21323481523939e-94,0.352941176470588,11,0.586996904024768,11,"PAK1","p_val_adj<0.05"
"PTTG1",3.10245472644766e-05,0.363337572896737,0.26,0.311,0.821685134299664,0.382022471910112,10,0.622291021671827,11,"PTTG1","NS"
"LOC401585",7.118312598581e-88,0.36281486055628,0.107,0.475,1.88528509173418e-83,0.545454545454545,7,0.542046605876393,9,"LOC401585","p_val_adj<0.05"
"DNAJC3",1.17243721021926e-26,0.362662363426964,0.839,0.891,3.1051999512657e-22,0.310904872389791,11,0.515937331172339,11,"DNAJC3","p_val_adj<0.05"
"RAB11FIP1",3.93023823718287e-43,0.362143971405852,0.748,0.89,1.04092359711788e-38,0.356770833333333,11,0.518117901568415,10,"RAB11FIP1","p_val_adj<0.05"
"RFX5",1.46147407015124e-95,0.359563886621294,0.288,0.661,3.87071407479556e-91,0.337837837837838,9,0.673216885007278,10,"RFX5","p_val_adj<0.05"
"PDGFA",1.89333202421614e-116,0.359192816780654,0.357,0.764,5.01448986613645e-112,0.359673024523161,9,0.588531821045999,11,"PDGFA","p_val_adj<0.05"
"IKBKE",9.1340397361725e-97,0.358714952730031,0.166,0.558,2.41915042412529e-92,0.352941176470588,10,0.765314926660915,8,"IKBKE","p_val_adj<0.05"
"TRIM16L",2.11001818365273e-139,0.358667207270274,0.303,0.738,5.58838315940425e-135,0.382636655948553,9,0.582517938682322,10,"TRIM16L","p_val_adj<0.05"
"ASL",1.68077472800725e-49,0.358435001246433,0.671,0.844,4.45153186712719e-45,0.367198838896952,10,0.547632629777524,11,"ASL","p_val_adj<0.05"
"GORASP2",3.62302461907729e-82,0.358220216787997,0.548,0.859,9.59558070362619e-78,0.346358792184725,10,0.535274356103024,11,"GORASP2","p_val_adj<0.05"
"ADI1",8.0218120483227e-88,0.35773554124981,0.662,0.928,2.12457692099827e-83,0.307352941176471,11,0.496369294605809,11,"ADI1","p_val_adj<0.05"
"EPRS",2.36562635904967e-42,0.357628929221906,0.616,0.767,6.26536141194306e-38,0.371248025276461,11,0.5969868173258,11,"EPRS","p_val_adj<0.05"
"COTL1",3.2994832308205e-98,0.357062536106129,0.318,0.751,8.73868133682809e-94,0.428134556574924,10,0.599358974358974,9,"COTL1","p_val_adj<0.05"
"CRTAP",8.79001023877893e-94,0.356644409744877,0.422,0.781,2.3280342117406e-89,0.422632794457275,10,0.581997533908755,11,"CRTAP","p_val_adj<0.05"
"BPNT1",2.08086949552984e-81,0.356326244372638,0.284,0.63,5.51118285891077e-77,0.308219178082192,9,0.708938120702827,9,"BPNT1","p_val_adj<0.05"
"PINK1",2.92429684786174e-82,0.355473388381617,0.401,0.704,7.74500020156183e-78,0.344660194174757,8,0.650034176349966,11,"PINK1","p_val_adj<0.05"
"EIF3H",8.58240783564177e-82,0.355434548556641,0.687,0.943,2.27305071526972e-77,0.3328611898017,12,0.489285714285714,11,"EIF3H","p_val_adj<0.05"
"GALE",1.08121700349381e-94,0.355216734185525,0.389,0.802,2.86360323375336e-90,0.330827067669173,11,0.551620648259304,11,"GALE","p_val_adj<0.05"
"BCAS1",2.58667632144807e-34,0.355031189970285,0.321,0.516,6.85081223735521e-30,0.715151515151515,10,0.887126865671642,8,"BCAS1","p_val_adj<0.05"
"ERV3-1",8.00240902790623e-37,0.354376669807658,0.36,0.561,2.11943803104097e-32,0.421621621621622,9,0.79656652360515,10,"ERV3-1","p_val_adj<0.05"
"HDHD1",9.33280816869401e-76,0.354017732610926,0.396,0.704,2.47179424347861e-71,0.371007371007371,9,0.629528366370472,11,"HDHD1","p_val_adj<0.05"
"TMEM54",9.27662603289868e-67,0.353729409757228,0.654,0.917,2.45691440481322e-62,0.322916666666667,11,0.502098635886674,11,"TMEM54","p_val_adj<0.05"
"GCNT3",1.20035110825365e-35,0.353348123834499,0.353,0.572,3.17912991020978e-31,0.545454545454545,7,0.796467619848612,8,"GCNT3","p_val_adj<0.05"
"PGM2",1.35404326019341e-104,0.353264702214061,0.141,0.549,3.58618357462226e-100,0.289655172413793,8,0.736196319018405,11,"PGM2","p_val_adj<0.05"
"VOPP1",2.44811133327638e-85,0.353177508386981,0.379,0.69,6.4838228661825e-81,0.365038560411311,11,0.657362177250523,10,"VOPP1","p_val_adj<0.05"
"PDIA6",6.39607309533761e-51,0.352881008450711,0.839,0.932,1.69399995930017e-46,0.325986078886311,11,0.495095508518327,11,"PDIA6","p_val_adj<0.05"
"CD68",2.74544497564854e-135,0.352440790697791,0.202,0.687,7.27131101800516e-131,0.410628019323671,8,0.553921568627451,9,"CD68","p_val_adj<0.05"
"GABARAPL1",2.8523593517346e-85,0.352180888702819,0.364,0.691,7.55447374306909e-81,0.374331550802139,10,0.658536585365854,9,"GABARAPL1","p_val_adj<0.05"
"RPL9",1.00216237750302e-32,0.351668112196563,0.961,0.984,2.65422705681674e-28,0.350557244174265,12,0.471882640586797,11,"RPL9","p_val_adj<0.05"
"RAB4A",5.60689302387091e-76,0.350695724301966,0.503,0.808,1.48498561737221e-71,0.39651837524178,11,0.569129916567342,11,"RAB4A","p_val_adj<0.05"
"POR",2.45098247644327e-42,0.350523881677412,0.784,0.884,6.49142708886e-38,0.342857142857143,11,0.5239651416122,11,"POR","p_val_adj<0.05"
"GLB1",1.75418648047397e-40,0.348004900179,0.471,0.671,4.6459628935353e-36,0.334710743801653,11,0.675753228120517,10,"GLB1","p_val_adj<0.05"
"STRADB",2.17904486451131e-96,0.347945100218248,0.165,0.553,5.7712003236582e-92,0.408284023668639,8,0.763272410791993,10,"STRADB","p_val_adj<0.05"
"HN1L",1.87775471518534e-72,0.347943978481356,0.557,0.839,4.97323336316837e-68,0.440559440559441,11,0.549311926605505,11,"HN1L","p_val_adj<0.05"
"CAPZB",1.82385568725277e-90,0.347924658865613,0.796,0.957,4.83048178768895e-86,0.320293398533007,12,0.483400402414487,11,"CAPZB","p_val_adj<0.05"
"RHPN2",1.58649973560176e-50,0.34778866137969,0.514,0.71,4.20184454974125e-46,0.365530303030303,10,0.644986449864499,10,"RHPN2","p_val_adj<0.05"
"GMPS",3.17558891141393e-126,0.345855249534289,0.237,0.724,8.41054723187979e-122,0.316872427983539,9,0.549202127659574,9,"GMPS","p_val_adj<0.05"
"IFI35",1.10033367851126e-73,0.345436705341131,0.44,0.852,2.91423374753707e-69,0.365044247787611,7,0.50225988700565,11,"IFI35","p_val_adj<0.05"
"NDUFA1",2.72313943500655e-74,0.345391657949343,0.933,0.983,7.21223479361484e-70,0.34133611691023,12,0.472086190009794,11,"NDUFA1","p_val_adj<0.05"
"TPD52",7.72539868460684e-128,0.345387555158476,0.391,0.844,2.04607184161812e-123,0.417910447761194,8,0.542189281641961,11,"TPD52","p_val_adj<0.05"
"HSPA8",7.37004363152308e-42,0.345353696098983,0.952,0.981,1.95195605580889e-37,0.352760736196319,11,0.472290338401177,11,"HSPA8","p_val_adj<0.05"
"COPS5",9.92390150309308e-86,0.345263961245908,0.459,0.843,2.6283453130942e-81,0.343949044585987,10,0.531963470319635,11,"COPS5","p_val_adj<0.05"
"RRAGD",5.00069820850715e-66,0.344978601104745,0.27,0.557,1.32443492052312e-61,0.350180505415162,9,0.805531547104581,11,"RRAGD","p_val_adj<0.05"
"COPB2",1.51087865376154e-60,0.344736333907743,0.685,0.89,4.00156211448744e-56,0.311079545454545,11,0.516216216216216,10,"COPB2","p_val_adj<0.05"
"PITX1",8.46179668896113e-74,0.344197976728229,0.482,0.863,2.24110685307135e-69,0.454545454545455,9,0.494983277591973,9,"PITX1","p_val_adj<0.05"
"IFIH1",6.3081469535106e-104,0.343979538640433,0.264,0.676,1.67071272063728e-99,0.372693726937269,9,0.62135231316726,10,"IFIH1","p_val_adj<0.05"
"RAB11A",9.18173600506534e-64,0.343966173497462,0.816,0.929,2.43178278094156e-59,0.329355608591885,11,0.496116002071466,11,"RAB11A","p_val_adj<0.05"
"NDUFS1",8.25776089198443e-79,0.343911733396399,0.387,0.71,2.18706797224208e-74,0.302267002518892,10,0.626440677966102,10,"NDUFS1","p_val_adj<0.05"
"ARPC5L",4.08741343829978e-75,0.342993271573092,0.587,0.933,1.0825514491337e-70,0.358208955223881,11,0.490196078431373,11,"ARPC5L","p_val_adj<0.05"
"PPP4C",4.01147168938709e-85,0.342842785277314,0.713,0.952,1.06243827693417e-80,0.349726775956284,12,0.484082870136433,11,"PPP4C","p_val_adj<0.05"
"GFPT1",1.44369568939245e-48,0.341901110680336,0.595,0.772,3.8236280333559e-44,0.30114566284779,9,0.594392523364486,11,"GFPT1","p_val_adj<0.05"
"SAR1B",3.01250779774834e-68,0.341655111024971,0.657,0.881,7.97862690233649e-64,0.343703703703704,12,0.522950819672131,10,"SAR1B","p_val_adj<0.05"
"TMC6",7.29796500474736e-78,0.341564569831633,0.462,0.769,1.93286603150734e-73,0.462025316455696,10,0.596996245306633,11,"TMC6","p_val_adj<0.05"
"TFPI",3.49980573708033e-13,0.341533237293435,0.642,0.846,9.26923549465725e-09,0.468892261001517,11,0.537237066515065,10,"TFPI","p_val_adj<0.05"
"NHP2",2.9751425362477e-60,0.341443271370246,0.76,0.947,7.87966500725204e-56,0.336747759282971,12,0.489069649211998,11,"NHP2","p_val_adj<0.05"
"SMIM15",1.29238966027357e-105,0.341377521711605,0.44,0.827,3.42289401523456e-101,0.356194690265487,11,0.552646887725422,11,"SMIM15","p_val_adj<0.05"
"UBE2J1",2.00023210782928e-74,0.341264758515262,0.429,0.716,5.29761473758584e-70,0.405895691609977,11,0.638440860215054,11,"UBE2J1","p_val_adj<0.05"
"DHRS3",9.30631260607057e-47,0.340857327734974,0.78,0.924,2.46477689371779e-42,0.355805243445693,11,0.500260281103592,11,"DHRS3","p_val_adj<0.05"
"CAP1",2.82814756232185e-85,0.340147332262023,0.761,0.944,7.49034881880942e-81,0.318414322250639,12,0.489546149923508,11,"CAP1","p_val_adj<0.05"
"WDR1",1.30098158518697e-73,0.340022565336928,0.669,0.881,3.4456497283677e-69,0.328966521106259,11,0.521857923497268,11,"WDR1","p_val_adj<0.05"
"HCLS1",6.19741546990541e-22,0.339878050752656,0.157,0.3,1.64138548720445e-17,0.627329192546584,9,0.900641025641026,7,"HCLS1","p_val_adj<0.05"
"CTNNA1",3.83436386173124e-38,0.339319368120829,0.895,0.935,1.01553126877952e-33,0.353645266594124,11,0.494595985589295,11,"CTNNA1","p_val_adj<0.05"
"C9orf152",8.59310934168249e-58,0.339156538755469,0.186,0.462,2.27588500914461e-53,0.387434554973822,8,0.906347554630593,9,"C9orf152","p_val_adj<0.05"
"ARMCX3",2.55639451457286e-74,0.339117039967832,0.343,0.671,6.77061087184622e-70,0.411931818181818,10,0.673118279569892,11,"ARMCX3","p_val_adj<0.05"
"PSMD1",9.9589290199245e-64,0.339116921042143,0.641,0.857,2.637622350927e-59,0.32370820668693,10,0.524985962942167,11,"PSMD1","p_val_adj<0.05"
"NINJ1",1.10556362888653e-58,0.339056296399247,0.479,0.865,2.92808527110597e-54,0.41869918699187,11,0.497495826377296,11,"NINJ1","p_val_adj<0.05"
"YES1",1.14465581122443e-108,0.338979074328703,0.242,0.663,3.03162091602789e-104,0.301204819277108,10,0.678286129266521,10,"YES1","p_val_adj<0.05"
"TRABD2A",1.25224629516278e-86,0.3389528076237,0.075,0.41,3.31657431273861e-82,0.571428571428571,7,0.958968347010551,7,"TRABD2A","p_val_adj<0.05"
"TMEM120A",5.31847594812723e-77,0.338457415384336,0.382,0.703,1.4085983548615e-72,0.443877551020408,9,0.656399726214921,10,"TMEM120A","p_val_adj<0.05"
"TMX2",2.83965411160566e-75,0.33764777220579,0.594,0.846,7.52082391458758e-71,0.368852459016393,10,0.542662116040956,11,"TMX2","p_val_adj<0.05"
"VTCN1",8.35730090717308e-98,0.337396201263927,0.058,0.43,2.21343114526479e-93,0.666666666666667,7,0.957446808510638,8,"VTCN1","p_val_adj<0.05"
"USP14",1.10600586517195e-86,0.337115427582078,0.424,0.755,2.92925653390791e-82,0.305747126436782,10,0.60038240917782,11,"USP14","p_val_adj<0.05"
"DGKA",9.56101634521129e-138,0.336945392981195,0.098,0.588,2.53223517902921e-133,0.603960396039604,8,0.657937806873977,8,"DGKA","p_val_adj<0.05"
"EPB41L3",8.23335552617243e-104,0.336781015413906,0.078,0.464,2.18060421110677e-99,0.675,7,0.955394190871369,7,"EPB41L3","p_val_adj<0.05"
"TPD52L1",4.50476554814509e-125,0.336690071207491,0.111,0.59,1.19308715542623e-120,0.464912280701754,7,0.47921760391198,10,"TPD52L1","p_val_adj<0.05"
"GLUL",1.57685983907599e-34,0.336666567093679,0.909,0.942,4.17631328379277e-30,0.346895074946467,12,0.491317671092952,11,"GLUL","p_val_adj<0.05"
"DHX15",1.14520650218735e-82,0.336648639453641,0.476,0.77,3.03307942104321e-78,0.331288343558282,11,0.593125,10,"DHX15","p_val_adj<0.05"
"LINC00963",1.71898067645923e-38,0.33660082996925,0.385,0.61,4.55272032160227e-34,0.539240506329114,8,0.746845425867508,10,"LINC00963","p_val_adj<0.05"
"PPIF",1.91629752124945e-20,0.3363147916079,0.412,0.59,5.07531398502918e-16,0.378250591016548,11,0.437194127243067,11,"PPIF","p_val_adj<0.05"
"ZBTB38",3.09587069559469e-84,0.334719390903883,0.389,0.727,8.19941353728255e-80,0.288220551378446,10,0.618133686300463,10,"ZBTB38","p_val_adj<0.05"
"APOA1BP",8.42044659455705e-70,0.333998542671797,0.711,0.905,2.23015528056844e-65,0.342465753424658,11,0.509042553191489,10,"APOA1BP","p_val_adj<0.05"
"UAP1",1.3312161757877e-58,0.333525995773371,0.578,0.79,3.52572604157371e-54,0.313131313131313,10,0.579524680073126,11,"UAP1","p_val_adj<0.05"
"GSDMB",5.47052622603464e-161,0.332816997721183,0.109,0.64,1.44886887096527e-156,0.482142857142857,10,0.636842105263158,7,"GSDMB","p_val_adj<0.05"
"GNPAT",8.63073986100783e-69,0.332542005441378,0.354,0.65,2.28585145218792e-64,0.307692307692308,10,0.682962962962963,11,"GNPAT","p_val_adj<0.05"
"HPS5",7.63096624555507e-111,0.331886652337166,0.229,0.644,2.02106141013526e-106,0.451063829787234,9,0.679372197309417,10,"HPS5","p_val_adj<0.05"
"GSAP",8.47876405758186e-93,0.331565086193515,0.204,0.56,2.24560066065056e-88,0.376190476190476,8,0.78847807394669,10,"GSAP","p_val_adj<0.05"
"NIPA2",1.83654196033451e-77,0.331348997392175,0.455,0.764,4.86408138194595e-73,0.353319057815846,10,0.592312539382483,10,"NIPA2","p_val_adj<0.05"
"NACA",3.01974986539272e-69,0.331158376976362,0.919,0.991,7.99780751849261e-65,0.342161016949153,12,0.467961165048544,11,"NACA","p_val_adj<0.05"
"RCC1",9.25787724225503e-107,0.331016138153795,0.4,0.793,2.45194878761124e-102,0.435523114355231,10,0.565877352762599,11,"RCC1","p_val_adj<0.05"
"MRPS34",6.66234114249276e-87,0.330924418194273,0.657,0.946,1.76452105158921e-82,0.293333333333333,12,0.488040712468193,11,"MRPS34","p_val_adj<0.05"
"VAMP7",3.48414034251885e-92,0.330278910497003,0.21,0.587,9.22774569716119e-88,0.361111111111111,10,0.724590163934426,9,"VAMP7","p_val_adj<0.05"
"BCKDK",5.29308696102724e-82,0.330068532436316,0.404,0.786,1.40187408162806e-77,0.356626506024096,11,0.577464788732394,10,"BCKDK","p_val_adj<0.05"
"ABRACL",1.10480900712162e-135,0.329500936473341,0.382,0.827,2.9260866553616e-131,0.349489795918367,8,0.553810354857475,11,"ABRACL","p_val_adj<0.05"
"UQCRQ",1.95210264339465e-48,0.329341687664639,0.96,0.993,5.17014385103073e-44,0.348884381338742,12,0.467280659234125,11,"UQCRQ","p_val_adj<0.05"
"ACO2",4.41410208494288e-52,0.329281214773985,0.494,0.727,1.16907493719712e-47,0.339250493096647,11,0.621442753143614,11,"ACO2","p_val_adj<0.05"
"TCIRG1",1.56015309687998e-69,0.329099877968759,0.474,0.744,4.13206547708664e-65,0.392197125256673,10,0.61294498381877,11,"TCIRG1","p_val_adj<0.05"
"GTF2E2",4.35967623580904e-95,0.329018471875114,0.394,0.792,1.15466025105402e-90,0.422222222222222,9,0.538601823708207,10,"GTF2E2","p_val_adj<0.05"
"XPNPEP1",3.82514982602829e-104,0.328099573159951,0.248,0.653,1.01309093142359e-99,0.384313725490196,10,0.598378776713338,9,"XPNPEP1","p_val_adj<0.05"
"HLA-DMA",9.43980734622075e-60,0.327973420717151,0.601,0.898,2.50013297564657e-55,0.371150729335494,11,0.492769148366363,10,"HLA-DMA","p_val_adj<0.05"
"TMEM106C",1.42999611637835e-60,0.327967908028084,0.342,0.704,3.78734471422805e-56,0.373219373219373,10,0.492822966507177,10,"TMEM106C","p_val_adj<0.05"
"ICMT",4.16767028074582e-63,0.327860965160889,0.484,0.733,1.10380747385553e-58,0.378269617706237,10,0.617859487852922,10,"ICMT","p_val_adj<0.05"
"ADAM8",1.74764222535487e-87,0.326951921781123,0.26,0.63,4.62863043385237e-83,0.546816479400749,9,0.698242933537051,9,"ADAM8","p_val_adj<0.05"
"PSMB3",6.68898728964865e-29,0.326942761115015,0.876,0.98,1.77157828366344e-24,0.33,12,0.470790378006873,11,"PSMB3","p_val_adj<0.05"
"NMRAL1",9.04957348235954e-87,0.326936751453574,0.512,0.879,2.39677953680292e-82,0.346007604562738,11,0.518619934282585,10,"NMRAL1","p_val_adj<0.05"
"DERA",1.49030606440435e-57,0.326770970227754,0.553,0.777,3.94707561157491e-53,0.403169014084507,11,0.591697645600991,10,"DERA","p_val_adj<0.05"
"HMGB2",6.16686317733647e-09,0.326769709261305,0.538,0.713,0.000163329371251756,0.455696202531646,11,0.496626180836707,10,"HMGB2","p_val_adj<0.05"
"NTPCR",1.69051892251666e-114,0.326536775574411,0.359,0.775,4.47733936628536e-110,0.29810298102981,10,0.592546583850932,11,"NTPCR","p_val_adj<0.05"
"RELB",1.7254837814956e-105,0.326356327996663,0.353,0.764,4.56994379529111e-101,0.40771349862259,10,0.596723377441714,11,"RELB","p_val_adj<0.05"
"TGOLN2",3.50236595008143e-57,0.32621580827481,0.762,0.917,9.27601621879067e-53,0.326947637292465,11,0.501573976915005,11,"TGOLN2","p_val_adj<0.05"
"LAMP2",6.08973416473577e-43,0.326007427205408,0.731,0.87,1.61286609353027e-38,0.379494007989348,10,0.527946873270614,11,"LAMP2","p_val_adj<0.05"
"CDR2L",3.13578841124886e-93,0.325802046597011,0.263,0.681,8.30513560719261e-89,0.533333333333333,9,0.639124293785311,9,"CDR2L","p_val_adj<0.05"
"PSMC3",1.35205296714284e-47,0.325654621764584,0.744,0.943,3.58091228347782e-43,0.31282722513089,12,0.489285714285714,11,"PSMC3","p_val_adj<0.05"
"SLC12A8",1.06588896329231e-93,0.325628791706314,0.09,0.459,2.82300691927968e-89,0.358695652173913,7,0.44386149003148,9,"SLC12A8","p_val_adj<0.05"
"IARS2",8.50397273393162e-41,0.325170006591442,0.597,0.747,2.25227717858179e-36,0.32137030995106,11,0.616870573084353,11,"IARS2","p_val_adj<0.05"
"DDX56",9.61980311993161e-66,0.325051841308992,0.501,0.793,2.54780485631389e-61,0.32621359223301,10,0.564663023679417,11,"DDX56","p_val_adj<0.05"
"ATP6V1E1",2.339575573287e-51,0.324008232126825,0.606,0.796,6.19636590585063e-47,0.316720257234727,11,0.581620314389359,11,"ATP6V1E1","p_val_adj<0.05"
"TRAP1",1.52881495892914e-84,0.323301315676684,0.429,0.811,4.04906641872383e-80,0.346938775510204,11,0.533807829181495,11,"TRAP1","p_val_adj<0.05"
"FGFBP1",5.21225854376436e-42,0.323268837256796,0.173,0.436,1.38046667531599e-37,0.752808988764045,7,0.513245033112583,7,"FGFBP1","p_val_adj<0.05"
"TNS4",2.35073358023742e-28,0.323102570134422,0.112,0.28,6.22591788725881e-24,0.391304347826087,8,0.878006872852234,8,"TNS4","p_val_adj<0.05"
"ACSL1",3.19725089768446e-100,0.322556814068744,0.259,0.656,8.4679190025173e-96,0.394736842105263,9,0.691122523844461,10,"ACSL1","p_val_adj<0.05"
"PDCD5",2.24950392192881e-109,0.322174646198057,0.727,0.945,5.95781113722845e-105,0.331994645247657,12,0.487780040733198,10,"PDCD5","p_val_adj<0.05"
"NDUFAB1",1.3916648221883e-73,0.322108897475361,0.769,0.953,3.6858242815657e-69,0.353164556962025,12,0.484343434343434,11,"NDUFAB1","p_val_adj<0.05"
"TMED2",1.93186457748579e-38,0.322075819632853,0.824,0.931,5.11654333347112e-34,0.319148936170213,11,0.496124031007752,11,"TMED2","p_val_adj<0.05"
"SELT",1.69305940003101e-57,0.322069143544498,0.648,0.927,4.48406782098213e-53,0.314285714285714,12,0.491692627206646,11,"SELT","p_val_adj<0.05"
"RAB25",1.00142334715832e-63,0.32195361349967,0.673,0.905,2.65226973494882e-59,0.298118668596237,11,0.510898458266879,11,"RAB25","p_val_adj<0.05"
"GM2A",8.65988386089036e-97,0.32157986629171,0.304,0.703,2.29357024055681e-92,0.403846153846154,9,0.539041095890411,10,"GM2A","p_val_adj<0.05"
"GLTP",1.59935219333867e-81,0.321316783657499,0.586,0.89,4.23588428405748e-77,0.325581395348837,11,0.514332071389941,11,"GLTP","p_val_adj<0.05"
"NMI",1.67946792543497e-124,0.321274903392568,0.416,0.844,4.44807080051452e-120,0.379391100702576,9,0.535653166001141,10,"NMI","p_val_adj<0.05"
