"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"MYO6",8.09188240431383e-10,0.310127588247766,0.726,0.814,2.14313505478252e-05,0.336461126005362,11,0.374701670644391,6,"MYO6","p_val_adj<0.05"
"SYDE2",1.71084680153554e-40,0.310007444117479,0.152,0.456,4.53117775386689e-36,0.352564102564103,9,0.553191489361702,5,"SYDE2","p_val_adj<0.05"
"LTBP3",8.81802066227046e-27,0.309950988529805,0.525,0.792,2.33545277240233e-22,0.499072356215213,11,0.389705882352941,6,"LTBP3","p_val_adj<0.05"
"SPINT2",8.40344700503889e-13,0.309683537717934,0.942,0.971,2.22565293928455e-08,0.341261633919338,12,0.374,6,"SPINT2","p_val_adj<0.05"
"CCDC115",2.51720701011032e-17,0.308909086686491,0.363,0.579,6.66682276627719e-13,0.329758713136729,9,0.409395973154362,6,"CCDC115","p_val_adj<0.05"
"IST1",2.1343770702326e-19,0.308810642587331,0.642,0.802,5.65289767051105e-15,0.333839150227618,12,0.401937046004843,6,"IST1","p_val_adj<0.05"
"TERF2IP",9.97516323387673e-15,0.308791695254576,0.623,0.779,2.64192198249225e-10,0.321875,12,0.381546134663342,6,"TERF2IP","p_val_adj<0.05"
"PSMD7",6.5652920923075e-16,0.308484317800007,0.714,0.843,1.73881761064764e-11,0.327421555252387,12,0.36405529953917,6,"PSMD7","p_val_adj<0.05"
"CPNE3",8.79031273844548e-06,0.308466389634771,0.687,0.781,0.232811432877728,0.303116147308782,12,0.338308457711443,6,"CPNE3","NS"
"HEXIM1",2.22336036061857e-13,0.30812664014794,0.741,0.843,5.88856991509828e-09,0.370565045992116,11,0.398617511520737,6,"HEXIM1","p_val_adj<0.05"
"MARC2",4.97053066290427e-32,0.307805290096483,0.165,0.433,1.3164450460702e-27,0.36094674556213,8,0.511210762331839,5,"MARC2","p_val_adj<0.05"
"C1orf122",1.10512555776134e-15,0.307469261893062,0.574,0.736,2.92692503973091e-11,0.347457627118644,11,0.395778364116095,5,"C1orf122","p_val_adj<0.05"
"SULT1A1",1.07362717881223e-21,0.30698082275081,0.35,0.602,2.84350158308419e-17,0.381615598885794,11,0.412903225806452,5,"SULT1A1","p_val_adj<0.05"
"SUCO",4.90608963683728e-29,0.305903725875102,0.328,0.616,1.29937784031635e-24,0.41839762611276,9,0.359621451104101,6,"SUCO","p_val_adj<0.05"
"UBR4",6.67593943610243e-17,0.30562279157299,0.537,0.717,1.76812255965173e-12,0.317604355716878,11,0.422764227642276,5,"UBR4","p_val_adj<0.05"
"FBP1",2.00151240417727e-32,0.304187509870758,0.36,0.724,5.3010056024635e-28,0.597297297297297,11,0.372654155495979,5,"FBP1","p_val_adj<0.05"
"C1orf210",7.65850280555681e-27,0.304186580748457,0.369,0.643,2.02835446805172e-22,0.474934036939314,9,0.395770392749245,5,"C1orf210","p_val_adj<0.05"
"PIGA",3.64007278023739e-08,0.304126870862086,0.321,0.425,0.000964073275845873,0.418181818181818,10,0.465753424657534,6,"PIGA","p_val_adj<0.05"
"WWP2",2.21337583664592e-24,0.304045556815442,0.289,0.534,5.86212590335671e-20,0.424242424242424,11,0.414545454545455,6,"WWP2","p_val_adj<0.05"
"DDRGK1",1.11793977764072e-11,0.302894948646472,0.654,0.761,2.96086350108144e-07,0.322916666666667,11,0.410714285714286,5,"DDRGK1","p_val_adj<0.05"
"PABPC4",4.58398224119211e-35,0.302174287912965,0.411,0.724,1.21406769657973e-30,0.322274881516588,10,0.364611260053619,6,"PABPC4","p_val_adj<0.05"
"PRICKLE1",1.71261362048738e-45,0.302146452434993,0.093,0.39,4.53585717386083e-41,0.6875,8,0.552238805970149,4,"PRICKLE1","p_val_adj<0.05"
"FBXO42",7.7905922135463e-19,0.30162240522495,0.225,0.435,2.06333834775774e-14,0.372294372294372,9,0.535714285714286,5,"FBXO42","p_val_adj<0.05"
"TMEM9",6.99227341248693e-14,0.30161859489227,0.726,0.829,1.85190361329716e-09,0.320375335120643,11,0.372365339578454,6,"TMEM9","p_val_adj<0.05"
"APOA1BP",1.99636385562192e-10,0.301213877861626,0.711,0.804,5.28736967161466e-06,0.342465753424658,11,0.393719806763285,5,"APOA1BP","p_val_adj<0.05"
"IFITM3",0.178095523662597,0.300936691797161,0.957,0.963,1,0.367243133265514,12,0.377016129032258,6,"IFITM3","NS"
"NASP",1.54361773040165e-12,0.300531537552696,0.635,0.798,4.08827155896877e-08,0.332822085889571,11,0.401459854014599,5,"NASP","p_val_adj<0.05"
"ABCF1",1.17361975475203e-19,0.300172267906516,0.631,0.854,3.10833192046076e-15,0.347222222222222,12,0.386363636363636,6,"ABCF1","p_val_adj<0.05"
"COX4I1",4.94917871804192e-11,0.299965143769983,0.939,0.955,1.3107899834734e-06,0.336099585062241,12,0.376016260162602,6,"COX4I1","p_val_adj<0.05"
"EHD1",7.35417032657792e-10,0.299744714083178,0.489,0.614,1.94775201099416e-05,0.392430278884462,11,0.493670886075949,5,"EHD1","p_val_adj<0.05"
"FABP3",1.65363735335533e-33,0.299165620923779,0.053,0.266,4.37965853036158e-29,0.462962962962963,8,0.430656934306569,5,"FABP3","p_val_adj<0.05"
"ARC",5.0819448929915e-07,0.298948449600768,0.112,0.202,0.013459531049088,0.521739130434783,7,0.701923076923077,4,"ARC","p_val_adj<0.05"
"GAS5",3.7503335223699e-18,0.298812106446675,0.732,0.849,9.93275833399668e-14,0.31781914893617,11,0.384439359267735,6,"GAS5","p_val_adj<0.05"
"RPL8",1.49121413610595e-07,0.298585248178513,0.973,0.983,0.0039494806394766,0.358358358358358,12,0.369565217391304,6,"RPL8","p_val_adj<0.05"
"HLA-F",6.98337062102686e-09,0.297983603847402,0.615,0.734,0.000184954570897896,0.365506329113924,11,0.386243386243386,6,"HLA-F","p_val_adj<0.05"
"GSAP",2.33452128373508e-50,0.297967498382556,0.204,0.567,6.18297961997237e-46,0.376190476190476,8,0.414383561643836,5,"GSAP","p_val_adj<0.05"
"MX1",0.000899871115077128,0.297482704488034,0.592,0.67,1,0.332236842105263,11,0.463768115942029,6,"MX1","NS"
"ITPR3",5.46133518636762e-20,0.297199706611375,0.448,0.691,1.44643462410947e-15,0.371739130434783,10,0.390449438202247,6,"ITPR3","p_val_adj<0.05"
"ESRP2",1.38952072957075e-23,0.296986146180954,0.232,0.476,3.68014565226814e-19,0.323529411764706,11,0.416326530612245,5,"ESRP2","p_val_adj<0.05"
"ARPC5",5.35063885172378e-21,0.295987892236838,0.65,0.827,1.41711669987904e-16,0.342814371257485,12,0.375586854460094,6,"ARPC5","p_val_adj<0.05"
"CPAMD8",2.16785222743926e-42,0.295660256335162,0.147,0.464,5.74155662437287e-38,0.437086092715232,7,0.447698744769874,5,"CPAMD8","p_val_adj<0.05"
"TUFM",2.43232912529807e-10,0.295650141013408,0.788,0.901,6.44202368835195e-06,0.34610630407911,11,0.372844827586207,6,"TUFM","p_val_adj<0.05"
"CYR61",2.94525586687086e-06,0.295612556755469,0.739,0.819,0.0780051016340747,0.368906455862978,10,0.42654028436019,6,"CYR61","NS"
"NRIP3",1.40244970166019e-31,0.294844022266769,0.066,0.282,3.71438803484702e-27,0.338235294117647,9,0.517241379310345,5,"NRIP3","p_val_adj<0.05"
"BEX4",7.87461285644036e-28,0.29470938654905,0.295,0.594,2.08559121502823e-23,0.584158415841584,9,0.388888888888889,6,"BEX4","p_val_adj<0.05"
"ARL2BP",5.89253544668125e-11,0.294105553029079,0.472,0.623,1.56063801305353e-06,0.350515463917526,11,0.392523364485981,5,"ARL2BP","p_val_adj<0.05"
"ZNF75A",3.15316991588667e-22,0.294015212214524,0.167,0.383,8.35117052222585e-18,0.401162790697674,9,0.441624365482233,4,"ZNF75A","p_val_adj<0.05"
"RAB40C",4.27744339085552e-19,0.293681524505124,0.328,0.55,1.13288088206808e-14,0.344213649851632,9,0.392226148409894,5,"RAB40C","p_val_adj<0.05"
"EGFR",1.27542623292534e-17,0.29361573578369,0.573,0.761,3.37796637790277e-13,0.454081632653061,11,0.395408163265306,5,"EGFR","p_val_adj<0.05"
"TINF2",5.3617471959121e-10,0.293167656369279,0.399,0.544,1.42005874483732e-05,0.404878048780488,9,0.371428571428571,6,"TINF2","p_val_adj<0.05"
"VAMP3",3.52298905993134e-12,0.292585298647589,0.529,0.668,9.33063652522815e-08,0.294659300184162,11,0.357558139534884,6,"VAMP3","p_val_adj<0.05"
"MYO1C",1.30688208068072e-14,0.291916760035039,0.458,0.654,3.46127719068289e-10,0.38936170212766,10,0.421364985163205,6,"MYO1C","p_val_adj<0.05"
"TM7SF3",5.01148393836033e-14,0.29188765183865,0.416,0.614,1.32729152107473e-09,0.423887587822014,10,0.465189873417722,6,"TM7SF3","p_val_adj<0.05"
"MYCBP2",1.37485762334354e-10,0.291689605772075,0.4,0.55,3.64131041542537e-06,0.326034063260341,10,0.46643109540636,5,"MYCBP2","p_val_adj<0.05"
"CLTB",7.65886227196275e-05,0.291417490799957,0.654,0.72,1,0.322916666666667,12,0.404312668463612,6,"CLTB","NS"
"UQCRC2",4.67286972899945e-11,0.291303452381646,0.611,0.726,1.2376095477255e-06,0.32484076433121,11,0.39572192513369,5,"UQCRC2","p_val_adj<0.05"
"BPTF",1.02964838847251e-06,0.291144328820877,0.734,0.817,0.0272702375686945,0.343501326259947,11,0.401425178147268,6,"BPTF","p_val_adj<0.05"
"SEPP1",1.05147967769259e-17,0.290935561254176,0.619,0.796,2.78484392636882e-13,0.459119496855346,10,0.375609756097561,5,"SEPP1","p_val_adj<0.05"
"TMEM219",2.25342188823129e-11,0.290315443668863,0.78,0.878,5.96818787098057e-07,0.344569288389513,11,0.353982300884956,6,"TMEM219","p_val_adj<0.05"
"CD46",2.27893713121233e-19,0.289886284436154,0.831,0.93,6.03576499201586e-15,0.364595545134818,11,0.356993736951983,6,"CD46","p_val_adj<0.05"
"KHNYN",6.34886394347237e-17,0.289028339377134,0.324,0.526,1.68149661542866e-12,0.441441441441441,9,0.446494464944649,5,"KHNYN","p_val_adj<0.05"
"ARHGEF17",1.54947580248136e-18,0.288832868283074,0.275,0.482,4.10378666287188e-14,0.379432624113475,10,0.358870967741935,5,"ARHGEF17","p_val_adj<0.05"
"KPNA6",1.52272039289935e-11,0.28867922085025,0.765,0.878,4.03292496059392e-07,0.314249363867684,11,0.371681415929204,6,"KPNA6","p_val_adj<0.05"
"HSH2D",0.000291720351156436,0.28802235095553,0.29,0.363,1,0.325503355704698,10,0.556149732620321,6,"HSH2D","NS"
"SENP6",1.67734184802433e-16,0.288000648865914,0.466,0.666,4.44243988449245e-12,0.32776617954071,10,0.39067055393586,6,"SENP6","p_val_adj<0.05"
"RBBP5",2.68733064285274e-16,0.287677743336041,0.44,0.647,7.11739520759548e-12,0.369469026548673,11,0.417417417417417,5,"RBBP5","p_val_adj<0.05"
"RASL11A",4.29968098295479e-25,0.287171234173234,0.148,0.371,1.13877050833558e-20,0.526315789473684,9,0.554973821989529,5,"RASL11A","p_val_adj<0.05"
"GDF15",1.79812357827016e-09,0.286895556055672,0.711,0.887,4.76233029704853e-05,0.353424657534247,11,0.37199124726477,6,"GDF15","p_val_adj<0.05"
"RAB6A",2.80502280190771e-21,0.286837472481162,0.653,0.806,7.42910289085256e-17,0.369597615499255,10,0.368674698795181,6,"RAB6A","p_val_adj<0.05"
"BCAT2",3.28921394486189e-18,0.286657199598254,0.384,0.596,8.7114831329667e-14,0.350253807106599,11,0.42671009771987,4,"BCAT2","p_val_adj<0.05"
"NDUFB2",0.00304275951008017,0.286517794421619,0.928,0.882,1,0.34102833158447,12,0.392070484581498,6,"NDUFB2","NS"
"VPS4A",1.33758859384146e-18,0.286465984389384,0.47,0.678,3.54260339078911e-14,0.308488612836439,11,0.383954154727794,6,"VPS4A","p_val_adj<0.05"
"TMEM230",1.83970235223106e-07,0.286394275866009,0.717,0.779,0.00487245167988396,0.334239130434783,12,0.403990024937656,6,"TMEM230","p_val_adj<0.05"
"KLHL35",2.30296080880664e-56,0.286202926358891,0.046,0.346,6.09939170212439e-52,0.25531914893617,9,0.657303370786517,5,"KLHL35","p_val_adj<0.05"
"SLC25A36",2.14131140261204e-14,0.285862584806866,0.42,0.592,5.67126324981798e-10,0.438515081206497,10,0.39344262295082,5,"SLC25A36","p_val_adj<0.05"
"OSBPL9",1.07482784445456e-24,0.285078860324868,0.485,0.724,2.84668154603791e-20,0.357429718875502,11,0.372654155495979,6,"OSBPL9","p_val_adj<0.05"
"GBA",1.2758687836469e-15,0.284611345988719,0.395,0.579,3.37913847348882e-11,0.334975369458128,8,0.412751677852349,6,"GBA","p_val_adj<0.05"
"BAMBI",2.35708004934608e-16,0.284157287422471,0.419,0.616,6.24272651069308e-12,0.406976744186047,10,0.38801261829653,5,"BAMBI","p_val_adj<0.05"
"NAA60",2.02497142964923e-23,0.284110907101606,0.355,0.598,5.36313683142599e-19,0.320547945205479,11,0.383116883116883,6,"NAA60","p_val_adj<0.05"
"MLST8",3.50466240624045e-12,0.28365258439889,0.408,0.586,9.28209838292784e-08,0.291169451073986,11,0.394039735099338,6,"MLST8","p_val_adj<0.05"
"ZFAS1",8.70257303758687e-23,0.283447497854873,0.849,0.899,2.30487646900488e-18,0.349770642201835,12,0.377969762419006,6,"ZFAS1","p_val_adj<0.05"
"MMP15",1.23460281787793e-61,0.283296544305181,0.167,0.563,3.26984556314969e-57,0.348837209302326,10,0.396551724137931,5,"MMP15","p_val_adj<0.05"
"MXD4",7.00904842752208e-07,0.2829045946715,0.53,0.604,0.0185634647602922,0.332720588235294,10,0.446945337620579,6,"MXD4","p_val_adj<0.05"
"OSBPL2",2.35295495361383e-12,0.282890161495209,0.398,0.583,6.23180119464622e-08,0.352078239608802,10,0.463333333333333,6,"OSBPL2","p_val_adj<0.05"
"HIST1H2AM",1.36767951836998e-20,0.28284569839449,0.159,0.363,3.62229920440289e-16,0.49079754601227,9,0.46524064171123,5,"HIST1H2AM","p_val_adj<0.05"
"COBLL1",4.83586569777595e-21,0.282595275499759,0.255,0.482,1.28077903005596e-16,0.442748091603053,10,0.411290322580645,5,"COBLL1","p_val_adj<0.05"
"ADCK3",1.98327034579344e-17,0.282585052915462,0.282,0.497,5.25269151083392e-13,0.372413793103448,10,0.421875,5,"ADCK3","p_val_adj<0.05"
"RBPMS",0.00071501099068499,0.282306104042234,0.666,0.697,1,0.33187134502924,10,0.428969359331476,6,"RBPMS","NS"
"RFC1",4.3582916701431e-30,0.281667333186097,0.394,0.699,1.1542935488374e-25,0.301234567901235,12,0.394444444444444,6,"RFC1","p_val_adj<0.05"
"SNTB2",3.86849921054429e-14,0.281082903183123,0.351,0.528,1.02457201591266e-09,0.336111111111111,10,0.466911764705882,5,"SNTB2","p_val_adj<0.05"
"CCND3",4.54682889292046e-11,0.281016537622133,0.591,0.734,1.20422763228999e-06,0.331136738056013,11,0.444444444444444,5,"CCND3","p_val_adj<0.05"
"RBP1",0.00460780395751872,0.280998698730758,0.248,0.303,1,0.643137254901961,9,0.794871794871795,5,"RBP1","NS"
"ALG1",9.70936991080521e-12,0.280689886702952,0.296,0.45,2.57152662087676e-07,0.355263157894737,9,0.474137931034483,4,"ALG1","p_val_adj<0.05"
"C4BPB",2.1459478683324e-09,0.280658756169174,0.321,0.47,5.68354292927835e-05,0.603030303030303,8,0.619834710743802,4,"C4BPB","p_val_adj<0.05"
"ATL2",1.07751160270691e-22,0.280648571167692,0.435,0.666,2.85378947976926e-18,0.373601789709172,10,0.384839650145773,6,"ATL2","p_val_adj<0.05"
"QSOX1",6.50860542510064e-25,0.280613826562809,0.486,0.718,1.7238041468379e-20,0.32064128256513,11,0.354054054054054,6,"QSOX1","p_val_adj<0.05"
"NFAT5",7.01302587772788e-21,0.280455827412369,0.559,0.771,1.85739990371623e-16,0.313588850174216,11,0.3727959697733,6,"NFAT5","p_val_adj<0.05"
"GOLGA4",2.9668990758902e-12,0.280397206850545,0.749,0.847,7.8578322024952e-08,0.323797139141743,11,0.380733944954128,5,"GOLGA4","p_val_adj<0.05"
"LPCAT1",9.95771627906223e-16,0.280248354165087,0.527,0.746,2.63730115650963e-11,0.510166358595194,10,0.4296875,5,"LPCAT1","p_val_adj<0.05"
"SNRNP25",1.13879890069484e-08,0.280122427613538,0.434,0.569,0.000301610888849029,0.399103139013453,12,0.392491467576792,6,"SNRNP25","p_val_adj<0.05"
"TRAPPC3",6.13964425384844e-16,0.279866395356161,0.645,0.804,1.62608478063176e-11,0.317220543806647,11,0.364734299516908,6,"TRAPPC3","p_val_adj<0.05"
"POLH",8.91729224699384e-18,0.279806310743922,0.315,0.513,2.36174485161632e-13,0.380804953560372,8,0.416666666666667,5,"POLH","p_val_adj<0.05"
"IL6R",1.64344157806519e-24,0.279598595131102,0.392,0.658,4.35265501950567e-20,0.41439205955335,10,0.383480825958702,6,"IL6R","p_val_adj<0.05"
"JDP2",6.75690615874232e-20,0.279392576766154,0.34,0.569,1.7895665961429e-15,0.404011461318052,10,0.453924914675768,5,"JDP2","p_val_adj<0.05"
"PPP2R5A",7.59804188020759e-31,0.279230221051625,0.408,0.695,2.01234139197298e-26,0.317422434367542,11,0.363128491620112,6,"PPP2R5A","p_val_adj<0.05"
"GYLTL1B",1.16286423848003e-35,0.279138133327228,0.149,0.449,3.07984593561435e-31,0.294117647058824,9,0.380952380952381,4,"GYLTL1B","p_val_adj<0.05"
"FOXA2",6.42959906793165e-26,0.278898096148627,0.408,0.707,1.7028793131417e-21,0.513126491646778,8,0.434065934065934,5,"FOXA2","p_val_adj<0.05"
"LMO3",1.82652202018418e-27,0.27819988790292,0.471,0.769,4.83754357045781e-23,0.450413223140496,10,0.356060606060606,6,"LMO3","p_val_adj<0.05"
"ATP6V0E2",3.59861570055091e-09,0.278063541289784,0.311,0.447,9.53093368290909e-05,0.341692789968652,10,0.569565217391304,5,"ATP6V0E2","p_val_adj<0.05"
"SLC16A4",3.88012531013185e-48,0.277888628215627,0.124,0.447,1.02765118838842e-43,0.291338582677165,8,0.465217391304348,5,"SLC16A4","p_val_adj<0.05"
"TRAPPC2L",4.50962911160653e-07,0.277716868880088,0.6,0.697,0.0119437527020899,0.345779220779221,12,0.370473537604457,6,"TRAPPC2L","p_val_adj<0.05"
"FAM46A",1.41545803114038e-09,0.277680349813746,0.622,0.742,3.7488405954753e-05,0.331768388106416,11,0.384816753926702,5,"FAM46A","p_val_adj<0.05"
"PSME2",7.71555731902767e-13,0.277544598646333,0.882,0.936,2.04346535594448e-08,0.345474613686534,12,0.37344398340249,6,"PSME2","p_val_adj<0.05"
"ARF6",0.000441816942605708,0.277212991913826,0.715,0.759,1,0.331062670299728,10,0.406649616368286,6,"ARF6","NS"
"PPP1R9A",4.70944231983063e-12,0.276753095577817,0.449,0.614,1.24729579840714e-07,0.370932754880694,9,0.395569620253165,5,"PPP1R9A","p_val_adj<0.05"
"MYEOV2",0.00231179809893616,0.276723902910697,0.827,0.746,1,0.319199057714959,12,0.4296875,5,"MYEOV2","NS"
"TACSTD2",6.02628425435647e-06,0.276637256037825,0.942,0.95,0.159606138476631,0.345398138572906,11,0.376278118609407,6,"TACSTD2","NS"
"TPPP",3.50834988226299e-20,0.276378903469656,0.119,0.305,9.29186466317353e-16,0.467213114754098,8,0.464968152866242,4,"TPPP","p_val_adj<0.05"
"MPV17L2",4.0572028285994e-13,0.276231869553919,0.196,0.35,1.07455016915455e-08,0.333333333333333,9,0.516666666666667,6,"MPV17L2","p_val_adj<0.05"
"SMAP1",4.57704686194814e-37,0.27610436710992,0.392,0.687,1.21223086138697e-32,0.441687344913151,9,0.471751412429379,6,"SMAP1","p_val_adj<0.05"
"TSPAN4",8.81233110510889e-24,0.276077548686265,0.436,0.715,2.33394589318809e-19,0.517857142857143,9,0.364130434782609,6,"TSPAN4","p_val_adj<0.05"
"ZBTB20",3.61427924643747e-05,0.276071121524109,0.738,0.798,0.957241858418964,0.33377308707124,10,0.423357664233577,6,"ZBTB20","NS"
"PAPD5",2.67890236424361e-12,0.275915104664944,0.358,0.524,7.09507291169919e-08,0.421195652173913,10,0.4,5,"PAPD5","p_val_adj<0.05"
"SPEN",5.31803497210938e-18,0.275893565446491,0.525,0.707,1.40848156236317e-13,0.322820037105751,11,0.445054945054945,5,"SPEN","p_val_adj<0.05"
"H2AFV",3.8724489165787e-17,0.275384145021484,0.814,0.882,1.02561809555587e-12,0.350478468899522,12,0.363436123348018,6,"H2AFV","p_val_adj<0.05"
"TEAD3",2.53200784461179e-07,0.275313044778049,0.333,0.458,0.00670602277645433,0.304093567251462,9,0.355932203389831,6,"TEAD3","p_val_adj<0.05"
"TMEM243",7.04298567931797e-14,0.275253961418484,0.556,0.707,1.86533475716737e-09,0.327495621716287,10,0.335164835164835,6,"TMEM243","p_val_adj<0.05"
"DAND5",2.57150295473211e-10,0.275107567468191,0.047,0.134,6.81062557560798e-06,0.458333333333333,7,0.63768115942029,5,"DAND5","p_val_adj<0.05"
"BRI3",1.14748142653769e-11,0.275038326943487,0.87,0.86,3.03910455818506e-07,0.328859060402685,12,0.395033860045147,6,"BRI3","p_val_adj<0.05"
"CCNL2",5.27353160470451e-14,0.275008818102159,0.556,0.722,1.39669484550599e-09,0.38353765323993,10,0.408602150537634,6,"CCNL2","p_val_adj<0.05"
"IFI6",0.325766852108336,0.274883714965141,0.795,0.812,1,0.355392156862745,12,0.442583732057416,6,"IFI6","NS"
"HIST1H2BK",2.58228600710219e-16,0.274688295967444,0.551,0.744,6.83918448981014e-12,0.30565371024735,12,0.394255874673629,5,"HIST1H2BK","p_val_adj<0.05"
"SF3B2",0.00870318589321768,0.274591629823156,0.845,0.889,1,0.324884792626728,11,0.37117903930131,6,"SF3B2","NS"
"FNIP2",5.50449328106592e-10,0.274394161560683,0.274,0.425,1.45786504549031e-05,0.466192170818505,9,0.479452054794521,4,"FNIP2","p_val_adj<0.05"
"VSIG10",2.65836530697898e-25,0.273986618820767,0.235,0.491,7.04068051553383e-21,0.365145228215768,8,0.375494071146245,6,"VSIG10","p_val_adj<0.05"
"TCEB1",0.000408457701605409,0.273845705896841,0.795,0.798,1,0.316176470588235,12,0.384428223844282,6,"TCEB1","NS"
"NCKAP5",8.90454921533451e-45,0.272597432525236,0.034,0.272,2.35836985968134e-40,0.228571428571429,8,0.75,5,"NCKAP5","p_val_adj<0.05"
"PTK2",1.0439778479338e-13,0.272536534178691,0.491,0.645,2.76497533025267e-09,0.329365079365079,11,0.328313253012048,6,"PTK2","p_val_adj<0.05"
"RIPK1",2.47724080983138e-21,0.272466229110277,0.308,0.52,6.56097228483841e-17,0.35126582278481,10,0.42910447761194,5,"RIPK1","p_val_adj<0.05"
"FAAP20",3.75579553295609e-21,0.272179229814293,0.614,0.777,9.94722446903419e-17,0.329635499207607,11,0.3975,6,"FAAP20","p_val_adj<0.05"
"CAP1",1.96567903831197e-12,0.270964539627066,0.761,0.85,5.20610093296927e-08,0.318414322250639,12,0.372146118721461,6,"CAP1","p_val_adj<0.05"
"PRPF8",2.06655841944709e-08,0.27094091425496,0.623,0.709,0.000547327997390562,0.340625,11,0.441095890410959,5,"PRPF8","p_val_adj<0.05"
"GOLGB1",6.13492077102041e-12,0.270847281569894,0.819,0.913,1.62483376620475e-07,0.32461355529132,11,0.368085106382979,6,"GOLGB1","p_val_adj<0.05"
"PTP4A3",2.17198201449709e-23,0.270260783310218,0.116,0.315,5.75249436539554e-19,0.420168067226891,9,0.45679012345679,5,"PTP4A3","p_val_adj<0.05"
"GEMIN4",6.42146556202009e-11,0.270160909065422,0.119,0.245,1.70072515410102e-06,0.336065573770492,9,0.555555555555556,4,"GEMIN4","p_val_adj<0.05"
"NUMA1",1.09946777500177e-11,0.269719331972923,0.592,0.748,2.91194040209218e-07,0.430921052631579,10,0.4,6,"NUMA1","p_val_adj<0.05"
"NBEAL1",9.79604906799363e-23,0.269569787035574,0.435,0.654,2.59448359565811e-18,0.400447427293065,10,0.427299703264095,5,"NBEAL1","p_val_adj<0.05"
"POLR3K",1.33512816812664e-12,0.269479637540433,0.384,0.55,3.5360869532834e-08,0.439086294416244,10,0.413427561837456,6,"POLR3K","p_val_adj<0.05"
"CYB5B",9.29150851068945e-18,0.26931684023226,0.437,0.641,2.4608560290561e-13,0.307349665924276,11,0.396969696969697,6,"CYB5B","p_val_adj<0.05"
"CNOT2",0.00111501520648449,0.26884558715702,0.528,0.614,1,0.306273062730627,12,0.395569620253165,6,"CNOT2","NS"
"AARD",1.67944286447557e-65,0.268143753217171,0.023,0.33,4.44800442656354e-61,0.208333333333333,9,0.447058823529412,4,"AARD","p_val_adj<0.05"
"ATF7IP2",7.40390630141431e-10,0.267971685086517,0.434,0.586,1.96092458392958e-05,0.497757847533632,10,0.466887417218543,5,"ATF7IP2","p_val_adj<0.05"
"RSPRY1",1.03301158658502e-15,0.267701623755142,0.409,0.608,2.73593118707044e-11,0.311904761904762,11,0.383386581469649,6,"RSPRY1","p_val_adj<0.05"
"PDK2",2.03144458045994e-11,0.267616701415848,0.388,0.55,5.38028097134814e-07,0.326633165829146,12,0.420494699646643,5,"PDK2","p_val_adj<0.05"
"LIFR",2.88944524318777e-23,0.267580238282455,0.279,0.526,7.65269572658281e-19,0.578397212543554,11,0.464944649446494,5,"LIFR","p_val_adj<0.05"
"RCOR1",6.20142469717782e-33,0.267472004716796,0.311,0.59,1.64244733104755e-28,0.382445141065831,11,0.506578947368421,5,"RCOR1","p_val_adj<0.05"
"ATF7",5.54769921705419e-23,0.266989330166642,0.421,0.656,1.4693081376368e-18,0.356481481481481,11,0.431952662721893,5,"ATF7","p_val_adj<0.05"
"SERINC1",7.86061837385782e-18,0.266785245906663,0.62,0.784,2.08188477631624e-13,0.379905808477237,11,0.403465346534653,6,"SERINC1","p_val_adj<0.05"
"DECR2",4.10022084771631e-19,0.266627724549928,0.197,0.408,1.08594349151766e-14,0.391089108910891,9,0.495238095238095,5,"DECR2","p_val_adj<0.05"
"EMC1",8.35848136281712e-26,0.266594983555557,0.361,0.627,2.21374378894211e-21,0.350404312668464,11,0.430340557275542,5,"EMC1","p_val_adj<0.05"
"UBR2",8.09413440833977e-20,0.266570956532243,0.437,0.654,2.14373149804879e-15,0.296213808463252,10,0.412462908011869,6,"UBR2","p_val_adj<0.05"
"ITGB6",5.7415290424678e-16,0.266484458506749,0.404,0.614,1.5206439668976e-11,0.443373493975904,10,0.458860759493671,6,"ITGB6","p_val_adj<0.05"
"C6orf89",2.70603846293264e-19,0.266466715345448,0.483,0.703,7.16694286907709e-15,0.368951612903226,11,0.378453038674033,6,"C6orf89","p_val_adj<0.05"
"RPL11",5.95798862161899e-14,0.266418720373772,0.975,0.969,1.57797328643579e-09,0.35964035964036,12,0.374749498997996,6,"RPL11","p_val_adj<0.05"
"PTPN1",2.73744669440246e-13,0.265755733523782,0.46,0.637,7.25012757012491e-09,0.385593220338983,12,0.344512195121951,5,"PTPN1","p_val_adj<0.05"
"POLR2L",1.17128240628993e-11,0.265754325845257,0.955,0.942,3.10214145305889e-07,0.357798165137615,12,0.375257731958763,6,"POLR2L","p_val_adj<0.05"
"POGK",3.28263361080837e-16,0.265455396263196,0.276,0.466,8.69405511822597e-12,0.371024734982332,9,0.366666666666667,5,"POGK","p_val_adj<0.05"
"IFI30",2.79196400035544e-16,0.265102122345993,0.451,0.635,7.39451665494138e-12,0.354211663066955,12,0.477064220183486,6,"IFI30","p_val_adj<0.05"
"GCNT2",1.52249513092367e-21,0.264586794481184,0.358,0.608,4.03232835425134e-17,0.358695652173913,11,0.472843450479233,5,"GCNT2","p_val_adj<0.05"
"DFFA",3.90514823272411e-12,0.264256500136499,0.422,0.596,1.03427850943698e-07,0.302540415704388,11,0.390879478827362,5,"DFFA","p_val_adj<0.05"
