"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"ETHE1",6.45791829459011e-55,-1.03352328339235,0.25,0.676,1.71037966032219e-50,0.403100775193798,5,0.477580071174377,11,"ETHE1"
"JAK2",8.25461120172154e-15,-1.03308564520844,0.041,0.179,2.18623377677595e-10,0.428571428571429,4,0.487935656836461,7,"JAK2"
"PRKAA2",3.4916497384727e-23,-1.03295568012743,0.089,0.308,9.24763433234494e-19,0.543478260869565,4,0.9078125,9,"PRKAA2"
"NKX3-1",8.56445486305251e-35,-1.03259030652819,0.124,0.424,2.26829587047946e-30,0.390625,4,0.601589103291714,9,"NKX3-1"
"SYTL2",2.99138486789136e-46,-1.03124103426107,0.252,0.584,7.92268282261028e-42,0.376923076923077,6,0.779884583676834,8,"SYTL2"
"APOL4",0.00377529289491453,-1.03117494943106,0.117,0.162,1,0.883333333333333,3,0.75,8,"APOL4"
"ITFG1",1.1552171149376e-27,-1.03082938897527,0.625,0.72,3.05959252891222e-23,0.409937888198758,6,0.637700534759358,11,"ITFG1"
"SLC35C1",8.54514102504665e-49,-1.03071300280206,0.324,0.629,2.26318060048361e-44,0.431137724550898,6,0.723241590214067,9,"SLC35C1"
"LRRC42",9.15911260624201e-69,-1.03053586825262,0.214,0.681,2.4257909737632e-64,0.445454545454545,5,0.592932862190813,10,"LRRC42"
"C20orf24",2.68922791891112e-114,-1.03021427522599,0.627,0.945,7.12242014323611e-110,0.439628482972136,6,0.486500254712175,11,"C20orf24"
"OTUD1",1.91647113754356e-33,-1.02885246940852,0.099,0.385,5.07577380778413e-29,0.352941176470588,4,0.735,8,"OTUD1"
"CTTN",2.78930905170709e-106,-1.02869400854084,0.899,0.987,7.38748502344622e-102,0.371490280777538,6,0.469527059970746,11,"CTTN"
"ARPC5",1.69474705430191e-45,-1.02847675624079,0.827,0.932,4.48853757331862e-41,0.375586854460094,6,0.496644295302013,10,"ARPC5"
"PHLDA3",1.90775486181577e-67,-1.0283308421655,0.369,0.842,5.05268875151905e-63,0.478947368421053,6,0.500571428571429,10,"PHLDA3"
"SMIM14",4.93869085292627e-56,-1.0276932473103,0.738,0.883,1.30801227239752e-51,0.381578947368421,6,0.523160762942779,11,"SMIM14"
"FAM220A",6.59254664888565e-33,-1.02712711753028,0.351,0.611,1.74603597995737e-28,0.414364640883978,6,0.743104806934594,10,"FAM220A"
"FCHO1",1.04249950489646e-35,-1.0269899628215,0.068,0.365,2.76105993871828e-31,0.485714285714286,4,0.659630606860158,7,"FCHO1"
"NDUFS1",3.07135721780941e-43,-1.02530526376936,0.421,0.71,8.13448959136821e-39,0.442396313364055,5,0.626440677966102,10,"NDUFS1"
"COG2",6.30207058138878e-36,-1.0233182877224,0.396,0.628,1.66910339348082e-31,0.397058823529412,5,0.726993865030675,11,"COG2"
"HMCN2",4.83885676862446e-22,-1.02158499783438,0.052,0.246,1.28157121517019e-17,0.703703703703704,3,0.931640625,7,"HMCN2"
"WIPI1",4.41199066149875e-42,-1.01981044275257,0.212,0.55,1.16851572669794e-37,0.403669724770642,4,0.68739054290718,11,"WIPI1"
"FOXM1",1.1816449370044e-07,-1.01896888876903,0.054,0.139,0.00312958661565614,0.5,3,0.577854671280277,11,"FOXM1"
"SMIM15",6.56371022869261e-76,-1.01883944207402,0.394,0.827,1.73839865406924e-71,0.438423645320197,5,0.552646887725422,11,"SMIM15"
"CDC42SE2",5.21835444746345e-100,-1.0184127487101,0.579,0.925,1.38208117541069e-95,0.369127516778524,6,0.494019760790432,11,"CDC42SE2"
"GHITM",3.19199098452508e-96,-1.01734587245624,0.771,0.945,8.45398812251466e-92,0.365239294710327,6,0.489307535641548,11,"GHITM"
"CDK16",7.93444046034885e-50,-1.01678862708124,0.635,0.822,2.10143655592339e-45,0.394495412844037,6,0.559391456992393,10,"CDK16"
"ADAM8",2.53919922265466e-41,-1.0167571981401,0.317,0.63,6.72506914120088e-37,0.441717791411043,6,0.698242933537051,9,"ADAM8"
"CORO1C",2.66537282030791e-59,-1.01612867887326,0.315,0.725,7.0592399145855e-55,0.388888888888889,6,0.446879150066401,9,"CORO1C"
"KRT19",6.35460961126482e-111,-1.01604498602437,0.92,0.989,1.68301835554349e-106,0.392405063291139,6,0.468126520681265,11,"KRT19"
"PTBP3",2.49350566213524e-78,-1.01453208559867,0.435,0.845,6.6040497461652e-74,0.370535714285714,5,0.535612535612536,11,"PTBP3"
"ABLIM3",2.81619981310503e-08,-1.0139298907823,0.029,0.108,0.000745870520500868,0.733333333333333,2,0.267857142857143,8,"ABLIM3"
"RAB18",1.53246682241094e-76,-1.01312967360415,0.528,0.879,4.05873837915539e-72,0.393382352941176,4,0.520810514786418,10,"RAB18"
"TMEM177",6.01105400177731e-33,-1.01282806802516,0.146,0.429,1.59202765237072e-28,0.4,5,0.665919282511211,10,"TMEM177"
"CSTB",8.5710156982692e-132,-1.01232181705697,0.93,0.996,2.2700335076866e-127,0.37160751565762,6,0.466183574879227,11,"CSTB"
"PARL",1.46400375226333e-68,-1.00854432884871,0.361,0.807,3.87741393786943e-64,0.306451612903226,6,0.515802027429934,10,"PARL"
"LOC100506985",1.94586975925598e-34,-1.00706987068243,0.058,0.333,5.15363605738946e-30,0.4,4,0.930535455861071,8,"LOC100506985"
"TDRD7",1.62905973577654e-32,-1.00679285694736,0.089,0.367,4.31456471020416e-28,0.456521739130435,4,0.706036745406824,9,"TDRD7"
"GBP1",6.82105070419881e-16,-1.00643947106789,0.287,0.468,1.80655527900706e-11,0.601351351351351,6,0.512345679012346,10,"GBP1"
"ZFAND6",1.39421589774888e-78,-1.00630780072871,0.658,0.91,3.6925808051879e-74,0.392330383480826,6,0.505552617662612,11,"ZFAND6"
"CHP1",4.91660162500741e-63,-1.00619664879638,0.874,0.97,1.30216194038321e-58,0.382222222222222,6,0.478411910669975,11,"CHP1"
"SLC15A3",7.95520095845681e-15,-1.00589090948202,0.126,0.295,2.10693497384729e-10,0.538461538461538,5,0.552287581699346,8,"SLC15A3"
"PDIA4",6.54373937872379e-51,-1.00576472554989,0.831,0.936,1.73310937445499e-46,0.35981308411215,6,0.494601542416452,11,"PDIA4"
"C1QTNF6",5.11990633812186e-29,-1.00563325582258,0.05,0.287,1.35600719365157e-24,0.423076923076923,5,0.89261744966443,8,"C1QTNF6"
"SPINT1",1.27550361849408e-69,-1.00562182555102,0.763,0.954,3.37817133358157e-65,0.422391857506361,6,0.485627836611195,11,"SPINT1"
"NPM3",1.65730087724754e-49,-1.00522128096776,0.171,0.558,4.3893613733901e-45,0.522727272727273,4,0.428817946505608,9,"NPM3"
"ABHD17B",4.11244755867034e-37,-1.0043586207356,0.126,0.437,1.08918173591384e-32,0.369230769230769,3,0.751375137513751,9,"ABHD17B"
"NOMO2",4.33280727144971e-47,-1.00310198475761,0.287,0.596,1.14754400584346e-42,0.439189189189189,6,0.731234866828087,10,"NOMO2"
"NUP50",3.86488651214435e-66,-1.00306438823886,0.443,0.812,1.02361519274143e-61,0.434210526315789,5,0.562537048014226,10,"NUP50"
"SPDEF",2.52839037516032e-43,-1.00284569385858,0.14,0.497,6.6964419086121e-39,0.388888888888889,5,0.820909970958374,9,"SPDEF"
"PLEKHF2",4.01794910334473e-38,-1.00073840502954,0.258,0.592,1.06415382002085e-33,0.383458646616541,6,0.507317073170732,10,"PLEKHF2"
"HLA-F",8.84496450787902e-91,-1.00038878352292,0.734,0.948,2.34258884991176e-86,0.386243386243386,6,0.482986287455561,11,"HLA-F"
"IL32",4.06544124772277e-63,-1.00010638435657,0.383,0.738,1.07673211445938e-58,0.355329949238579,6,0.624918460534899,9,"IL32"
"RALGPS2",9.21771305105413e-59,-0.999925013855752,0.07,0.482,2.44131130157169e-54,0.472222222222222,6,0.661676646706587,9,"RALGPS2"
"CRAT37",5.27084240512709e-22,-0.999898675712585,0.012,0.179,1.39598261099791e-17,0.5,3,0.943396226415094,7,"CRAT37"
"DERL3",2.50875868413828e-33,-0.999886662301295,0.064,0.342,6.64444737494024e-29,0.515151515151515,4,0.845070422535211,9,"DERL3"
"SEC14L1",3.9706553459417e-54,-0.999797577606655,0.163,0.565,1.05162806837266e-49,0.5,4,0.568143100511073,10,"SEC14L1"
"RGP1",4.50539948163843e-26,-0.999561264945499,0.056,0.283,1.19325505271194e-21,0.413793103448276,4,0.814940577249576,8,"RGP1"
"HLA-H",5.28274406719827e-55,-0.999039367672051,0.8,0.957,1.39913476619746e-50,0.395631067961165,6,0.483903420523139,11,"HLA-H"
"B2M",5.09681455108148e-172,-0.998902053527853,0.986,0.998,1.34989133385393e-167,0.368110236220472,6,0.46502653159672,11,"B2M"
"GPAT3",7.23598828146184e-24,-0.998846359436496,0.076,0.295,1.91645149634517e-19,0.41025641025641,4,0.654723127035831,9,"GPAT3"
"C5orf15",4.13563529398043e-66,-0.996838339529662,0.46,0.796,1.09532300761072e-61,0.39662447257384,5,0.57738814993954,10,"C5orf15"
"PAFAH1B2",9.12372503275526e-75,-0.996789119670668,0.643,0.908,2.41641857492523e-70,0.395770392749245,6,0.508214096449391,11,"PAFAH1B2"
"MMEL1",2.08736064485177e-48,-0.994836937039223,0.115,0.487,5.52837466788992e-44,0.88135593220339,4,0.826904055390702,8,"MMEL1"
"RHOD",9.12815823109916e-51,-0.993658815688222,0.324,0.731,2.41759270750661e-46,0.431137724550898,6,0.438076416337286,10,"RHOD"
"TMEM254",7.22684255533947e-52,-0.99215657190509,0.268,0.647,1.91402925078166e-47,0.36231884057971,4,0.668154761904762,10,"TMEM254"
"DTX2",2.68890847648378e-75,-0.991999258232322,0.383,0.821,7.12157409996729e-71,0.360406091370558,6,0.550673696543644,10,"DTX2"
"SLC39A11",9.31635711468898e-77,-0.991908483557557,0.563,0.863,2.46743718182538e-72,0.413793103448276,6,0.532329988851728,11,"SLC39A11"
"AGPAT5",3.77469874900323e-33,-0.990636324725867,0.109,0.4,9.99728963673505e-29,0.482142857142857,3,0.527644230769231,10,"AGPAT5"
"BECN1",3.79735278831836e-64,-0.990510822777439,0.384,0.769,1.00572888598612e-59,0.424242424242424,5,0.58985597996243,11,"BECN1"
"GPN1",1.44295623332035e-62,-0.989954001912781,0.28,0.725,3.82166958394895e-58,0.458333333333333,6,0.497677504976775,10,"GPN1"
"HIBADH",4.84625292191462e-35,-0.989004732130375,0.594,0.771,1.28353008636909e-30,0.362745098039216,6,0.597378277153558,10,"HIBADH"
"QPCT",4.22515619225691e-21,-0.988489443746073,0.023,0.196,1.11903261751924e-16,0.5,3,0.41031941031941,8,"QPCT"
"HOMER3",1.14893295575882e-74,-0.98703173495534,0.134,0.648,3.04294893332724e-70,0.652173913043478,5,0.648849294729027,9,"HOMER3"
"RFFL",2.19149209283768e-26,-0.986295784631319,0.047,0.27,5.8041668078806e-22,0.5,4,0.603202846975089,9,"RFFL"
"SELPLG",1.01957025970578e-09,-0.984604994430268,0.017,0.102,2.70033183283075e-05,0.666666666666667,3,0.584905660377358,7,"SELPLG"
"TJP3",2.43551135018893e-31,-0.984487809630834,0.377,0.6,6.45045181097539e-27,0.381443298969072,6,0.761828388131516,10,"TJP3"
"PON2",9.26122290117255e-37,-0.984046321931514,0.718,0.821,2.45283488537555e-32,0.389189189189189,6,0.564478311840563,11,"PON2"
"DIMT1",9.17131404486064e-68,-0.983409934029035,0.243,0.702,2.42902252478134e-63,0.368,5,0.566529492455418,9,"DIMT1"
"PBDC1",2.4015003731867e-72,-0.982525547629723,0.384,0.806,6.36037373838497e-68,0.363636363636364,6,0.566905615292712,11,"PBDC1"
"GPD2",6.79970985628626e-58,-0.981784086800153,0.225,0.656,1.80090315543742e-53,0.379310344827586,5,0.611885546588408,10,"GPD2"
"CLP1",7.29779368801043e-32,-0.97944111469101,0.14,0.425,1.93282065826956e-27,0.458333333333333,3,0.632352941176471,10,"CLP1"
"PVRL4",3.69116434329949e-53,-0.978722159768827,0.414,0.735,9.77604876322869e-49,0.422535211267606,5,0.62565445026178,10,"PVRL4"
"LY96",1.3832638027295e-52,-0.97797154598627,0.124,0.526,3.66357418152909e-48,0.375,6,0.67032967032967,9,"LY96"
"HPS6",9.24028716846692e-46,-0.977504071196091,0.099,0.465,2.44729005656846e-41,0.392156862745098,4,0.746376811594203,10,"HPS6"
"PANX1",3.27654972719983e-51,-0.976463817483827,0.181,0.565,8.67794195248876e-47,0.333333333333333,5,0.604255319148936,10,"PANX1"
"LUZP1",2.98676814379813e-62,-0.976395608221275,0.301,0.738,7.91045542884935e-58,0.361290322580645,6,0.495107632093933,10,"LUZP1"
"TMEM206",4.77156190721537e-53,-0.975796786075365,0.134,0.534,1.26374817112599e-48,0.376811594202899,4,0.636609558160505,10,"TMEM206"
"NME1",5.61361120508563e-44,-0.975631560738595,0.569,0.882,1.48676492766693e-39,0.36518771331058,5,0.469721767594108,11,"NME1"
"STK38L",9.14784365656969e-34,-0.973307539967192,0.165,0.455,2.42280639244248e-29,0.505882352941176,6,0.504228329809725,10,"STK38L"
"GBP6",5.85236049611342e-10,-0.973171408838501,0.066,0.177,1.54999767739564e-05,0.529411764705882,5,0.891304347826087,7,"GBP6"
"NTMT1",1.20882992646563e-70,-0.972919328096897,0.285,0.774,3.20158606024422e-66,0.353741496598639,5,0.550373134328358,10,"NTMT1"
"NEK6",2.14580453707063e-64,-0.972778228260368,0.353,0.75,5.68316331643157e-60,0.461538461538462,6,0.606546854942234,11,"NEK6"
"ALDH7A1",2.63819636656683e-47,-0.97189509802807,0.617,0.813,6.98726307685224e-43,0.367924528301887,5,0.562721893491124,11,"ALDH7A1"
"HOXA3",1.9584935413998e-13,-0.970965569433769,0.017,0.13,5.18707014439738e-09,0.444444444444444,4,0.607407407407407,7,"HOXA3"
"HK2",3.08116185223035e-38,-0.970377432032972,0.307,0.6,8.16045716563208e-34,0.386075949367089,3,0.765036086607859,11,"HK2"
"MTCH2",7.87331185114428e-81,-0.970159052143666,0.592,0.906,2.08524664377556e-76,0.360655737704918,6,0.504514073287307,11,"MTCH2"
"PACRGL",8.56477265082465e-32,-0.969870609497038,0.146,0.428,2.26838003657091e-27,0.506666666666667,4,0.776404494382023,9,"PACRGL"
"LINC01117",9.86792358663538e-17,-0.969672059605549,0.004,0.129,2.61351956192038e-12,0.5,2,0.526119402985075,8,"LINC01117"
"SLC38A9",3.75583816538508e-25,-0.968342487736491,0.151,0.394,9.94733738102239e-21,0.448717948717949,4,0.757946210268949,8,"SLC38A9"
"ANKRD36C",2.50763567682308e-05,-0.968092327704267,0.198,0.293,0.664147309006593,0.362745098039216,6,0.434210526315789,10,"ANKRD36C"
"TRIP4",1.92923408911662e-36,-0.966968434671593,0.28,0.572,5.10957648502538e-32,0.430555555555556,5,0.716568544995795,9,"TRIP4"
"NENF",2.57335817724932e-95,-0.966369038591798,0.771,0.955,6.81553913244483e-91,0.3727959697733,5,0.485887096774194,11,"NENF"
"RAB7B",0.00410435739373218,-0.9635143890976,0.062,0.102,1,0.5,3,0.687203791469194,8,"RAB7B"
"OVOL1",4.18355782069637e-17,-0.963513004959547,0.332,0.527,1.10801528881143e-12,0.415204678362573,5,0.501824817518248,9,"OVOL1"
"NMI",4.90210740381814e-77,-0.963083879435104,0.425,0.844,1.29832314590123e-72,0.447488584474886,6,0.535653166001141,10,"NMI"
"VAMP7",5.57375138866547e-45,-0.962570749239063,0.266,0.587,1.47620805528805e-40,0.401459854014599,5,0.724590163934426,9,"VAMP7"
"TNFAIP8",1.18870216692113e-70,-0.96227649591891,0.196,0.676,3.1482776890906e-66,0.425742574257426,4,0.542022792022792,11,"TNFAIP8"
"ERP44",9.43836947938044e-77,-0.961812138284327,0.662,0.891,2.49975215661391e-72,0.378299120234604,6,0.515937331172339,11,"ERP44"
"PNMA2",4.35631125814439e-20,-0.959624375098817,0.072,0.261,1.15376903671954e-15,0.405405405405405,3,0.85239852398524,8,"PNMA2"
"PAIP1",4.48945434887739e-62,-0.959299882668573,0.689,0.874,1.18903198430018e-57,0.380281690140845,6,0.527242707760044,10,"PAIP1"
"SRD5A3",1.62880989893312e-57,-0.956199580597827,0.499,0.795,4.31390301732437e-53,0.389105058365759,6,0.579552329098609,11,"SRD5A3"
"SPTLC1",4.40183669932898e-45,-0.956135571364948,0.328,0.654,1.16582644981728e-40,0.414201183431953,6,0.664212076583211,11,"SPTLC1"
"CXXC5",3.40947995866791e-54,-0.956008839039858,0.394,0.717,9.03000767053195e-50,0.374384236453202,5,0.641610738255034,10,"CXXC5"
"MPPE1",1.60207260274788e-38,-0.955615187497036,0.338,0.635,4.24308928837776e-34,0.477011494252874,4,0.709090909090909,11,"MPPE1"
"DNAJB11",1.65084851981716e-79,-0.955464805231157,0.557,0.91,4.37227230473575e-75,0.40418118466899,6,0.498414376321353,10,"DNAJB11"
"CMAS",2.67982405654708e-64,-0.954846397002683,0.34,0.767,7.09751401376493e-60,0.382857142857143,5,0.579409918392969,11,"CMAS"
"ZYX",5.3437520539329e-99,-0.954187637517334,0.322,0.874,1.41529273148413e-94,0.367469879518072,6,0.522577092511013,9,"ZYX"
"CLDND1",8.49986852494586e-52,-0.954098706916048,0.361,0.753,2.25119017883191e-47,0.370967741935484,6,0.562659846547315,11,"CLDND1"
"RAP1GDS1",7.78107965319405e-50,-0.954050569528181,0.221,0.619,2.06081894614844e-45,0.5,4,0.589424572317263,10,"RAP1GDS1"
"DAB2",4.45852678817287e-48,-0.952781907828758,0.109,0.479,1.18084081984758e-43,0.857142857142857,4,0.879518072289157,9,"DAB2"
"PVRL2",3.8845667061153e-75,-0.951763318928337,0.635,0.925,1.02882749211464e-70,0.391437308868502,6,0.497139885595424,11,"PVRL2"
"ZEB1-AS1",2.27793536058737e-12,-0.950487696403272,0.027,0.138,6.03311180251564e-08,0.428571428571429,3,0.724738675958188,9,"ZEB1-AS1"
"FKBP4",3.56790863247207e-51,-0.950290944362181,0.608,0.874,9.44960601310227e-47,0.373801916932907,6,0.522839845899835,10,"FKBP4"
"TMC6",8.11107237877196e-45,-0.947983777104897,0.553,0.769,2.14821751951775e-40,0.347368421052632,6,0.596996245306633,11,"TMC6"
"FEN1",1.27408617040558e-19,-0.947358903871402,0.13,0.339,3.37441722231918e-15,0.522388059701492,4,0.45531914893617,10,"FEN1"
"TSPAN8",2.70388378144548e-24,-0.947235061969477,0.184,0.448,7.16123619515835e-20,0.494736842105263,6,0.675268817204301,8,"TSPAN8"
"FAM213A",4.22090963415703e-107,-0.9468757431142,0.507,0.926,1.11790791660649e-102,0.402298850574713,6,0.495064935064935,11,"FAM213A"
"DHRS7",3.76199255656814e-94,-0.946540265529674,0.503,0.925,9.96363728607073e-90,0.347490347490348,6,0.496619864794592,11,"DHRS7"
"S100A11",2.1101111311587e-133,-0.945935477782265,0.961,0.994,5.58862933087382e-129,0.371717171717172,6,0.467086156824782,11,"S100A11"
"SRRM3",1.88522779251555e-20,-0.944898165276627,0.039,0.22,4.99302580847743e-16,0.55,4,0.561135371179039,7,"SRRM3"
"PCDHA9",1.63362745443247e-16,-0.944775440441848,0.043,0.192,4.32666231306439e-12,0.681818181818182,3,0.9475,8,"PCDHA9"
"TDP1",2.91641888352289e-25,-0.944472351084821,0.101,0.335,7.72413541301038e-21,0.461538461538462,4,0.620689655172414,10,"TDP1"
"TBL1X",7.04266135360776e-51,-0.944054307884395,0.219,0.581,1.86524885950301e-46,0.513274336283186,5,0.76056338028169,11,"TBL1X"
"RARG",1.37945120964157e-59,-0.943700209878485,0.2,0.642,3.65347652873569e-55,0.41747572815534,6,0.625187406296852,9,"RARG"
"RHOA",8.82140129963535e-71,-0.94362864271192,0.839,0.954,2.33634813420842e-66,0.365740740740741,6,0.486636409480585,11,"RHOA"
"DAP",2.04198698599716e-41,-0.943603182405281,0.705,0.839,5.40820253241347e-37,0.363636363636364,6,0.551348250143431,11,"DAP"
"HNRNPH2",3.01322072470005e-53,-0.9434651348574,0.249,0.626,7.98051508936808e-49,0.515625,4,0.713076923076923,9,"HNRNPH2"
"UBAC1",7.92816978570727e-57,-0.942910236444026,0.293,0.702,2.09977576774457e-52,0.423841059602649,6,0.579849211788896,10,"UBAC1"
"CDS1",1.29581781575495e-39,-0.94267227094903,0.375,0.659,3.43197348502699e-35,0.352331606217617,5,0.665693430656934,10,"CDS1"
"GPR157",7.39015671581106e-21,-0.942651541768217,0.066,0.263,1.95728300618256e-16,0.470588235294118,4,0.60146252285192,8,"GPR157"
"ZDHHC13",1.85579591925124e-59,-0.941150460453225,0.235,0.661,4.91507549213691e-55,0.586776859504132,6,0.609898107714702,11,"ZDHHC13"
"RNF149",3.57671121865953e-74,-0.940857452447967,0.602,0.918,9.47291966261976e-70,0.393548387096774,6,0.499475890985325,11,"RNF149"
"ABHD17C",3.8800063065515e-58,-0.9406379383395,0.435,0.805,1.02761967029017e-53,0.392857142857143,6,0.554425837320574,10,"ABHD17C"
"MCMBP",7.51898095586879e-42,-0.939913232969283,0.357,0.674,1.99140210616185e-37,0.358695652173913,5,0.628571428571429,10,"MCMBP"
"ATP8B1",1.94122603401516e-59,-0.93962925476201,0.272,0.68,5.14133715108916e-55,0.385714285714286,5,0.615711252653928,10,"ATP8B1"
"PLSCR1",1.8322053884733e-88,-0.939558741668418,0.583,0.943,4.85259597137154e-84,0.413333333333333,6,0.48469387755102,10,"PLSCR1"
"SGPP2",8.41702479453196e-39,-0.939539662137492,0.142,0.473,2.22924901683179e-34,0.438356164383562,4,0.427263479145473,10,"SGPP2"
"PMAIP1",5.01270810110846e-37,-0.937885515066625,0.412,0.739,1.32761574057858e-32,0.490566037735849,5,0.44921875,10,"PMAIP1"
"CHMP7",1.44118680524925e-45,-0.937025524225551,0.153,0.517,3.81698325370263e-41,0.329113924050633,5,0.661080074487896,10,"CHMP7"
"ITGB2",1.02068826105692e-46,-0.936721013399024,0.15,0.514,2.70329285940924e-42,0.545454545454545,5,0.787652011225444,7,"ITGB2"
"FAM57A",4.28463704704946e-12,-0.934469046840824,0.194,0.351,1.13478612191105e-07,0.51,4,0.576131687242798,10,"FAM57A"
"PTP4A2",1.90083671426096e-60,-0.934364756019772,0.897,0.978,5.03436603772014e-56,0.380952380952381,6,0.473684210526316,11,"PTP4A2"
"SDHA",9.65854818581523e-59,-0.934150831469344,0.67,0.875,2.55806648701316e-54,0.408695652173913,6,0.525852585258526,11,"SDHA"
"CORO2A",1.81056633175475e-52,-0.93358462495386,0.396,0.74,4.79528492965245e-48,0.441176470588235,5,0.605074821080026,10,"CORO2A"
"TSPO",5.48444843767737e-84,-0.933332661654694,0.837,0.962,1.45255616871885e-79,0.366589327146172,6,0.481740870435218,11,"TSPO"
"B3GNT4",3.82376360284439e-17,-0.931912514964171,0.008,0.141,1.01272379021334e-12,0.5,3,0.897260273972603,8,"B3GNT4"
"MCM6",3.80759531164372e-13,-0.931252470475781,0.093,0.236,1.00844161828884e-08,0.4375,4,0.455102040816327,9,"MCM6"
"DNAJC3",9.01873584354807e-50,-0.931162402231174,0.755,0.891,2.38861218816371e-45,0.398457583547558,6,0.515937331172339,11,"DNAJC3"
"TPI1",3.40365110715672e-137,-0.930720928088522,0.951,0.992,9.01456995730457e-133,0.369387755102041,6,0.467992240543162,11,"TPI1"
"EFNB1",5.10905194946786e-13,-0.929650409053936,0.146,0.302,1.35313240881656e-08,0.546666666666667,4,0.727272727272727,9,"EFNB1"
"NIPA2",1.1841658123085e-50,-0.92878454586528,0.452,0.764,3.13626315389907e-46,0.48068669527897,5,0.592312539382483,10,"NIPA2"
"PDGFB",3.01185362343863e-27,-0.926913627593208,0.029,0.246,7.9768943216772e-23,0.466666666666667,4,0.956947162426614,7,"PDGFB"
"KCNMB4",3.67272422420793e-22,-0.926671310407644,0.029,0.212,9.72721010781471e-18,0.4,4,0.779545454545455,9,"KCNMB4"
"NANS",6.82915894154887e-72,-0.925815033378607,0.614,0.876,1.80870274566922e-67,0.427215189873418,6,0.528021978021978,10,"NANS"
"TMEM165",8.5287567923188e-74,-0.925029086875749,0.676,0.917,2.25884123644563e-69,0.408045977011494,6,0.501837270341207,11,"TMEM165"
