"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","naive pt.occupancy","naive n.nonzero.pts"
"UCHL1.2",3.36183065835668e-59,-1.38754197015855,0.04,0.288,8.90380849865768e-55,"naive","UCHL1",0.425149700598802,8,0.47887323943662,5,0.285714285714286,9
"C16orf54.2",3.47172767871484e-59,2.03292667389023,0.265,0.074,9.19487075707625e-55,"naive","C16orf54",0.424242424242424,7,0.858974358974359,3,0.754512635379061,8
"CHTF8.1",3.62965178716247e-59,-0.609100134302096,0.52,0.778,9.61313275829981e-55,"naive","CHTF8",0.578754578754579,10,0.402777777777778,6,0.340699815837937,12
"DDX49.1",3.79118130806128e-59,-0.554173586045777,0.314,0.622,1.00409436944003e-54,"naive","DDX49",0.681917211328976,10,0.445454545454545,5,0.329268292682927,9
"ANTXR1.1",3.9545491274237e-59,1.5608462346002,0.202,0.037,1.04736233639817e-54,"naive","ANTXR1",0.264150943396226,10,0.857142857142857,5,0.459715639810427,8
"NDRG1",4.1110724987398e-59,-0.277884853473296,0.365,0.694,1.08881755129124e-54,"naive","NDRG1",0.642083897158322,9,0.362745098039216,5,0.404199475065617,10
"EFR3A.2",4.25587982296894e-59,-0.631848099940639,0.397,0.686,1.12716977111332e-54,"naive","EFR3A",0.579643093192333,10,0.428,6,0.313253012048193,9
"WDR45B.2",4.2713261953171e-59,-0.818515314327715,0.728,0.866,1.13126074282973e-54,"naive","WDR45B",0.507676019057703,10,0.391044776119403,6,0.353482260183968,12
"SSR1.1",4.33826428205288e-59,-0.584231067477673,0.717,0.889,1.14898929510171e-54,"naive","SSR1",0.518378378378378,11,0.384792626728111,5,0.364485981308411,11
"GRHL1.2",4.6564903843203e-59,-0.47152754812775,0.195,0.483,1.23327147828723e-54,"naive","GRHL1",0.764248704663212,9,0.475609756097561,4,0.485294117647059,11
"LY96.2",4.98512517874719e-59,-0.576962832633563,0.147,0.45,1.32031040359119e-54,"naive","LY96",0.670944087992667,9,0.375,6,0.714285714285714,9
"CALML3.2",5.57245449077538e-59,-4.83787808570242,0.013,0.236,1.47586457188186e-54,"naive","CALML3",0.980165289256198,2,1,1,0.714285714285714,4
"RAB14.1",5.65044761651992e-59,-0.389615810283116,0.486,0.768,1.4965210512353e-54,"naive","RAB14",0.545826036193812,11,0.348659003831418,5,0.358267716535433,11
"ADA.2",6.03393627761037e-59,-1.24141834303441,0.083,0.35,1.59808802312511e-54,"naive","ADA",0.511242603550296,7,0.509433962264151,4,0.448275862068966,8
"UQCRHL.1",6.38047159633117e-59,-0.400167693640895,0.263,0.551,1.68986790228831e-54,"naive","UQCRHL",0.429875518672199,11,0.404761904761905,5,0.28,12
"LOC101927267.1",6.46292297209054e-59,2.32331069332721,0.154,0.018,1.71170514915818e-54,"naive","LOC101927267",0.552631578947368,5,0.428571428571429,3,0.91304347826087,5
"C11orf58",6.69896043351173e-59,-0.373134885471854,0.831,0.963,1.77421967081558e-54,"naive","C11orf58",0.482,11,0.356540084388186,6,0.365207373271889,12
"LIN7C.1",7.22897626688999e-59,-0.458384268189366,0.365,0.687,1.91459436428582e-54,"naive","LIN7C",0.594919786096257,11,0.380597014925373,5,0.304461942257218,10
"DCTPP1",7.33786704213371e-59,-0.47537180765612,0.381,0.723,1.94343408610911e-54,"naive","DCTPP1",0.572060682680152,10,0.392727272727273,6,0.454773869346734,12
"GATSL2.2",8.77072578724262e-59,-0.873378366120602,0.185,0.473,2.32292672475121e-54,"naive","GATSL2",0.716350496838302,10,0.299065420560748,6,0.352331606217617,11
"CDIPT.1",9.0350408482185e-59,-0.398829313361336,0.432,0.753,2.39293056865067e-54,"naive","CDIPT",0.564424890006285,11,0.416909620991254,5,0.29490022172949,10
"CC2D2A.2",9.04016257682231e-59,2.3006845691753,0.403,0.188,2.39428705847139e-54,"naive","CC2D2A",0.560570071258907,9,0.428571428571429,4,0.729216152019002,10
"CAPRIN1.1",9.5552892083643e-59,-0.533080932398337,0.498,0.779,2.53071834683528e-54,"naive","CAPRIN1",0.567990373044525,11,0.372781065088757,5,0.328846153846154,11
"DIEXF.1",9.57037028508193e-59,-0.722458951353372,0.16,0.452,2.53471257000395e-54,"naive","DIEXF",0.684414327202323,11,0.387596899224806,4,0.251497005988024,9
"NADK.1",1.17060649263656e-58,-0.589511476228711,0.328,0.626,3.10035129574794e-54,"naive","NADK",0.646508279337653,11,0.415525114155251,5,0.309037900874636,10
"HHATL",1.25122666097067e-58,2.639892161061,0.124,0.007,3.31387381158081e-54,"naive","HHATL",0.235294117647059,6,1,1,0.653846153846154,4
"LAMA3.1",1.32804920229986e-58,-0.661178968139919,0.181,0.497,3.51733831229118e-54,"naive","LAMA3",0.695485110470701,8,0.561702127659575,5,0.53968253968254,10
"NIPA2.2",1.37746736482582e-58,-0.697017791088678,0.44,0.707,3.64822231574117e-54,"naive","NIPA2",0.594184576485461,10,0.482905982905983,5,0.358695652173913,11
"RHOF.1",1.53197692782522e-58,-0.704076214163607,0.092,0.376,4.05744089334509e-54,"naive","RHOF",0.69954128440367,8,0.559139784946237,5,0.645833333333333,6
"RCC2.1",1.56113467956482e-58,-0.474473620796547,0.465,0.78,4.13466519882742e-54,"naive","RCC2",0.53361858190709,10,0.371273712737127,6,0.393004115226337,10
"SUCO.1",1.67733184315736e-58,-0.557414900483477,0.33,0.654,4.44241338660226e-54,"naive","SUCO",0.65712187958884,11,0.359621451104101,6,0.408695652173913,9
"HBP1.1",1.87134201612182e-58,-0.658893412927243,0.433,0.702,4.95624932969865e-54,"naive","HBP1",0.629704301075269,11,0.39873417721519,6,0.317880794701987,10
"PFKP.2",1.98309427855417e-58,-1.94568967994872,0.626,0.737,5.25222519675071e-54,"naive","PFKP",0.543098591549296,11,0.313559322033898,6,0.348623853211009,11
"ZCCHC6.2",2.28923839767528e-58,-0.611553325406588,0.379,0.671,6.06304789624298e-54,"naive","ZCCHC6",0.545217957059206,10,0.457446808510638,5,0.345959595959596,9
"PAIP2B.2",2.38986206264641e-58,1.33205058584957,0.377,0.147,6.32954967291902e-54,"naive","PAIP2B",0.367149758454106,9,0.476470588235294,5,0.604060913705584,10
"HTR3A.2",2.58624501590128e-58,-1.46458807647355,0.068,0.329,6.84966992461453e-54,"naive","HTR3A",0.802850356294537,7,0.5,2,0.746478873239437,4
"BAG4.1",2.61421787663808e-58,-0.618789232036256,0.253,0.576,6.92375604627595e-54,"naive","BAG4",0.612676056338028,10,0.417910447761194,5,0.28030303030303,9
"GALNT1.2",2.76379793610861e-58,-0.661909728746955,0.45,0.705,7.31991883378366e-54,"naive","GALNT1",0.603883495145631,10,0.415730337078652,6,0.317021276595745,11
"USP2.1",3.03789864277756e-58,2.40466727901191,0.365,0.156,8.04587455539636e-54,"naive","USP2",0.392086330935252,10,0.459677419354839,4,0.771653543307087,11
"C22orf23.2",3.20069645234695e-58,2.5413959333362,0.252,0.07,8.47704455404091e-54,"naive","C22orf23",0.736486486486487,9,0.548387096774194,3,0.806083650190114,8
"C15orf48.2",3.21079790978121e-58,-1.62961174587737,0.563,0.716,8.50379826405553e-54,"naive","C15orf48",0.587049480757483,10,0.738916256157635,5,0.496598639455782,9
"IFI27",3.8663759199849e-58,0.295506295930734,0.915,0.567,1.024009662408e-53,"naive","IFI27",0.610019646365422,11,0.363013698630137,6,0.368200836820084,11
"SYT8.2",4.11503106052705e-58,-0.923141904446712,0.159,0.443,1.08986597638059e-53,"naive","SYT8",0.846846846846847,9,0.703703703703704,4,0.403614457831325,9
"RARB.2",4.72242323228141e-58,-1.25028417195885,0.097,0.361,1.25073379306973e-53,"naive","RARB",0.832779623477298,10,0.4,5,0.772277227722772,7
"CA12.2",4.75022753663758e-58,-1.53200529900274,0.126,0.392,1.25809776307846e-53,"naive","CA12",0.522372528616025,7,0.468085106382979,4,0.401515151515151,9
"ARRDC1.2",4.83908176824333e-58,-0.545768697625547,0.479,0.758,1.28163080631925e-53,"naive","ARRDC1",0.566765578635015,10,0.338403041825095,6,0.385229540918164,11
"CEP70.1",5.05322527532498e-58,-0.645432130718463,0.246,0.549,1.33834671416982e-53,"naive","CEP70",0.489795918367347,10,0.424028268551237,5,0.326848249027237,10
"KNOP1",5.48325665441008e-58,-0.278390441446072,0.288,0.626,1.45224052492051e-53,"naive","KNOP1",0.648967551622419,11,0.464285714285714,6,0.3421926910299,9
"TTC39C-AS1.2",5.49305998354256e-58,2.16733903215785,0.202,0.042,1.45483693664125e-53,"naive","TTC39C-AS1",0.883495145631068,5,0.75,2,0.900473933649289,7
"ARMC2.2",6.16583640435066e-58,1.91774969655832,0.272,0.079,1.63302177169227e-53,"naive","ARMC2",0.708333333333333,9,0.371428571428571,5,0.873239436619718,7
"HEXB.2",8.23778172091815e-58,-1.11212314296206,0.633,0.788,2.18177648878517e-53,"naive","HEXB",0.548203080433542,10,0.391143911439114,6,0.374622356495468,10
"C16orf58.2",8.28746676181378e-58,-0.591067572778047,0.287,0.601,2.19493557186638e-53,"naive","C16orf58",0.731829573934837,11,0.416666666666667,6,0.376666666666667,9
"PTN.2",8.31346860204499e-58,1.82323239280797,0.412,0.189,2.20182215925162e-53,"naive","PTN",0.934497816593886,5,0.333333333333333,4,0.744779582366589,8
"C1orf131",8.55494635361679e-58,-0.382848452172984,0.237,0.563,2.26577754175541e-53,"naive","C1orf131",0.652879156528792,10,0.403755868544601,5,0.326612903225806,10
"CA13",9.16862031804871e-58,-0.612687597073345,0.108,0.381,2.4283090912352e-53,"naive","CA13",0.84964200477327,9,0.482269503546099,4,0.353982300884956,7
"DUS4L.2",9.19590879964083e-58,-0.58380359130539,0.128,0.41,2.43553644558487e-53,"naive","DUS4L",0.740314136125654,11,0.36734693877551,5,0.395522388059701,9
"GPN1.2",9.20332087992072e-58,-0.601618496339296,0.332,0.64,2.437499535047e-53,"naive","GPN1",0.500333555703803,10,0.458333333333333,6,0.357348703170029,9
"MRPL35.2",9.59341727798896e-58,-0.747335250586884,0.274,0.579,2.54081656607538e-53,"naive","MRPL35",0.449438202247191,10,0.392156862745098,4,0.318181818181818,9
"RNF207.1",9.93552168953317e-58,-0.584686981154142,0.115,0.401,2.63142291947286e-53,"naive","RNF207",0.76307363927428,8,0.423913043478261,5,0.375,7
"TRIM11.1",1.00765103627244e-57,-0.518922996607748,0.212,0.52,2.66876376956757e-53,"naive","TRIM11",0.720851063829787,10,0.37888198757764,4,0.373873873873874,10
"TMEM165.2",1.01640765827259e-57,-0.55652807355672,0.704,0.871,2.69195568293496e-53,"naive","TMEM165",0.506349206349206,11,0.408045977011494,6,0.347826086956522,11
"AGAP2-AS1.2",1.02901156540418e-57,2.28304206216738,0.263,0.075,2.72533713097296e-53,"naive","AGAP2-AS1",0.405714285714286,9,0.777777777777778,3,0.901818181818182,6
"HDHD1.2",1.11369895905101e-57,-0.753915117730224,0.388,0.643,2.9496316930466e-53,"naive","HDHD1",0.629958960328317,11,0.492063492063492,5,0.37283950617284,9
"CALCOCO2",1.12454209953889e-57,-0.455052061426423,0.551,0.828,2.97834975062874e-53,"naive","CALCOCO2",0.537628278221209,11,0.390374331550802,5,0.380208333333333,12
"STARD4.2",1.17536824908221e-57,-0.834207994530724,0.094,0.365,3.11296280769422e-53,"naive","STARD4",0.794085432639649,9,0.4,4,0.438775510204082,7
"SMCO4.2",1.20629235909833e-57,-0.646324479912398,0.325,0.619,3.19486531307192e-53,"naive","SMCO4",0.675539568345324,9,0.4,6,0.391176470588235,10
"ATP6V0A4.2",1.22114484748479e-57,-1.53856906195094,0.059,0.307,3.23420212856347e-53,"naive","ATP6V0A4",0.966307277628032,6,0.804347826086957,3,0.758064516129032,6
"PLEKHA8.1",1.26439989415783e-57,-0.737720488889315,0.147,0.43,3.34876311967701e-53,"naive","PLEKHA8",0.848979591836735,9,0.464,6,0.512987012987013,9
"CHMP1A.1",1.28516194417814e-57,-0.389348656099571,0.465,0.772,3.40375140915581e-53,"naive","CHMP1A",0.553827751196172,10,0.407051282051282,6,0.393004115226337,12
"DTX3L.1",1.28561960398894e-57,-0.424475007901265,0.563,0.87,3.40496352116471e-53,"naive","DTX3L",0.500266666666667,11,0.440443213296399,6,0.329931972789116,11
"NAT10",1.42250944395314e-57,-0.586624026852971,0.227,0.53,3.7675162623099e-53,"naive","NAT10",0.627502175805048,11,0.358490566037736,6,0.291139240506329,9
"CKMT1A.2",1.47438717343901e-57,-0.443291977666494,0.122,0.399,3.90491442885322e-53,"naive","CKMT1A",0.717111770524233,10,0.571428571428571,4,0.377952755905512,7
"IMMT.2",1.49657746827833e-57,-0.481278625453685,0.493,0.788,3.96368542473517e-53,"naive","IMMT",0.522118742724098,11,0.400651465798046,5,0.345631067961165,11
"HNRNPH2.2",1.64171870070877e-57,-0.630034865876685,0.271,0.554,4.34809197882719e-53,"naive","HNRNPH2",0.717492260061919,9,0.507692307692308,4,0.335689045936396,8
"APCDD1.1",1.69211828593289e-57,1.71291283010568,0.225,0.05,4.48157528029325e-53,"naive","APCDD1",0.333333333333333,9,0.553571428571429,3,0.595744680851064,9
"PNO1.2",1.73763976628778e-57,-0.657606647952406,0.303,0.617,4.60213892101319e-53,"naive","PNO1",0.533613445378151,10,0.420382165605096,5,0.315457413249211,10
"LOC100129940.2",1.74364140241115e-57,2.35736052729201,0.257,0.069,4.61803425428594e-53,"naive","LOC100129940",0.839080459770115,8,0.5,3,0.773234200743494,8
"MAPRE3.1",1.86407460538068e-57,1.54613295393839,0.334,0.121,4.93700159235074e-53,"naive","MAPRE3",0.276190476190476,10,0.401960784313726,5,0.744985673352435,9
"DUXAP10.2",1.87995317274673e-57,-0.382014975395596,0.086,0.365,4.97905597801972e-53,"naive","DUXAP10",0.592417061611374,8,0.741935483870968,4,0.644444444444444,7
"ZBTB14.2",1.97764081641232e-57,-1.04844113991486,0.09,0.353,5.23778170226803e-53,"naive","ZBTB14",0.891148325358852,8,0.394366197183099,5,0.308510638297872,10
"SERPINI2",2.06559039829411e-57,1.77295805923285,0.12,0.006,5.47071616988195e-53,"naive","SERPINI2",0.545454545454545,4,0.8,2,0.888,5
"HOMER3.2",2.75131914723187e-57,-0.25226936410397,0.223,0.55,7.2868687614436e-53,"naive","HOMER3",0.651041666666667,9,0.657142857142857,5,0.523605150214592,8
"ABCC1.1",2.90758372262775e-57,-0.88960121840773,0.208,0.502,7.7007354893796e-53,"naive","ABCC1",0.447463768115942,8,0.410810810810811,5,0.313364055299539,9
"CTAG2.2",3.01603995497392e-57,-3.53804831791744,0,0.209,7.98798182074842e-53,"naive","CTAG2",1,1,NA,0,NA,0
"IFT88.2",3.16772862470756e-57,1.69519508800569,0.406,0.181,8.38972926253797e-53,"naive","IFT88",0.566929133858268,10,0.564705882352941,4,0.641509433962264,9
"SLC30A9.1",3.23936047118292e-57,-0.692264780752867,0.404,0.671,8.57944620792795e-53,"naive","SLC30A9",0.665248226950355,11,0.438095238095238,5,0.350710900473934,9
"PPP2R3A",3.26484417153562e-57,-0.823304360975242,0.205,0.502,8.64693978831209e-53,"naive","PPP2R3A",0.607310215557638,10,0.390134529147982,4,0.383177570093458,9
"BRINP1",3.35809280537874e-57,2.27362755727239,0.144,0.014,8.89390879504559e-53,"naive","BRINP1",0.470588235294118,8,0.666666666666667,2,0.806666666666667,4
"HHIP-AS1",3.43227514817779e-57,2.13570700653146,0.125,0.008,9.09038072994887e-53,"naive","HHIP-AS1",0.733333333333333,4,0.5,2,0.519083969465649,3
"FAM114A1.2",3.54185088186942e-57,-0.722499199793186,0.524,0.744,9.38059206063115e-53,"naive","FAM114A1",0.608667941363926,11,0.371345029239766,6,0.308394160583942,11
"SRPR.2",3.54398422638794e-57,-0.740811475456611,0.61,0.799,9.38624222358845e-53,"naive","SRPR",0.559530791788856,11,0.399425287356322,6,0.389324960753532,11
"NAA60.1",3.72630999247804e-57,-0.411599091778692,0.349,0.677,9.86913201507809e-53,"naive","NAA60",0.623340321453529,10,0.383116883116883,6,0.345205479452055,11
"HS3ST6.1",4.07488645499941e-57,2.19609567779601,0.182,0.03,1.07923367760659e-52,"naive","HS3ST6",0.72,3,0.60377358490566,4,0.926315789473684,6
"POP4.1",4.12269245936502e-57,-0.525858986583106,0.424,0.757,1.09189509786282e-52,"naive","POP4",0.5513353115727,10,0.482758620689655,6,0.435665914221219,12
"DUSP3.1",4.35689338361806e-57,-0.568083752214347,0.382,0.681,1.15392321265124e-52,"naive","DUSP3",0.610547667342799,10,0.453874538745387,5,0.370927318295739,10
"LMTK2.1",4.59197853340015e-57,-0.641074958623905,0.306,0.59,1.21618551457103e-52,"naive","LMTK2",0.698640483383686,10,0.364583333333333,4,0.365625,9
"C10orf35.1",4.63688231974405e-57,-0.784509471588724,0.161,0.469,1.22807828238421e-52,"naive","C10orf35",0.544230769230769,10,0.36969696969697,6,0.303571428571429,10
"ABCC9.1",4.82806340234319e-57,1.87771585170272,0.169,0.025,1.27871259211059e-52,"naive","ABCC9",0.557692307692308,5,0.636363636363636,4,0.406779661016949,7
"HSP90AA1.1",4.95344773522472e-57,0.458152165440513,0.988,0.996,1.31192063267427e-52,"naive","HSP90AA1",0.471855115026921,11,0.369439071566731,6,0.353682170542636,12
"DEDD",5.46483008726073e-57,-0.358360007698621,0.426,0.731,1.44736024861101e-52,"naive","DEDD",0.573575453976205,10,0.418439716312057,5,0.332584269662921,10
"FMO5.1",5.49582264942003e-57,1.27942134631928,0.431,0.194,1.4555686286989e-52,"naive","FMO5",0.563739376770538,9,0.696551724137931,5,0.402222222222222,10
"CFAP44.2",5.55096944127627e-57,1.99941991643331,0.344,0.136,1.47017425652202e-52,"naive","CFAP44",0.588850174216028,8,0.403225806451613,4,0.763888888888889,10
"SEC61A1.1",5.91363004654192e-57,-0.407616883922397,0.616,0.847,1.56622491782663e-52,"naive","SEC61A1",0.529867256637168,10,0.391304347826087,6,0.34472049689441,11
"IQCD.2",6.3384914237733e-57,2.22943629160471,0.367,0.162,1.67874945358636e-52,"naive","IQCD",0.667673716012085,9,0.623529411764706,5,0.775456919060052,11
"PRRC1.1",6.46410086858857e-57,-0.611176252186639,0.428,0.694,1.71201711504568e-52,"naive","PRRC1",0.64,11,0.433656957928803,5,0.389261744966443,10
"VPS72.1",6.68717895302009e-57,-0.365512263040262,0.432,0.752,1.77109934570737e-52,"naive","VPS72",0.578786020846107,10,0.386666666666667,5,0.388026607538803,9
"HTATSF1.1",6.81840282547618e-57,-0.54380261749967,0.554,0.773,1.80585398832737e-52,"naive","HTATSF1",0.577575757575758,10,0.364179104477612,5,0.357512953367876,11
"LOC101929771",7.47665286498503e-57,-0.898614480328957,0.034,0.272,1.98019151129129e-52,"naive","LOC101929771",0.907849829351536,6,0.350877192982456,5,0.555555555555556,6
"C1GALT1C1.2",8.56157391268584e-57,-0.877778966792101,0.494,0.701,2.26753285077485e-52,"naive","C1GALT1C1",0.605180037902716,10,0.382488479262673,4,0.391472868217054,10
"TMEM87B.2",9.23132966600036e-57,-0.699737962600108,0.303,0.595,2.4449176620402e-52,"naive","TMEM87B",0.681222707423581,10,0.432258064516129,6,0.350157728706625,9
"VOPP1.2",9.41216712494343e-57,-0.986334168520577,0.371,0.608,2.49281246304127e-52,"naive","VOPP1",0.660589060308555,10,0.496350364963504,5,0.376288659793814,11
"MBNL1.2",9.43309066176189e-57,-0.267287819155446,0.508,0.813,2.49835406176764e-52,"naive","MBNL1",0.493693693693694,11,0.375886524822695,6,0.318267419962335,9
"PTEN.1",1.05037220377337e-56,-0.619214922320035,0.36,0.654,2.78191078169377e-52,"naive","PTEN",0.597394136807818,10,0.719178082191781,5,0.303191489361702,9
"PKD1L2.2",1.06969557264843e-56,-1.05603909183269,0.011,0.229,2.83308872415936e-52,"naive","PKD1L2",0.891418563922942,7,0.764705882352941,3,0.25,5
"LRRC56.1",1.18062109526064e-56,1.94049856532678,0.206,0.042,3.12687497079781e-52,"naive","LRRC56",0.282051282051282,7,0.451612903225806,5,0.776744186046512,9
"LOC441601.2",1.21427626297682e-56,-1.66244435958858,0.022,0.245,3.2160106824941e-52,"naive","LOC441601",0.969502407704655,5,0.571428571428571,2,0.434782608695652,5
"SPAG1.2",1.22754747862318e-56,1.67090142928367,0.588,0.395,3.25115949713349e-52,"naive","SPAG1",0.657687991021324,10,0.479674796747967,5,0.517915309446254,9
"RAD23B.2",1.26833949315797e-56,-0.538370907517046,0.579,0.815,3.35919714762888e-52,"naive","RAD23B",0.524671052631579,10,0.365313653136531,5,0.307438016528926,10
"ZBTB41.2",1.33982782123022e-56,-0.787597276680371,0.246,0.535,3.54853398452824e-52,"naive","ZBTB41",0.734778982485405,10,0.44,4,0.342412451361868,8
"C16orf62.1",1.44517070091973e-56,-1.06371969573172,0.234,0.505,3.8275346013859e-52,"naive","C16orf62",0.79463459759482,10,0.50462962962963,5,0.285714285714286,9
"HMGN2P46.2",1.45913716024348e-56,-1.23355115150497,0.185,0.441,3.86452476890487e-52,"naive","HMGN2P46",0.858767772511848,10,0.40506329113924,5,0.476683937823834,10
"NARFL",1.61685262724093e-56,-0.539543168517262,0.212,0.523,4.2822341832476e-52,"naive","NARFL",0.681455190771961,10,0.516129032258065,5,0.31981981981982,10
"XIAP.1",1.64988709844078e-56,-0.401189469345526,0.614,0.863,4.3697259802204e-52,"naive","XIAP",0.538895152198422,11,0.368778280542986,6,0.364485981308411,11
"UCHL5",1.69443803939055e-56,-0.387355293053651,0.391,0.719,4.48771914732586e-52,"naive","UCHL5",0.600129617627997,10,0.367213114754098,6,0.39119804400978,10
"TXLNB.1",1.82273933439248e-56,1.90682917912788,0.159,0.021,4.82752512713848e-52,"naive","TXLNB",0.361702127659574,6,0.857142857142857,2,0.909638554216867,8
"CADM1.2",1.84367123540234e-56,-1.6739658182805,0.16,0.439,4.88296326696309e-52,"naive","CADM1",0.783333333333333,8,0.407862407862408,5,0.401197604790419,10
"MCCC1.1",2.08711649982713e-56,-0.763987823303319,0.245,0.54,5.52772804979214e-52,"naive","MCCC1",0.557788944723618,11,0.369791666666667,5,0.359375,9
"LOC100419583.2",2.09941325220559e-56,-0.686422583715625,0.261,0.552,5.56029599846651e-52,"naive","LOC100419583",0.636785162287481,10,0.451612903225806,5,0.380952380952381,9
"ADH5.2",2.24497562986156e-56,-0.649363933433352,0.559,0.843,5.94581795568835e-52,"naive","ADH5",0.501356483993489,10,0.377708978328173,4,0.303082191780822,11
"ITFG1.2",2.45967444819279e-56,-1.10723680332413,0.513,0.705,6.51444777603861e-52,"naive","ITFG1",0.641370047011417,11,0.408668730650155,6,0.343283582089552,10
"MRPL44.2",2.61072755433273e-56,-0.787112772817595,0.227,0.529,6.91451192765023e-52,"naive","MRPL44",0.531707317073171,10,0.4921875,5,0.371308016877637,11
"H6PD.2",2.61329486482948e-56,-1.40294015205039,0.391,0.603,6.92131144950087e-52,"naive","H6PD",0.752561071710008,10,0.362007168458781,6,0.408312958435208,10
"UBFD1.1",2.63721500719798e-56,-0.576933774314542,0.291,0.608,6.98466394656384e-52,"naive","UBFD1",0.612998522895126,9,0.458937198067633,4,0.319078947368421,10
"FTCDNL1.2",2.75748867663934e-56,-0.718360667912151,0.061,0.318,7.3032087600793e-52,"naive","FTCDNL1",0.883544303797468,8,0.461538461538462,4,0.578125,7
"RNF10.1",2.7782957625259e-56,-0.734145169736189,0.536,0.769,7.35831632704985e-52,"naive","RNF10",0.577533577533577,10,0.353115727002967,5,0.308928571428571,11
"PPP2R5A.1",2.84944460250465e-56,-0.442150976794707,0.393,0.694,7.54675402973358e-52,"naive","PPP2R5A",0.657082748948107,11,0.365168539325843,6,0.318734793187348,11
"DDX56.1",3.02158943604346e-56,-0.484046263536085,0.501,0.769,8.0026796213611e-52,"naive","DDX56",0.565693430656934,11,0.392749244712991,6,0.32824427480916,10
"PDIA4.2",3.03338197556816e-56,-0.769742144427947,0.822,0.92,8.03391216229227e-52,"naive","PDIA4",0.498963730569948,11,0.366359447004608,6,0.367869615832363,10
"NFKB2.1",3.45414548139271e-56,-0.428160448303109,0.226,0.52,9.1483043074686e-52,"naive","NFKB2",0.755996691480562,7,0.404761904761905,4,0.355932203389831,10
"LOC344887.2",3.5230328583179e-56,-2.6891193637714,0.038,0.269,9.33075252525496e-52,"naive","LOC344887",0.723279648609078,6,0.428571428571429,4,0.45,6
"TXNIP.2",3.7193855247726e-56,-0.924340699094379,0.627,0.774,9.85079256236024e-52,"naive","TXNIP",0.601641414141414,11,0.409876543209877,5,0.401526717557252,12
"SH3RF1.1",3.7380416989665e-56,-0.537394089873243,0.415,0.677,9.90020343971278e-52,"naive","SH3RF1",0.676642335766423,9,0.372972972972973,6,0.32258064516129,10
"JUNB.2",3.99047465308056e-56,0.755152931017471,0.888,0.907,1.05687721186839e-51,"naive","JUNB",0.493513513513514,11,0.382536382536383,6,0.356681034482759,11
"POU2F3.1",4.09053263897069e-56,-1.05460882687158,0.079,0.339,1.08337756943139e-51,"naive","POU2F3",0.759084791386272,8,0.511627906976744,5,0.373493975903614,7
"SLC7A2.2",4.10019800355396e-56,1.76546653317362,0.299,0.097,1.08593744124127e-51,"naive","SLC7A2",0.894230769230769,7,0.452380952380952,3,0.625,8
"C1orf122",4.10215225340767e-56,-0.392964303884639,0.544,0.839,1.08645502431502e-51,"naive","C1orf122",0.537942664418212,11,0.398936170212766,5,0.362038664323374,11
"C1orf101.2",4.14844628320058e-56,2.26343225155842,0.236,0.062,1.09871599810567e-51,"naive","C1orf101",0.652542372881356,8,0.463414634146341,3,0.834008097165992,8
"TICAM1.2",4.17626344238851e-56,-0.536612779659564,0.261,0.572,1.1060833727166e-51,"naive","TICAM1",0.60352422907489,10,0.476635514018692,3,0.468864468864469,8
"TCIRG1.2",5.72724731063617e-56,-0.511152462024313,0.464,0.702,1.51686145022199e-51,"naive","TCIRG1",0.616384915474642,11,0.39622641509434,6,0.395876288659794,10
"GGPS1.1",6.01503632254412e-56,-0.58091625070984,0.402,0.689,1.59308237002581e-51,"naive","GGPS1",0.631292517006803,10,0.398671096345515,6,0.323809523809524,12
"DBN1.1",6.90162998392052e-56,-0.42473599588521,0.137,0.431,1.82789670124135e-51,"naive","DBN1",0.656284760845384,9,0.396135265700483,6,0.531468531468531,9
"SPSB3.2",7.02469658704232e-56,-0.463168282859784,0.407,0.739,1.86049089107816e-51,"naive","SPSB3",0.608982826948481,10,0.393229166666667,6,0.308235294117647,10
"ZNF263",7.68489934228922e-56,-0.47204490322331,0.185,0.472,2.0353455908053e-51,"naive","ZNF263",0.723506743737958,11,0.396551724137931,5,0.300518134715026,9
"RAP1GDS1.2",8.83271220220889e-56,-0.580273487539979,0.235,0.543,2.33934382675502e-51,"naive","RAP1GDS1",0.592650508209539,10,0.504347826086956,4,0.422764227642276,10
"CTNND1.2",9.31022499443027e-56,-0.303341963377467,0.491,0.754,2.46581308977486e-51,"naive","CTNND1",0.559952746603662,10,0.430327868852459,6,0.360623781676413,10
"MAGI2-AS3.1",9.69119646091296e-56,0.971003279304272,0.239,0.057,2.5667133826728e-51,"naive","MAGI2-AS3",0.80952380952381,7,0.414634146341463,3,0.464,8
"TFDP1.2",1.01304771098806e-55,-0.704314593177749,0.389,0.656,2.68305686255187e-51,"naive","TFDP1",0.604881266490765,10,0.443786982248521,5,0.298029556650246,11
"RAD21.1",1.15062541517535e-55,-0.433114203527049,0.5,0.809,3.04743141209192e-51,"naive","RAD21",0.516320474777448,11,0.378172588832487,6,0.307839388145315,11
"SLC35C1.2",1.20458834240278e-55,-0.702192093232461,0.309,0.572,3.19035222485377e-51,"naive","SLC35C1",0.727551803530315,9,0.425149700598802,6,0.408668730650155,10
