"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene","sig"
"CREG1",6.88767929148684e-75,0.500819508137219,0.611,0.881,1.82420186035029e-70,0.371610845295056,11,0.520480611687602,11,"CREG1","p_val_adj<0.05"
"MRPS15",4.50800066501268e-79,0.500787853708997,0.616,0.923,1.19394397612861e-74,0.363349131121643,12,0.498174230568597,11,"MRPS15","p_val_adj<0.05"
"USP46",3.95869187360295e-64,0.500761259569248,0.172,0.502,1.04845954272374e-59,0.355932203389831,8,0.682646212847555,10,"USP46","p_val_adj<0.05"
"RNF114",7.62685305154257e-68,0.50062493250008,0.571,0.876,2.01997203070105e-63,0.296928327645051,11,0.500274574409665,11,"RNF114","p_val_adj<0.05"
"EDEM2",1.32733002284348e-43,0.500353207943569,0.362,0.648,3.51543356550095e-39,0.330645161290323,9,0.650817236255572,10,"EDEM2","p_val_adj<0.05"
"MRE11A",9.64518615552922e-24,0.500240027532473,0.197,0.375,2.55452755329191e-19,0.356435643564356,10,0.706410256410256,10,"MRE11A","p_val_adj<0.05"
"TPM3",2.0619064948638e-89,0.499894010727394,0.87,0.969,5.46095935164679e-85,0.331466965285554,12,0.478649453823237,11,"TPM3","p_val_adj<0.05"
"CEP192",9.24944879037761e-19,0.499756367632971,0.093,0.228,2.44971651213151e-14,0.322916666666667,8,0.706131078224101,9,"CEP192","p_val_adj<0.05"
"ACTR2",3.16748180912967e-65,0.499316397173505,0.673,0.916,8.38907557147992e-61,0.342981186685962,12,0.501050420168067,11,"ACTR2","p_val_adj<0.05"
"NAT10",1.1952345762667e-55,0.499267263587869,0.242,0.555,3.16557877524236e-51,0.321285140562249,9,0.624783362218371,11,"NAT10","p_val_adj<0.05"
"INTS5",9.24392410867372e-41,0.499149045486343,0.16,0.41,2.44825330018223e-36,0.365853658536585,8,0.707403055229142,10,"INTS5","p_val_adj<0.05"
"TMED7-TICAM2",6.07050155797996e-17,0.498844824060286,0.02,0.107,1.60777233763099e-12,0.285714285714286,6,0.780269058295964,7,"TMED7-TICAM2","p_val_adj<0.05"
"PSMB8-AS1",6.9321741688582e-65,0.498813724749115,0.222,0.592,1.83598632862209e-60,0.412280701754386,9,0.648780487804878,9,"PSMB8-AS1","p_val_adj<0.05"
"NUP43",3.23073173109147e-50,0.498247154620224,0.17,0.449,8.55659298979576e-46,0.485714285714286,9,0.704496788008565,10,"NUP43","p_val_adj<0.05"
"NME1",1.19944245001449e-22,0.498147859514827,0.642,0.882,3.17672332886338e-18,0.33535660091047,11,0.469721767594108,11,"NME1","p_val_adj<0.05"
"H3F3A",6.83642924419533e-76,0.497750356909784,0.916,0.979,1.81062828532513e-71,0.32624867162593,12,0.473218673218673,11,"H3F3A","p_val_adj<0.05"
"SLC18B1",3.57078850051398e-19,0.497341954541327,0.214,0.367,9.45723334361127e-15,0.445454545454545,10,0.790301441677588,10,"SLC18B1","p_val_adj<0.05"
"NECAP2",2.37417143838542e-59,0.497255932170251,0.412,0.754,6.28799305456377e-55,0.387706855791962,11,0.561941251596424,11,"NECAP2","p_val_adj<0.05"
"COX8A",5.44774010763096e-68,0.497230625388853,0.897,0.986,1.44283396750606e-63,0.318132464712269,12,0.470703125,11,"COX8A","p_val_adj<0.05"
"ZNF117",6.3851304426855e-44,0.497173085556458,0.194,0.455,1.69110179774526e-39,0.346733668341709,8,0.856084656084656,10,"ZNF117","p_val_adj<0.05"
"TGOLN2",3.50236595008143e-57,0.497052986295323,0.762,0.917,9.27601621879067e-53,0.326947637292465,11,0.501573976915005,11,"TGOLN2","p_val_adj<0.05"
"AGO1",1.4891329815761e-26,0.496762615744771,0.246,0.441,3.9439687017043e-22,0.351778656126482,10,0.717248908296943,10,"AGO1","p_val_adj<0.05"
"PANK3",7.77444278844772e-18,0.496620731130483,0.157,0.302,2.05906117252038e-13,0.366459627329193,8,0.542993630573248,10,"PANK3","p_val_adj<0.05"
"UBA3",1.7896890546957e-44,0.49588957413236,0.405,0.671,4.73999146136156e-40,0.3125,10,0.627690100430416,11,"UBA3","p_val_adj<0.05"
"PELI3",1.55907847972767e-26,0.495828992433302,0.085,0.25,4.12921935355874e-22,0.528735632183908,6,0.726923076923077,8,"PELI3","p_val_adj<0.05"
"ABCC5",0.00416808093943987,0.495752253994874,0.325,0.349,1,0.44311377245509,12,0.736551724137931,10,"ABCC5","NS"
"NDUFA1",2.72313943500655e-74,0.495538271189679,0.933,0.983,7.21223479361484e-70,0.34133611691023,12,0.472086190009794,11,"NDUFA1","p_val_adj<0.05"
"TMEM27",1.01679594619985e-08,0.495200236161766,0.059,0.128,0.000269298406351032,0.524590163934426,6,0.313207547169811,9,"TMEM27","p_val_adj<0.05"
"SNRPF",1.91744862270625e-30,0.495068546674634,0.707,0.925,5.0783626772375e-26,0.347107438016529,11,0.474505723204995,11,"SNRPF","p_val_adj<0.05"
"SUCO",2.30375192375506e-57,0.49477529567561,0.328,0.655,6.10148697006527e-53,0.41839762611276,9,0.655653450807636,10,"SUCO","p_val_adj<0.05"
"ZNF350",7.19419982886551e-19,0.493976769031713,0.061,0.181,1.90538382467503e-14,0.428571428571429,8,0.564986737400531,9,"ZNF350","p_val_adj<0.05"
"PMPCB",8.28647154571994e-42,0.493970309893484,0.527,0.745,2.19467198888393e-37,0.347504621072089,10,0.61046511627907,10,"PMPCB","p_val_adj<0.05"
"LDAH",3.91250317841518e-28,0.493950821366703,0.143,0.331,1.03622646680326e-23,0.272108843537415,8,0.644832605531296,10,"LDAH","p_val_adj<0.05"
"CORO1C",3.36681619970575e-55,0.493604783518668,0.371,0.725,8.91701270492067e-51,0.503937007874016,10,0.446879150066401,9,"CORO1C","p_val_adj<0.05"
"CIRH1A",9.61880451409994e-40,0.493524235815367,0.329,0.6,2.54754037555937e-35,0.313609467455621,11,0.514835605453087,11,"CIRH1A","p_val_adj<0.05"
"SH3BGRL2",2.90975131019534e-12,0.493244453394143,0.515,0.558,7.70647634505237e-08,0.33648393194707,11,0.809318377911993,10,"SH3BGRL2","p_val_adj<0.05"
"PKP3",1.08884886389087e-83,0.49307992076211,0.462,0.854,2.88381621601497e-79,0.407172995780591,9,0.501408450704225,11,"PKP3","p_val_adj<0.05"
"CYB5B",2.68744694922066e-65,0.493066875816214,0.437,0.795,7.11770324501091e-61,0.307349665924276,11,0.546941247728649,11,"CYB5B","p_val_adj<0.05"
"ADSS",5.48750100131335e-39,0.493061875686957,0.582,0.772,1.45336464019784e-34,0.321070234113712,11,0.58816199376947,10,"ADSS","p_val_adj<0.05"
"YWHAG",2.87775926676116e-73,0.492175357163677,0.548,0.875,7.62174541801694e-69,0.349911190053286,11,0.523364485981308,10,"YWHAG","p_val_adj<0.05"
"EXO5",4.10973427886128e-08,0.491853440774901,0.108,0.185,0.00108846312375641,0.378378378378378,8,0.503896103896104,10,"EXO5","p_val_adj<0.05"
"FUCA1",5.21550878190089e-28,0.49161378126229,0.569,0.714,1.38132750088645e-23,0.339041095890411,10,0.633850303438975,11,"FUCA1","p_val_adj<0.05"
"LRRFIP2",1.79983567091037e-56,0.49154805838713,0.391,0.723,4.76686477440613e-52,0.390547263681592,11,0.599866844207723,11,"LRRFIP2","p_val_adj<0.05"
"RBPJ",5.22616790167729e-37,0.491408944382702,0.583,0.752,1.38415056875923e-32,0.318864774624374,12,0.599231754161332,11,"RBPJ","p_val_adj<0.05"
"NTMT1",8.537673971706e-74,0.491151781031778,0.356,0.774,2.26120295140633e-69,0.37431693989071,10,0.550373134328358,10,"NTMT1","p_val_adj<0.05"
"OAS1",2.47477006305732e-40,0.49083512586046,0.483,0.78,6.55442851200731e-36,0.328629032258065,11,0.474398519432449,10,"OAS1","p_val_adj<0.05"
"CCT3",2.36551781583611e-78,0.49049199922243,0.838,0.956,6.26507393524195e-74,0.321718931475029,12,0.482637141419225,11,"CCT3","p_val_adj<0.05"
"CHCHD3",1.58591768040561e-62,0.49010941354238,0.455,0.794,4.20030297655427e-58,0.340471092077088,10,0.555488174651304,10,"CHCHD3","p_val_adj<0.05"
"ZBTB6",1.05474301939269e-15,0.489990094922278,0.042,0.137,2.79348688686155e-11,0.395348837209302,6,0.73943661971831,8,"ZBTB6","p_val_adj<0.05"
"COA4",1.42184758970024e-58,0.489889560522901,0.603,0.897,3.7657633413211e-54,0.352180936995153,11,0.512339055793991,11,"COA4","p_val_adj<0.05"
"METRNL",5.17196882692677e-72,0.48982299475221,0.307,0.67,1.36979594381155e-67,0.492063492063492,8,0.655172413793103,8,"METRNL","p_val_adj<0.05"
"SEL1L",4.80815684952964e-39,0.489797760321888,0.53,0.744,1.27344034159793e-34,0.391544117647059,9,0.605825242718447,11,"SEL1L","p_val_adj<0.05"
"MSTO1",2.06553261641324e-61,0.489672811927682,0.202,0.516,5.47056313457046e-57,0.328502415458937,9,0.69524697110904,11,"MSTO1","p_val_adj<0.05"
"TTC13",4.98553096996704e-21,0.489554854900186,0.093,0.236,1.32041787739577e-16,0.326315789473684,9,0.759183673469388,9,"TTC13","p_val_adj<0.05"
"CASP2",2.26746257404225e-91,0.48920999706897,0.4,0.795,6.0053746273509e-87,0.425790754257908,12,0.565375302663438,11,"CASP2","p_val_adj<0.05"
"SOCS6",5.35431164515752e-32,0.489203756174666,0.205,0.434,1.41808943921997e-27,0.436018957345972,9,0.569367369589345,8,"SOCS6","p_val_adj<0.05"
"CCT6A",9.72306038720091e-70,0.489202237889281,0.797,0.936,2.57515254355016e-65,0.32967032967033,12,0.49254498714653,11,"CCT6A","p_val_adj<0.05"
"FBXL17",9.05203662471979e-44,0.489008754746386,0.132,0.388,2.39743190005704e-39,0.294117647058824,8,0.786600496277916,8,"FBXL17","p_val_adj<0.05"
"AMOTL2",7.56536669898878e-76,0.488913323267104,0.298,0.683,2.00368737022718e-71,0.356209150326797,9,0.534178999295278,10,"AMOTL2","p_val_adj<0.05"
"UBC",5.95175293294497e-62,0.488910998491971,0.981,0.995,1.57632176429048e-57,0.357497517378352,12,0.46615087040619,11,"UBC","p_val_adj<0.05"
"NIFK",1.36142996171597e-58,0.488616157170704,0.481,0.833,3.60574725360475e-54,0.311740890688259,11,0.505196304849885,10,"NIFK","p_val_adj<0.05"
"ABCE1",4.0518840194409e-51,0.488142442147641,0.329,0.651,1.07314148254892e-46,0.298816568047337,10,0.548410938654841,11,"ABCE1","p_val_adj<0.05"
"TMBIM6",1.43590320088697e-88,0.487982253282405,0.945,0.991,3.80298962754914e-84,0.336766220391349,11,0.466990291262136,11,"TMBIM6","p_val_adj<0.05"
"CHCHD2",2.99808031025487e-75,0.487834126103852,0.924,0.985,7.94041570171001e-71,0.330874604847208,12,0.470933072789448,11,"CHCHD2","p_val_adj<0.05"
"ARHGAP1",1.9166828117582e-65,0.487011293469853,0.624,0.921,5.07633442694158e-61,0.326053042121685,12,0.498432601880878,11,"ARHGAP1","p_val_adj<0.05"
"PIK3IP1",4.71633661186156e-36,0.486986623091675,0.297,0.51,1.24912175165153e-31,0.521311475409836,11,0.873465533522191,8,"PIK3IP1","p_val_adj<0.05"
"SRP68",7.46273960544788e-57,0.486864819750225,0.522,0.795,1.97650658450287e-52,0.332089552238806,11,0.547489413188143,11,"SRP68","p_val_adj<0.05"
"HPS1",3.52576390471496e-69,0.48681418319542,0.407,0.744,9.33798570163756e-65,0.358851674641148,11,0.605177993527508,10,"HPS1","p_val_adj<0.05"
"NPEPPS",4.25504235672652e-67,0.486787561237993,0.746,0.935,1.12694796817902e-62,0.360313315926893,12,0.490731204943357,11,"NPEPPS","p_val_adj<0.05"
"RPP25",4.13204450514647e-50,0.486465643241482,0.184,0.5,1.09437198718804e-45,0.486772486772487,8,0.497115384615385,9,"RPP25","p_val_adj<0.05"
"PMPCA",1.36773471006917e-55,0.486339263113479,0.359,0.689,3.62244537961819e-51,0.319783197831978,9,0.540181691125087,10,"PMPCA","p_val_adj<0.05"
"DCTPP1",2.60193269037698e-65,0.486210649882258,0.385,0.766,6.89121873046344e-61,0.440506329113924,12,0.569453174104337,10,"DCTPP1","p_val_adj<0.05"
"HSDL1",2.13365318771061e-33,0.48619953287113,0.145,0.363,5.65098046765155e-29,0.395973154362416,8,0.785145888594164,10,"HSDL1","p_val_adj<0.05"
"ARHGAP12",2.02447231806799e-48,0.486156809642892,0.423,0.722,5.36181493440306e-44,0.391705069124424,10,0.612258494337109,10,"ARHGAP12","p_val_adj<0.05"
"PSMA7",1.49101800444478e-50,0.486023842671206,0.915,0.986,3.94896118477199e-46,0.347872340425532,12,0.46923828125,11,"PSMA7","p_val_adj<0.05"
"NTN4",4.1310712897197e-56,0.485815113728061,0.391,0.678,1.09411423108226e-51,0.577114427860697,9,0.671164772727273,10,"NTN4","p_val_adj<0.05"
"PSMG1",2.46810541595128e-57,0.48578299454809,0.352,0.726,6.53677719414696e-53,0.477900552486188,9,0.545092838196287,11,"PSMG1","p_val_adj<0.05"
"B2M",6.46049458900981e-111,0.485473884012761,0.979,0.998,1.71106199189925e-106,0.354228855721393,12,0.46502653159672,11,"B2M","p_val_adj<0.05"
"MMADHC",8.96573808394795e-69,0.48510992690522,0.667,0.919,2.37457573153362e-64,0.337226277372263,11,0.500261917234154,11,"MMADHC","p_val_adj<0.05"
"TMEM144",3.15450881029742e-58,0.484919701809452,0.234,0.566,8.35471658407272e-54,0.316666666666667,9,0.672619047619048,11,"TMEM144","p_val_adj<0.05"
"ENO1",1.78769693882411e-69,0.484891072779362,0.934,0.993,4.73471534247566e-65,0.362877997914494,12,0.467054263565891,11,"ENO1","p_val_adj<0.05"
"FKBP11",1.09245289253951e-53,0.484807168461559,0.41,0.707,2.8933614858909e-49,0.375296912114014,11,0.63784887678693,10,"FKBP11","p_val_adj<0.05"
"HSPD1",8.97063079056039e-19,0.484591123849344,0.907,0.983,2.37587156487992e-14,0.333690987124464,11,0.468658178256611,11,"HSPD1","p_val_adj<0.05"
"POR",2.45098247644327e-42,0.484532847999531,0.784,0.884,6.49142708886e-38,0.342857142857143,11,0.5239651416122,11,"POR","p_val_adj<0.05"
"NCK2",4.17852444055256e-51,0.48424420250743,0.312,0.615,1.10668219808035e-46,0.325,9,0.701095461658842,10,"NCK2","p_val_adj<0.05"
"GSTO1",1.45025740258033e-55,0.484021125545367,0.658,0.919,3.841006730734e-51,0.334319526627219,11,0.495811518324607,11,"GSTO1","p_val_adj<0.05"
"RAB11A",9.18173600506534e-64,0.482861906870839,0.816,0.929,2.43178278094156e-59,0.329355608591885,11,0.496116002071466,11,"RAB11A","p_val_adj<0.05"
"VTA1",3.65640472817855e-49,0.482742584599375,0.48,0.745,9.68398792258089e-45,0.37525354969574,12,0.604005167958656,11,"VTA1","p_val_adj<0.05"
"WBP5",2.61765539531725e-74,0.482433939968352,0.461,0.853,6.93286031449773e-70,0.405919661733615,12,0.533295711060948,10,"WBP5","p_val_adj<0.05"
"FAM57A",1.19194942765227e-08,0.482385795046481,0.255,0.351,0.000315687805913704,0.374045801526718,8,0.576131687242798,10,"FAM57A","p_val_adj<0.05"
"ELMSAN1",1.49983003535188e-53,0.482329624406042,0.489,0.797,3.97229984862946e-49,0.412350597609562,9,0.550392275196138,10,"ELMSAN1","p_val_adj<0.05"
"EIF2D",2.37674227969003e-40,0.481987744754097,0.347,0.606,6.29480192775906e-36,0.337078651685393,9,0.706910246227164,10,"EIF2D","p_val_adj<0.05"
"ANO6",8.51239414601705e-64,0.481655619118868,0.246,0.596,2.25450758957261e-59,0.324110671936759,8,0.626817447495961,11,"ANO6","p_val_adj<0.05"
"FAM105A",1.80576643030953e-06,0.481343881195545,0.056,0.107,0.047825723906748,0.403508771929825,8,0.725225225225225,8,"FAM105A","p_val_adj<0.05"
"PDIK1L",6.61573836034218e-43,0.481207483550493,0.077,0.303,1.75217830473663e-38,0.417721518987342,9,0.812400635930048,10,"PDIK1L","p_val_adj<0.05"
"C1D",3.03764971784316e-58,0.481051949017529,0.504,0.766,8.04521527770762e-54,0.33976833976834,10,0.591451917033312,10,"C1D","p_val_adj<0.05"
"NDC1",1.93872842663158e-24,0.480876973756258,0.127,0.298,5.13472223793373e-20,0.469230769230769,9,0.630645161290323,11,"NDC1","p_val_adj<0.05"
"PARS2",2.25883957062486e-20,0.480522628979049,0.043,0.16,5.98253660279995e-16,0.409090909090909,5,0.807228915662651,8,"PARS2","p_val_adj<0.05"
"LARP4B",2.20396062879108e-63,0.480297866183494,0.608,0.864,5.83718972535317e-59,0.315705128205128,9,0.528396436525613,11,"LARP4B","p_val_adj<0.05"
"PLSCR4",9.42240312372656e-28,0.4797788889904,0.08,0.247,2.49552346731898e-23,0.390243902439024,7,0.64327485380117,10,"PLSCR4","p_val_adj<0.05"
"ZCCHC4",7.01483349686265e-19,0.479626329617283,0.126,0.268,1.85787865164407e-14,0.317829457364341,9,0.773381294964029,8,"ZCCHC4","p_val_adj<0.05"
"NUP37",2.06025782904802e-43,0.479421168431319,0.323,0.623,5.45659286023367e-39,0.319277108433735,11,0.538639876352396,11,"NUP37","p_val_adj<0.05"
"VPS33B",1.21565659131227e-25,0.479199728353474,0.093,0.255,3.21966648209056e-21,0.354166666666667,9,0.729678638941399,9,"VPS33B","p_val_adj<0.05"
"GNPNAT1",1.06604557328619e-68,0.478400755455725,0.233,0.595,2.82342170084847e-64,0.460251046025105,10,0.632686084142395,9,"GNPNAT1","p_val_adj<0.05"
"PRDM4",5.74872998281632e-33,0.478296515941754,0.145,0.359,1.5225511359489e-28,0.281879194630872,9,0.682730923694779,9,"PRDM4","p_val_adj<0.05"
"LOC102724450",1.03201052426284e-33,0.477482015166458,0.022,0.177,2.73327987351013e-29,0.347826086956522,6,0.83695652173913,7,"LOC102724450","p_val_adj<0.05"
"MPZL1",2.15270896853469e-50,0.477149096938883,0.589,0.795,5.70144970316412e-46,0.358677685950413,11,0.580157289776165,11,"MPZL1","p_val_adj<0.05"
"ARMC10",3.90783473671842e-55,0.477099867794967,0.494,0.755,1.03499003001987e-50,0.347140039447732,10,0.602678571428571,11,"ARMC10","p_val_adj<0.05"
"ENOX2",3.07123564875798e-47,0.476915975269902,0.21,0.498,8.1341676157355e-43,0.388888888888889,11,0.624758220502901,10,"ENOX2","p_val_adj<0.05"
"TJP3",6.96109899954507e-20,0.476787731633391,0.502,0.6,1.84364707002951e-15,0.486434108527132,10,0.761828388131516,10,"TJP3","p_val_adj<0.05"
"PARK7",2.81261412225387e-51,0.476684607769,0.891,0.968,7.44920850278936e-47,0.323497267759563,12,0.47687717553456,11,"PARK7","p_val_adj<0.05"
"PSEN1",3.09052052395528e-45,0.476310085979548,0.443,0.693,8.18524360769557e-41,0.318681318681319,11,0.61970853573907,11,"PSEN1","p_val_adj<0.05"
"PPARG",1.68505745072948e-35,0.47556293319396,0.079,0.284,4.46287465825702e-31,0.925925925925926,3,0.624365482233503,8,"PPARG","p_val_adj<0.05"
"LIPH",2.18970412482279e-41,0.475408810463382,0.506,0.753,5.79943137459315e-37,0.340384615384615,10,0.516932907348243,9,"LIPH","p_val_adj<0.05"
"CHMP1A",5.24372258017351e-67,0.475228686602875,0.473,0.809,1.38879992535895e-62,0.376543209876543,12,0.55145746579417,10,"CHMP1A","p_val_adj<0.05"
"VPS26A",1.21573339503393e-79,0.475033134674,0.421,0.812,3.21986989674735e-75,0.319444444444444,11,0.540876777251185,10,"VPS26A","p_val_adj<0.05"
"PPM1B",1.80448412853678e-45,0.475015259233248,0.351,0.605,4.77917621442966e-41,0.352777777777778,9,0.738265712012729,11,"PPM1B","p_val_adj<0.05"
"TRMT11",6.13532076983854e-14,0.474727335633318,0.127,0.243,1.62493970589174e-09,0.315384615384615,10,0.596039603960396,8,"TRMT11","p_val_adj<0.05"
"HAUS7",2.31708795160369e-51,0.474538187340746,0.165,0.471,6.13680743982238e-47,0.431952662721893,8,0.704498977505112,9,"HAUS7","p_val_adj<0.05"
"CCDC50",6.46987782077374e-62,0.473874890832059,0.229,0.578,1.71354714083192e-57,0.429787234042553,7,0.569051580698835,10,"CCDC50","p_val_adj<0.05"
"THAP2",3.44112758924181e-21,0.472600085007534,0.14,0.304,9.11382642010693e-17,0.354166666666667,9,0.505546751188589,8,"THAP2","p_val_adj<0.05"
"DBR1",7.90209500098266e-41,0.472507959690015,0.112,0.34,2.09286986101026e-36,0.304347826086957,8,0.654879773691655,11,"DBR1","p_val_adj<0.05"
"RANBP17",2.10515793335758e-24,0.47202798336658,0.077,0.229,5.57551078649755e-20,0.556962025316456,9,0.735294117647059,10,"RANBP17","p_val_adj<0.05"
"ARFIP1",1.3463912700871e-57,0.471791290347975,0.298,0.627,3.56591727882568e-53,0.349673202614379,11,0.650805832693784,10,"ARFIP1","p_val_adj<0.05"
"SNUPN",9.53804313227472e-56,0.471609155852754,0.275,0.588,2.52615072358296e-51,0.425531914893617,9,0.594594594594595,11,"SNUPN","p_val_adj<0.05"
"PLAGL2",1.70644038671047e-21,0.471487391331285,0.159,0.323,4.51950736420267e-17,0.417177914110429,9,0.459016393442623,8,"PLAGL2","p_val_adj<0.05"
"C8orf58",8.64207577227341e-17,0.471316320082583,0.056,0.164,2.28885376828661e-12,0.5,7,0.744868035190616,9,"C8orf58","p_val_adj<0.05"
"DDX47",7.91159830779469e-62,0.47088636322195,0.508,0.832,2.09538681181942e-57,0.308429118773946,11,0.522267206477733,11,"DDX47","p_val_adj<0.05"
"FBXO28",6.07282098959258e-48,0.470823725303378,0.249,0.544,1.60838663909359e-43,0.3671875,11,0.693805309734513,9,"FBXO28","p_val_adj<0.05"
"POLK",2.86377953507851e-40,0.470546005010912,0.295,0.551,7.58472009865543e-36,0.31023102310231,10,0.640488656195462,11,"POLK","p_val_adj<0.05"
"LINC01186",1.26225983547774e-39,0.470439377653878,0.095,0.32,3.3430951742628e-35,0.571428571428571,9,0.884036144578313,7,"LINC01186","p_val_adj<0.05"
"DCBLD1",1.3837939034798e-30,0.470406618796847,0.127,0.327,3.66497815336624e-26,0.446153846153846,9,0.760294117647059,8,"DCBLD1","p_val_adj<0.05"
"TTC9",3.29886104728115e-42,0.470148242014454,0.313,0.581,8.73703348372413e-38,0.485981308411215,11,0.767191383595692,10,"TTC9","p_val_adj<0.05"
"SYNCRIP",1.37284877575907e-64,0.470142028723684,0.589,0.85,3.63598998259791e-60,0.378512396694215,11,0.534541336353341,11,"SYNCRIP","p_val_adj<0.05"
"SLC22A5",7.41373094667728e-46,0.469767321123621,0.205,0.477,1.96352664122748e-41,0.317535545023697,10,0.737903225806452,10,"SLC22A5","p_val_adj<0.05"
"FOSL2",1.41303084947772e-48,0.469514095206036,0.341,0.661,3.74241220484174e-44,0.365714285714286,9,0.537845705967977,9,"FOSL2","p_val_adj<0.05"
"RASAL2",3.99846187534737e-51,0.46898670955918,0.234,0.53,1.05899262768575e-46,0.479166666666667,10,0.720508166969147,10,"RASAL2","p_val_adj<0.05"
"RAB6A",6.86453365808902e-58,0.46763231195857,0.653,0.853,1.81807173934488e-53,0.369597615499255,10,0.539503386004515,11,"RAB6A","p_val_adj<0.05"
"MTMR14",1.88459086768e-41,0.467567201606869,0.303,0.571,4.99133891305048e-37,0.302250803858521,10,0.656276326874473,11,"MTMR14","p_val_adj<0.05"
"PXMP4",3.15176359274288e-30,0.467092600829032,0.315,0.521,8.34744587537953e-26,0.324074074074074,8,0.651571164510166,9,"PXMP4","p_val_adj<0.05"
"ANXA2",5.00399390160937e-102,0.467022822643486,0.976,0.997,1.32530778484124e-97,0.356287425149701,12,0.46450989859971,11,"ANXA2","p_val_adj<0.05"
"CTPS1",6.0520967585325e-22,0.46698276087789,0.151,0.316,1.60289782649733e-17,0.380645161290323,8,0.399390243902439,11,"CTPS1","p_val_adj<0.05"
"PRPS1",1.72374106942429e-29,0.466535698752664,0.359,0.565,4.56532822237022e-25,0.449864498644986,9,0.706984667802385,11,"PRPS1","p_val_adj<0.05"
