"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive.pt.occupancy","naive.n.nonzero.pts","grouped_pd.pt.occupancy","grouped_pd.n.nonzero.pts","gene","sig"
"BRE",1.51824406152286e-19,0.281164865826624,0.369,0.706,4.02106939694331e-15,0.328282828282828,11,0.584677419354839,10,"BRE","p_val_adj<0.05"
"BIRC5",1.74641125713962e-49,0.281124675944645,0.064,0.197,4.62537021453429e-45,0.463768115942029,10,0.583132530120482,10,"BIRC5","p_val_adj<0.05"
"HTATSF1",2.37686554450069e-10,0.280812221945289,0.546,0.789,6.29512839461007e-06,0.353242320819113,12,0.571771771771772,10,"HTATSF1","p_val_adj<0.05"
"B4GALT1",6.57288011873715e-19,0.280740357928496,0.825,0.968,1.74082729944753e-14,0.32316384180791,13,0.468887800097991,11,"B4GALT1","p_val_adj<0.05"
"FUCA1",0.000264906757436158,0.280660156627299,0.563,0.71,1,0.327814569536424,11,0.627254509018036,11,"FUCA1","NS"
"TGIF1",1.3540823981705e-33,0.280230268124131,0.647,0.876,3.58628723155457e-29,0.361671469740634,12,0.514069264069264,10,"TGIF1","p_val_adj<0.05"
"RPS13",1.27401704377512e-31,0.28013551459687,0.958,0.997,3.3742341404384e-27,0.342412451361868,13,0.455756422454805,11,"RPS13","p_val_adj<0.05"
"PSMB7",2.21865751998352e-54,0.279581992608049,0.731,0.938,5.87611444167634e-50,0.345663265306122,13,0.480545730166751,11,"PSMB7","p_val_adj<0.05"
"APEX2",1.58457476394966e-44,0.279574285334028,0.164,0.581,4.19674626232068e-40,0.329545454545455,9,0.66721044045677,10,"APEX2","p_val_adj<0.05"
"SNRPA1",2.0637178853247e-60,0.279502695712312,0.539,0.86,5.46575681928248e-56,0.373702422145329,12,0.507717750826902,10,"SNRPA1","p_val_adj<0.05"
"HNRNPA3",3.25831164709338e-77,0.279424989454219,0.791,0.928,8.62963839732683e-73,0.323910482921084,12,0.466019417475728,10,"HNRNPA3","p_val_adj<0.05"
"TAOK3",1.33849594253279e-42,0.278926615577594,0.398,0.777,3.5450065037981e-38,0.325526932084309,12,0.553996339231239,11,"TAOK3","p_val_adj<0.05"
"ITGA6",2.26208176378433e-83,0.278916298679808,0.245,0.587,5.9911235513828e-79,0.315589353612167,12,0.445432497978981,8,"ITGA6","p_val_adj<0.05"
"PIM3",0.0434408181823166,0.278914047028599,0.646,0.781,1,0.344877344877345,11,0.578883495145631,11,"PIM3","NS"
"SYT17",9.02098055126758e-07,0.278769608855602,0.212,0.553,0.0238920669900322,0.277533039647577,9,0.785775492716367,10,"SYT17","p_val_adj<0.05"
"DCAF12",1.89261184377385e-22,0.278435552104468,0.295,0.667,5.01258246823503e-18,0.365930599369085,11,0.640825035561878,10,"DCAF12","p_val_adj<0.05"
"ANXA8",5.00114477280871e-164,0.278414014176926,0.059,0.28,1.32455319307839e-159,0.53968253968254,8,0.935702199661591,7,"ANXA8","p_val_adj<0.05"
"TM2D2",3.55473529131404e-49,0.278352204251733,0.364,0.752,9.41471641904522e-45,0.368286445012788,10,0.538170347003155,11,"TM2D2","p_val_adj<0.05"
"YKT6",7.57901879548883e-27,0.278138894008574,0.363,0.752,2.00730312798522e-22,0.375321336760925,13,0.598360655737705,10,"YKT6","p_val_adj<0.05"
"SNRPD2",2.20811530456127e-41,0.277754749970792,0.924,0.979,5.84819338413052e-37,0.339051463168517,13,0.461985472154964,11,"SNRPD2","p_val_adj<0.05"
"BAK1",4.32114879767355e-99,0.277655036232942,0.221,0.713,1.14445625906384e-94,0.426160337552743,9,0.564204923486361,10,"BAK1","p_val_adj<0.05"
"TAX1BP3",6.59505375712858e-158,0.277551978573655,0.421,0.888,1.7466999875755e-153,0.371681415929204,11,0.506944444444444,10,"TAX1BP3","p_val_adj<0.05"
"GADD45A",7.85234653904205e-54,0.276997985656191,0.689,0.651,2.07969398086529e-49,0.404600811907984,11,0.443554260742899,10,"GADD45A","p_val_adj<0.05"
"CYB561D2",0.069221071547839,0.276962977518469,0.394,0.661,1,0.397163120567376,11,0.682437275985663,11,"CYB561D2","NS"
"INPP1",3.33650047354771e-78,0.276705232203664,0.299,0.548,8.8367215041911e-74,0.429906542056075,11,0.463203463203463,9,"INPP1","p_val_adj<0.05"
"DAB2",1.42236909795267e-19,0.276637280587409,0.063,0.471,3.76714455592764e-15,0.279411764705882,8,0.881287726358149,8,"DAB2","p_val_adj<0.05"
"PDGFA",3.90857711486715e-38,0.276278009612322,0.358,0.751,1.03518664887256e-33,0.341145833333333,10,0.588755527479469,11,"PDGFA","p_val_adj<0.05"
"CALR",2.49936341245469e-08,0.276140462731584,0.946,0.988,0.000661956399788625,0.329064039408867,13,0.459913586173788,11,"CALR","p_val_adj<0.05"
"PARN",3.74690008122686e-18,0.275988216239516,0.319,0.685,9.92366486512935e-14,0.35672514619883,10,0.633217993079585,11,"PARN","p_val_adj<0.05"
"TMPRSS3",1.49795523047416e-22,0.275700615414091,0.422,0.51,3.96733442791082e-18,0.580573951434879,11,0.881970260223048,8,"TMPRSS3","p_val_adj<0.05"
"IRAK1",3.55497958675397e-27,0.274372762756045,0.458,0.789,9.41536343551788e-23,0.405295315682281,11,0.571858087793145,10,"IRAK1","p_val_adj<0.05"
"GSKIP",3.30505538041329e-14,0.274287416543771,0.261,0.616,8.75343917502459e-10,0.35,11,0.706697459584296,11,"GSKIP","p_val_adj<0.05"
"CYP2S1",1.92162551898568e-65,0.274195955646709,0.171,0.284,5.08942518703359e-61,0.546448087431694,9,0.798333333333333,8,"CYP2S1","p_val_adj<0.05"
"SYK",6.22187947234707e-60,0.274074473306124,0.227,0.662,1.64786477825112e-55,0.39344262295082,11,0.578080229226361,10,"SYK","p_val_adj<0.05"
"MRPS15",2.551443112146e-80,0.274008780354986,0.604,0.912,6.75749708251869e-76,0.354938271604938,13,0.49609984399376,11,"MRPS15","p_val_adj<0.05"
"DAPP1",5.84974917271033e-31,0.273936725657697,0.358,0.739,1.54930606839233e-26,0.559895833333333,11,0.591404746632457,9,"DAPP1","p_val_adj<0.05"
"REEP4",6.01051626186623e-73,0.273402949549147,0.217,0.609,1.59188523195527e-68,0.300429184549356,10,0.539299610894942,10,"REEP4","p_val_adj<0.05"
"TUBA1B",1.81166044373206e-09,0.272758599025459,0.858,0.941,4.79818268522435e-05,0.328990228013029,12,0.463979848866499,11,"TUBA1B","p_val_adj<0.05"
"ISOC1",3.36047934917776e-35,0.272708217821025,0.319,0.699,8.9002295562973e-31,0.394736842105263,11,0.619661016949153,10,"ISOC1","p_val_adj<0.05"
"PPP2R1B",1.97021964524246e-12,0.272353920833885,0.233,0.57,5.21812673042466e-08,0.324,11,0.717138103161398,10,"PPP2R1B","p_val_adj<0.05"
"TFPI2",1.02135241293352e-26,0.271739507691025,0.384,0.681,2.70505186565442e-22,0.492718446601942,7,0.656924147529576,10,"TFPI2","p_val_adj<0.05"
"PMPCB",8.40399478493427e-05,0.271450697276373,0.509,0.737,1,0.344322344322344,11,0.607717041800643,10,"PMPCB","NS"
"CORO2A",9.32728201034221e-19,0.270827184443841,0.446,0.729,2.47033064043913e-14,0.323590814196242,10,0.604031209362809,10,"CORO2A","p_val_adj<0.05"
"TWF1",1.52687830749062e-25,0.270672342603399,0.352,0.749,4.04393719738892e-21,0.407407407407407,11,0.60253164556962,10,"TWF1","p_val_adj<0.05"
"DCTN5",7.10663941744098e-63,0.270666860009794,0.213,0.669,1.88219344970924e-58,0.279475982532751,10,0.593196314670447,11,"DCTN5","p_val_adj<0.05"
"BLCAP",1.96153704289305e-69,0.270565887583191,0.573,0.844,5.19513085810224e-65,0.347967479674797,12,0.510399100618325,10,"BLCAP","p_val_adj<0.05"
"S100A11",2.26564285115204e-50,0.27040721990123,0.975,0.994,6.00055509127618e-46,0.336520076481836,13,0.456843109203624,11,"S100A11","p_val_adj<0.05"
"MRPL22",6.07659882378541e-52,0.27036935784005,0.563,0.879,1.60938719847957e-47,0.317880794701987,12,0.507551240560949,11,"MRPL22","p_val_adj<0.05"
"EGLN1",1.33577888025402e-20,0.270113434022924,0.315,0.681,3.53781036435277e-16,0.390532544378698,12,0.663883089770355,11,"EGLN1","p_val_adj<0.05"
"SRD5A3",0.214280385860228,0.26994673217563,0.681,0.794,1,0.33515731874145,11,0.568955223880597,11,"SRD5A3","NS"
"PNPLA8",5.25872434584009e-26,0.269770508772782,0.404,0.733,1.39277314299575e-21,0.327188940092166,11,0.598318240620957,10,"PNPLA8","p_val_adj<0.05"
"DDIT4",1.8841530481758e-11,0.269720902272789,0.642,0.785,4.99017934809362e-07,0.409288824383164,12,0.535347432024169,10,"DDIT4","p_val_adj<0.05"
"STARD7",3.72095624036224e-19,0.269497264172561,0.51,0.794,9.85495260259941e-15,0.308957952468007,12,0.562126642771804,10,"STARD7","p_val_adj<0.05"
"ETHE1",4.31394635703226e-77,0.269077597705773,0.3,0.668,1.14254869266e-72,0.34472049689441,9,0.475142045454545,11,"ETHE1","p_val_adj<0.05"
"BARD1",1.11015454352492e-70,0.269045107950955,0.27,0.706,2.94024430852575e-66,0.427586206896552,10,0.571236559139785,10,"BARD1","p_val_adj<0.05"
"MAPK13",8.33070462804797e-41,0.268552930031269,0.459,0.807,2.2063871207385e-36,0.357723577235772,11,0.553141514973576,11,"MAPK13","p_val_adj<0.05"
"SLC9A7",7.13311383127044e-40,0.268118513636609,0.143,0.551,1.88920519821198e-35,0.588235294117647,10,0.697934595524957,9,"SLC9A7","p_val_adj<0.05"
"STK3",5.78426359440573e-26,0.26730383897143,0.329,0.705,1.53196221297836e-21,0.314447592067989,11,0.605245460659045,10,"STK3","p_val_adj<0.05"
"CSGALNACT1",0.732140583079815,0.266960975653026,0.152,0.459,1,0.49079754601227,9,0.945247933884298,8,"CSGALNACT1","NS"
"LOC100419583",3.50776679977397e-37,0.266512990466366,0.263,0.616,9.29032036920137e-33,0.361702127659574,10,0.633076923076923,10,"LOC100419583","p_val_adj<0.05"
"CDR2L",3.5857866266697e-40,0.266355297282753,0.262,0.671,9.4969558807347e-36,0.501779359430605,10,0.63771186440678,9,"CDR2L","p_val_adj<0.05"
"P4HA1",0.0258956225081928,0.266326900093186,0.595,0.792,1,0.296238244514107,12,0.563734290843806,11,"P4HA1","NS"
"CLDN4",1.10371850696488e-32,0.266272386908246,0.967,0.959,2.92319846569648e-28,0.346820809248555,12,0.473293768545994,11,"CLDN4","p_val_adj<0.05"
"SLC16A4",9.52380346989374e-18,0.266163655841911,0.127,0.476,2.52237934900136e-13,0.272058823529412,10,0.710159362549801,10,"SLC16A4","p_val_adj<0.05"
"H2AFY",3.40979359324332e-22,0.265997432047294,0.827,0.948,9.03083833170493e-18,0.329199549041714,13,0.4785,10,"H2AFY","p_val_adj<0.05"
"RNF26",1.38857354509644e-26,0.265810614264006,0.279,0.647,3.67763703418791e-22,0.331103678929766,11,0.644428152492669,10,"RNF26","p_val_adj<0.05"
"FBL",5.54383033578274e-99,0.265578091344204,0.556,0.872,1.46828346443206e-94,0.338358458961474,12,0.50054347826087,11,"FBL","p_val_adj<0.05"
"ACOT9",0.00171074417113562,0.265264441581499,0.423,0.671,1,0.378854625550661,10,0.653248587570621,11,"ACOT9","NS"
"SLC41A2",0.0259479591576377,0.26518077997522,0.394,0.638,1,0.465721040189125,10,0.705576208178439,10,"SLC41A2","NS"
"COQ2",3.1742361484543e-41,0.265117738998292,0.198,0.624,8.40696443918122e-37,0.325471698113208,10,0.664893617021277,10,"COQ2","p_val_adj<0.05"
"PPP1R12A",4.42914805033358e-71,0.265079693322449,0.515,0.861,1.17305986113085e-66,0.312839059674503,12,0.49366391184573,10,"PPP1R12A","p_val_adj<0.05"
"CHTF8",4.00573624322061e-13,0.264880728615769,0.518,0.788,1.06091924401698e-08,0.325539568345324,13,0.56953642384106,10,"CHTF8","p_val_adj<0.05"
"ADA",6.26012691750974e-87,0.264872309964104,0.082,0.401,1.65799461410245e-82,0.431818181818182,9,0.509456264775414,7,"ADA","p_val_adj<0.05"
"IMMT",4.73509112881364e-50,0.264707249814542,0.486,0.824,1.25408888546629e-45,0.342911877394636,12,0.515831894070236,11,"IMMT","p_val_adj<0.05"
"CCDC115",4.03655264720225e-28,0.264528802294298,0.355,0.725,1.06908096861152e-23,0.325459317585302,10,0.596858638743455,11,"CCDC115","p_val_adj<0.05"
"DNPEP",8.28103284284924e-57,0.264464538583754,0.428,0.824,2.19323154842862e-52,0.324618736383442,13,0.544041450777202,10,"DNPEP","p_val_adj<0.05"
"LRRC41",1.88388592666302e-24,0.264178584293418,0.37,0.697,4.989471876767e-20,0.309823677581864,12,0.589795918367347,10,"LRRC41","p_val_adj<0.05"
"COX6C",1.11039874618888e-30,0.263992964357989,0.89,0.986,2.94089107928125e-26,0.336125654450262,13,0.459134615384615,11,"COX6C","p_val_adj<0.05"
"CDV3",2.10423302378038e-59,0.263697687722287,0.696,0.942,5.57306116348233e-55,0.331994645247657,12,0.478348439073515,10,"CDV3","p_val_adj<0.05"
"FBXO34",9.49018504010023e-18,0.263453887298803,0.42,0.74,2.51347550787055e-13,0.363636363636364,11,0.607692307692308,10,"FBXO34","p_val_adj<0.05"
"MAPRE1",8.95080159923891e-34,0.263405499260841,0.468,0.8,2.37061980355843e-29,0.322709163346614,11,0.554238292827504,10,"MAPRE1","p_val_adj<0.05"
"PJA1",4.75783905286228e-42,0.263296564853485,0.127,0.54,1.26011367315057e-37,0.404411764705882,11,0.716417910447761,10,"PJA1","p_val_adj<0.05"
"GIMAP2",2.21345507635159e-30,0.263138785517877,0.078,0.465,5.8623357697172e-26,0.452380952380952,8,0.809183673469388,8,"GIMAP2","p_val_adj<0.05"
"ZNF655",7.48865865256437e-42,0.262710147700733,0.513,0.814,1.98337124413167e-37,0.369090909090909,12,0.550699300699301,11,"ZNF655","p_val_adj<0.05"
"STT3B",2.82470396658008e-08,0.262362689631137,0.359,0.687,0.000748122845548734,0.319480519480519,12,0.649171270718232,10,"STT3B","p_val_adj<0.05"
"BRCC3",3.86627174251932e-08,0.262094816227278,0.365,0.67,0.00102398207100624,0.308673469387755,11,0.643312101910828,10,"BRCC3","p_val_adj<0.05"
"ARRDC1",2.13551053097887e-22,0.261885924563408,0.491,0.802,5.65589964129754e-18,0.360531309297913,12,0.562647754137116,10,"ARRDC1","p_val_adj<0.05"
"CD74",4.0922217181075e-28,0.261834122931143,0.955,0.989,1.08382492204077e-23,0.345365853658537,12,0.458772770853308,11,"CD74","p_val_adj<0.05"
"CNOT7",2.56754910603599e-19,0.261800780587057,0.561,0.82,6.80015380733633e-15,0.36046511627907,10,0.545086705202312,10,"CNOT7","p_val_adj<0.05"
"TMPRSS4",3.80024106175394e-41,0.26175416869642,0.796,0.716,1.00649384520553e-36,0.336065573770492,11,0.411258278145695,10,"TMPRSS4","p_val_adj<0.05"
"PRKRA",9.01678247732056e-22,0.261627564825395,0.418,0.743,2.38809483911835e-17,0.3125,11,0.582270408163265,10,"PRKRA","p_val_adj<0.05"
"DNAJB11",9.23977695981423e-52,0.261540970789481,0.637,0.903,2.4471549278068e-47,0.327485380116959,11,0.493697478991597,10,"DNAJB11","p_val_adj<0.05"
"CARHSP1",6.52312444371343e-35,0.261476626860615,0.532,0.873,1.7276495089175e-30,0.311733800350263,12,0.520086862106406,11,"CARHSP1","p_val_adj<0.05"
"GBA",9.54629897287938e-05,0.261411556612914,0.391,0.656,1,0.326190476190476,9,0.682803468208092,11,"GBA","NS"
"STRA13",1.38727960629749e-28,0.261289539747097,0.595,0.861,3.6742100372789e-24,0.380877742946708,12,0.525068870523416,10,"STRA13","p_val_adj<0.05"
"YPEL5",1.63821758945606e-13,0.261195846620978,0.733,0.895,4.33881928567438e-09,0.360864040660737,12,0.505034446210917,11,"YPEL5","p_val_adj<0.05"
"PSMD14",7.15337882992106e-45,0.261171305923345,0.507,0.832,1.89457238310459e-40,0.358455882352941,12,0.503990877993158,10,"PSMD14","p_val_adj<0.05"
"MRPL13",2.21118629538819e-46,0.261125483987922,0.529,0.883,5.85632690333563e-42,0.429577464788732,13,0.503222341568206,11,"MRPL13","p_val_adj<0.05"
"RHBDF2",2.94979068552268e-41,0.261004395910422,0.156,0.589,7.81252063060682e-37,0.323353293413174,10,0.679549114331723,10,"RHBDF2","p_val_adj<0.05"
"PUF60",2.28192186961869e-45,0.26079967784714,0.671,0.915,6.0436700716851e-41,0.355555555555556,12,0.493782383419689,10,"PUF60","p_val_adj<0.05"
"ACP5",1.14799370449821e-95,0.260705783518943,0.067,0.477,3.04046132636351e-91,0.222222222222222,10,0.522388059701492,8,"ACP5","p_val_adj<0.05"
"SEMA3B",0.000210837008753096,0.26041199023881,0.163,0.48,1,0.382857142857143,9,0.788537549407115,7,"SEMA3B","NS"
"VILL",7.48960476748764e-07,0.260113202579213,0.235,0.442,0.019836218226691,0.619047619047619,8,0.875536480686695,9,"VILL","p_val_adj<0.05"
"SHKBP1",3.39869357320631e-65,0.260099978606937,0.324,0.748,9.00143992863692e-61,0.307471264367816,11,0.552948636651871,10,"SHKBP1","p_val_adj<0.05"
"NDUFS8",2.40347892778469e-30,0.260023263487443,0.826,0.954,6.36561394023774e-26,0.328442437923251,13,0.475385380407757,11,"NDUFS8","p_val_adj<0.05"
"PERP",5.13261511375739e-08,0.259642100678543,0.931,0.968,0.00135937311287864,0.346346346346346,12,0.468658178256611,11,"PERP","p_val_adj<0.05"
"GUCD1",0.00722254097336151,0.258826383710077,0.426,0.676,1,0.389496717724289,12,0.665497896213184,11,"GUCD1","NS"
"FAM173A",1.97162750449083e-45,0.258747768064538,0.382,0.786,5.22185544564397e-41,0.421951219512195,10,0.573928786964394,11,"FAM173A","p_val_adj<0.05"
"COA4",8.25045237835283e-48,0.258408242717583,0.586,0.89,2.18513231240675e-43,0.346581875993641,12,0.507192328183271,11,"COA4","p_val_adj<0.05"
"EIF4G1",1.88044189048007e-46,0.257972168453366,0.702,0.933,4.98035034693645e-42,0.316069057104914,13,0.480935434672089,11,"EIF4G1","p_val_adj<0.05"
"PAICS",1.44651433982762e-44,0.257959757552201,0.358,0.735,3.83109322903346e-40,0.3046875,11,0.522888459058672,11,"PAICS","p_val_adj<0.05"
"SUMO1",2.85300910411265e-45,0.257714094003127,0.774,0.955,7.55619461224236e-41,0.33453670276775,13,0.473684210526316,10,"SUMO1","p_val_adj<0.05"
"MRPL11",3.45898030474636e-55,0.257581239462078,0.515,0.857,9.16110933712074e-51,0.320072332730561,11,0.514665190924184,11,"MRPL11","p_val_adj<0.05"
"PIR",1.4377135281353e-66,0.257526288433726,0.33,0.66,3.80778427926635e-62,0.451977401129944,11,0.537742631200575,10,"PIR","p_val_adj<0.05"
"SLC35A1",7.78137922283607e-05,0.257372152845797,0.377,0.612,1,0.363861386138614,10,0.728117738187452,10,"SLC35A1","NS"
"DCTN2",1.37225486666816e-23,0.257174146068665,0.543,0.817,3.63441701437062e-19,0.361921097770154,11,0.533642691415313,11,"DCTN2","p_val_adj<0.05"
"PMM2",1.14549028085631e-33,0.257143785449472,0.307,0.72,3.03383100884795e-29,0.346504559270517,11,0.608294930875576,10,"PMM2","p_val_adj<0.05"
"EFNA1",1.06680038976664e-08,0.25706526055541,0.747,0.864,0.000282542083229694,0.3458177278402,12,0.524149286498353,10,"EFNA1","p_val_adj<0.05"
"ADK",1.09224636935652e-77,0.256900373559571,0.48,0.819,2.89281450924073e-73,0.370873786407767,12,0.446759259259259,10,"ADK","p_val_adj<0.05"
"PGM3",0.730361796327095,0.256887348724337,0.307,0.558,1,0.395136778115502,12,0.74234693877551,11,"PGM3","NS"
"TLR3",2.71425056116597e-31,0.25684065636805,0.09,0.522,7.18869261124806e-27,0.381443298969072,10,0.812727272727273,9,"TLR3","p_val_adj<0.05"
"NPM1",5.07426359722551e-89,0.256636511533699,0.92,0.993,1.34391871372518e-84,0.341438703140831,13,0.45727923627685,11,"NPM1","p_val_adj<0.05"
"TES",3.96178330649922e-19,0.256532202606469,0.727,0.907,1.04927830872632e-14,0.356410256410256,13,0.500523012552301,10,"TES","p_val_adj<0.05"
"AURKAIP1",1.25510094860415e-32,0.256328660941483,0.866,0.971,3.3241348623781e-28,0.328310010764263,13,0.466796875,11,"AURKAIP1","p_val_adj<0.05"
"GAPDH",1.02336652555668e-43,0.255536215894498,0.992,0.998,2.71038624293688e-39,0.349624060150376,13,0.455106888361045,11,"GAPDH","p_val_adj<0.05"
"PSMA1",3.28504922287902e-61,0.255419824371484,0.755,0.947,8.70045286679509e-57,0.333333333333333,12,0.467967967967968,11,"PSMA1","p_val_adj<0.05"
"PARD3",1.51452935878347e-25,0.255275068629016,0.439,0.743,4.01123100673803e-21,0.331210191082803,10,0.581365666879387,10,"PARD3","p_val_adj<0.05"
"SRP72",9.55113952015371e-47,0.255156155691366,0.547,0.876,2.52961930191271e-42,0.315161839863714,11,0.503787878787879,10,"SRP72","p_val_adj<0.05"
"HGD",0.0148951491944337,0.255135636841618,0.167,0.439,1,0.871508379888268,8,0.880129589632829,7,"HGD","NS"
"ETV7",1.22866453833195e-95,0.2551025896865,0.139,0.423,3.25411802977217e-91,0.375838926174497,9,0.440089585666293,9,"ETV7","p_val_adj<0.05"
"LGALS1",4.30558044879071e-09,0.254979681192248,0.268,0.263,0.000114033298186222,0.413194444444444,11,0.434234234234234,10,"LGALS1","p_val_adj<0.05"
"PLAT",3.70041436830739e-60,0.254966098732591,0.324,0.498,9.80054745446211e-56,0.758620689655172,8,0.478591817316841,8,"PLAT","p_val_adj<0.05"
"SEC31A",2.7137688578384e-11,0.254903501779332,0.705,0.872,7.187416819985e-07,0.334656084656085,12,0.517934782608696,11,"SEC31A","p_val_adj<0.05"
"C11orf58",1.42003990394653e-29,0.254748568849433,0.838,0.97,3.76097568560238e-25,0.340378197997775,13,0.468459657701711,11,"C11orf58","p_val_adj<0.05"
"HSD17B11",0.647982391578853,0.254299435020821,0.516,0.699,1,0.371841155234657,12,0.637042062415197,11,"HSD17B11","NS"
"RPS15A",2.25519044707858e-48,0.254260911740718,0.919,0.99,5.97287189908761e-44,0.338742393509128,13,0.459032103497844,11,"RPS15A","p_val_adj<0.05"
"GBAS",0.396681302219977,0.254034740850496,0.653,0.776,1,0.322396576319543,13,0.582518337408313,10,"GBAS","NS"
"LRRC8A",6.20517742352714e-75,0.253385226840046,0.541,0.754,1.64344124062116e-70,0.389655172413793,12,0.435220125786164,10,"LRRC8A","p_val_adj<0.05"
"USP39",1.98420790609479e-47,0.252957369382606,0.363,0.73,5.25517463929206e-43,0.305128205128205,11,0.540610786224821,10,"USP39","p_val_adj<0.05"
"TCEB2",7.16938344249278e-24,0.252816478902926,0.939,0.993,1.89881120474421e-19,0.322420634920635,13,0.457497612225406,11,"TCEB2","p_val_adj<0.05"
"GPAA1",9.32614110920527e-12,0.252795751177257,0.62,0.858,2.47002847277302e-07,0.347368421052632,12,0.527363184079602,11,"GPAA1","p_val_adj<0.05"
"PPP1CA",4.0670129924272e-50,0.252368060950271,0.799,0.942,1.07714839104434e-45,0.329054842473746,12,0.47961751383996,11,"PPP1CA","p_val_adj<0.05"
"ANAPC11",6.30172385701748e-33,0.252140962456261,0.888,0.979,1.66901156353108e-28,0.331584470094439,13,0.463662790697674,11,"ANAPC11","p_val_adj<0.05"
"RNF14",1.18308418901118e-12,0.25212809304909,0.226,0.582,3.13339847459611e-08,0.409090909090909,10,0.721498371335505,10,"RNF14","p_val_adj<0.05"
"TIMM50",3.03063348894049e-56,0.251664714561159,0.488,0.849,8.0266327954589e-52,0.326335877862595,13,0.524022346368715,11,"TIMM50","p_val_adj<0.05"
"CASP3",6.29836909565116e-37,0.251657183139279,0.252,0.645,1.66812305498321e-32,0.27037037037037,11,0.629411764705882,11,"CASP3","p_val_adj<0.05"
"PLSCR1",1.52006044598594e-62,0.251439880777493,0.706,0.936,4.02588009119375e-58,0.345646437994723,12,0.480993411049164,10,"PLSCR1","p_val_adj<0.05"
"RPL8",7.55525663995745e-66,0.251396539939563,0.969,0.997,2.00100972109273e-61,0.342307692307692,13,0.455064194008559,11,"RPL8","p_val_adj<0.05"
"MECR",1.92631903701391e-38,0.251210839906348,0.245,0.639,5.10185596953135e-34,0.315589353612167,10,0.609502598366741,9,"MECR","p_val_adj<0.05"
"CCDC109B",4.56430822937626e-91,0.251150284151092,0.248,0.62,1.2088570345503e-86,0.379699248120301,11,0.430428134556575,10,"CCDC109B","p_val_adj<0.05"
"G3BP1",1.21876300969349e-29,0.250611120123458,0.716,0.92,3.22789383117322e-25,0.33984375,11,0.489438433797012,11,"G3BP1","p_val_adj<0.05"
"LSM14A",2.00710483680074e-43,0.250544055648278,0.603,0.881,5.31581716026677e-39,0.309119010819165,12,0.511577813677975,11,"LSM14A","p_val_adj<0.05"
"CLMN",3.23894990717025e-12,0.250424629009832,0.495,0.661,8.5783588291404e-08,0.544256120527307,12,0.682209469153515,10,"CLMN","p_val_adj<0.05"
"RRAS",1.01734432747771e-60,0.250168027484622,0.362,0.8,2.69443645132471e-56,0.350515463917526,11,0.54739336492891,10,"RRAS","p_val_adj<0.05"
"GGPS1",1.37189347474336e-10,0.250094920372961,0.403,0.698,3.63345986785779e-06,0.31712962962963,13,0.627970128988459,10,"GGPS1","p_val_adj<0.05"
