"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"EHD1",7.18607738224678e-25,0.299117578216001,0.475,0.615,1.90323259468806e-20,0.386274509803922,12,0.448863636363636,7,"EHD1","p_val_adj<0.05"
"C1orf35",1.42576387697999e-27,0.297382874732888,0.461,0.687,3.7761356281815e-23,0.365656565656566,11,0.402035623409669,8,"C1orf35","p_val_adj<0.05"
"MR1",2.67550095731178e-18,0.297149270094373,0.291,0.53,7.08606428544025e-14,0.342948717948718,11,0.409240924092409,8,"MR1","p_val_adj<0.05"
"SYDE2",6.1799250314353e-43,0.296917551059451,0.15,0.425,1.63675314457564e-38,0.335403726708075,10,0.539094650205761,7,"SYDE2","p_val_adj<0.05"
"RPL13",2.09357405388667e-11,0.29690630228896,0.992,0.991,5.54483088171885e-07,0.347744360902256,13,0.342151675485009,10,"RPL13","p_val_adj<0.05"
"FHOD1",6.22724259119757e-25,0.296302417470993,0.226,0.477,1.64928520027868e-20,0.334710743801653,11,0.380952380952381,7,"FHOD1","p_val_adj<0.05"
"APMAP",1.23973103486091e-07,0.29587724420861,0.537,0.659,0.00328342764582912,0.331597222222222,12,0.389920424403183,9,"APMAP","p_val_adj<0.05"
"CHCHD2",0.000386111369523694,0.29550614028126,0.927,0.93,1,0.324623115577889,13,0.343984962406015,10,"CHCHD2","NS"
"MARC2",5.66190434264796e-32,0.295014928096057,0.161,0.425,1.49955536515031e-27,0.335260115606936,10,0.469135802469136,8,"MARC2","p_val_adj<0.05"
"MAVS",2.34945297207975e-07,0.294841671432607,0.505,0.68,0.00622252619655321,0.365313653136531,12,0.38560411311054,8,"MAVS","p_val_adj<0.05"
"ALG1",7.66602247284655e-06,0.294627345829915,0.289,0.463,0.203034605193341,0.354838709677419,10,0.415094339622642,6,"ALG1","NS"
"MUC3A",0.379499749336317,0.294438532138415,0.287,0.311,1,0.506493506493506,8,0.640449438202247,7,"MUC3A","NS"
"QKI",1.11498895737858e-25,0.294390991343048,0.362,0.573,2.95304825361716e-21,0.322164948453608,12,0.466463414634146,8,"QKI","p_val_adj<0.05"
"HOOK3",2.22690164155109e-13,0.293071018241243,0.532,0.678,5.89794899764806e-09,0.352014010507881,12,0.309278350515464,9,"HOOK3","p_val_adj<0.05"
"EXPH5",2.79310784377493e-12,0.293035505566453,0.622,0.781,7.3975461242379e-08,0.367316341829085,12,0.355704697986577,9,"EXPH5","p_val_adj<0.05"
"SRSF6",0.115429828297769,0.29292876348725,0.739,0.799,1,0.307692307692308,12,0.332603938730853,10,"SRSF6","NS"
"GAS5",2.77707443264921e-16,0.292743806660279,0.712,0.841,7.35508163487143e-12,0.31282722513089,12,0.355509355509356,9,"GAS5","p_val_adj<0.05"
"PHKG2",5.43793766467248e-05,0.292394495511776,0.575,0.626,1,0.411669367909238,12,0.363128491620112,9,"PHKG2","NS"
"PIGA",1.22204436305702e-10,0.291734398556713,0.308,0.409,3.23658449555653e-06,0.406060606060606,11,0.435897435897436,8,"PIGA","p_val_adj<0.05"
"CPAMD8",3.35578853955238e-32,0.290449215794838,0.14,0.435,8.88780594700448e-28,0.433333333333333,8,0.429718875502008,8,"CPAMD8","p_val_adj<0.05"
"DDRGK1",3.96583370384636e-09,0.290302014482186,0.654,0.769,0.000105035105646371,0.317663817663818,12,0.379545454545455,8,"DDRGK1","p_val_adj<0.05"
"ADCK3",3.93263956470283e-14,0.289886730228824,0.27,0.483,1.04155958871155e-09,0.36551724137931,11,0.391304347826087,7,"ADCK3","p_val_adj<0.05"
"LGSN",1.09071749956849e-08,0.289361241971131,0.023,0.22,0.000288876529760715,0.36,7,0.579365079365079,6,"LGSN","p_val_adj<0.05"
"FAM129A",0.000373304387463271,0.288936456273927,0.241,0.372,1,0.590733590733591,11,0.610328638497653,6,"FAM129A","NS"
"BLVRA",6.28502610997956e-18,0.288134438461449,0.678,0.809,1.66458916522809e-13,0.352132049518569,12,0.354211663066955,9,"BLVRA","p_val_adj<0.05"
"SLC9A5",1.32235126021014e-15,0.287997064838734,0.061,0.238,3.50224731266655e-11,0.507692307692308,8,0.551470588235294,5,"SLC9A5","p_val_adj<0.05"
"SPINT2",6.43000668135975e-07,0.287884797204702,0.94,0.963,0.0170298726955813,0.32804757185332,13,0.352087114337568,9,"SPINT2","p_val_adj<0.05"
"UBN1",5.16625457137328e-16,0.287723193037227,0.414,0.661,1.36828252322821e-11,0.322072072072072,12,0.335978835978836,9,"UBN1","p_val_adj<0.05"
"NEDD8",5.84927744453505e-05,0.287548233793382,0.885,0.879,1,0.321052631578947,13,0.353876739562624,8,"NEDD8","NS"
"EGFR",5.50450795319961e-23,0.28739505920448,0.548,0.736,1.45786893140492e-18,0.454081632653061,12,0.368171021377672,8,"EGFR","p_val_adj<0.05"
"SSU72",1.5741215847113e-08,0.286852848571684,0.782,0.851,0.000416906101710787,0.34803337306317,12,0.363449691991786,10,"SSU72","p_val_adj<0.05"
"FUCA1",0.00154178411815504,0.286360983709935,0.563,0.642,1,0.327814569536424,11,0.326975476839237,9,"FUCA1","NS"
"GPRIN2",1.59055378618639e-33,0.285950775363781,0.03,0.219,4.21258170271466e-29,0.28125,8,0.664,6,"GPRIN2","p_val_adj<0.05"
"RBP1",2.68419226819103e-15,0.285658505988004,0.24,0.283,7.10908322230394e-11,0.638132295719844,9,0.783950617283951,7,"RBP1","p_val_adj<0.05"
"GOLGA4",4.52885483770888e-08,0.285359914282352,0.739,0.844,0.0011994672037672,0.316519546027743,12,0.356107660455487,9,"GOLGA4","p_val_adj<0.05"
"C3orf58",7.6249362752758e-14,0.284783396973925,0.238,0.329,2.01946437250680e-09,0.356862745098039,10,0.409574468085106,8,"C3orf58","p_val_adj<0.05"
"ATL2",1.5027450738093e-20,0.284758187344191,0.42,0.656,3.98002032798393e-16,0.370288248337029,11,0.352,10,"ATL2","p_val_adj<0.05"
"PDCD4",0.601536675737807,0.284663906964047,0.441,0.598,1,0.547568710359408,13,0.441520467836257,10,"PDCD4","NS"
"PSMD7",2.29895261144824e-05,0.284564497465796,0.713,0.836,0.608877599142066,0.339869281045752,13,0.338912133891213,10,"PSMD7","NS"
"XAF1",3.66101037055233e-09,0.284559876308366,0.534,0.631,9.69618596640786e-05,0.368237347294939,10,0.445983379501385,10,"XAF1","p_val_adj<0.05"
"FBXO42",3.85606303080533e-08,0.284427981481044,0.223,0.439,0.00102127829370879,0.359832635983264,10,0.47808764940239,6,"FBXO42","p_val_adj<0.05"
"ADGRF5",1.00217457124407e-53,0.284388001660713,0.486,0.787,2.65425935193991e-49,0.475095785440613,10,0.368888888888889,8,"ADGRF5","p_val_adj<0.05"
"C7orf50",1.56748142167891e-22,0.284322480576158,0.692,0.848,4.1514745453166e-18,0.355795148247978,13,0.34639175257732,9,"C7orf50","p_val_adj<0.05"
"SEMA4A",1.3044760977619e-09,0.284258227776946,0.373,0.444,3.4549049449224e-05,0.4075,12,0.318897637795276,8,"SEMA4A","p_val_adj<0.05"
"TAPBP",1.03954990918267e-12,0.284227340784529,0.884,0.962,2.7532479344703e-08,0.347734457323498,12,0.338181818181818,9,"TAPBP","p_val_adj<0.05"
"NRIP3",3.04994010029411e-43,0.284134221936732,0.061,0.271,8.07776635562895e-39,0.353846153846154,10,0.483870967741935,7,"NRIP3","p_val_adj<0.05"
"PHIP",1.69240213580234e-09,0.283900387514449,0.684,0.839,4.48232705667249e-05,0.344686648501362,12,0.360416666666667,9,"PHIP","p_val_adj<0.05"
"WWP2",1.30335524963555e-17,0.283881844234176,0.281,0.502,3.45193637865975e-13,0.431893687707641,12,0.40418118466899,9,"WWP2","p_val_adj<0.05"
"GSE1",3.08175497740559e-20,0.283848823510451,0.433,0.694,8.16202805765869e-16,0.331182795698925,11,0.375314861460957,9,"GSE1","p_val_adj<0.05"
"MED8",1.09053559031431e-21,0.283550631919675,0.369,0.631,2.88828351094745e-17,0.361111111111111,13,0.373961218836565,7,"MED8","p_val_adj<0.05"
"SULT1A1",1.66611713020107e-16,0.283155764718085,0.333,0.586,4.41271121933753e-12,0.378151260504202,12,0.391044776119403,9,"SULT1A1","p_val_adj<0.05"
"TRIM44",2.3499977731617e-08,0.282405412613499,0.559,0.736,0.000622396910221876,0.32,13,0.332541567695962,10,"TRIM44","p_val_adj<0.05"
"RPL8",1.75029232113704e-13,0.28187066146366,0.969,0.981,4.63564921253144e-09,0.342307692307692,13,0.345811051693405,10,"RPL8","p_val_adj<0.05"
"C1orf210",5.47296642035735e-25,0.281846754579487,0.352,0.621,1.44951515643164e-20,0.455026455026455,10,0.369014084507042,8,"C1orf210","p_val_adj<0.05"
"HLTF",5.38900494021513e-26,0.281805112492119,0.298,0.566,1.42727795841598e-21,0.340625,11,0.410493827160494,8,"HLTF","p_val_adj<0.05"
"TCOF1",3.42525472376005e-14,0.281778863078692,0.403,0.566,9.07178713587849e-10,0.361111111111111,11,0.37962962962963,8,"TCOF1","p_val_adj<0.05"
"TINF2",7.93510470311103e-09,0.28167649979046,0.391,0.554,0.000210161248061896,0.395238095238095,10,0.32807570977918,10,"TINF2","p_val_adj<0.05"
"MX1",3.11539596427186e-13,0.281553213184584,0.575,0.654,8.25112621137402e-09,0.329011345218801,12,0.438502673796791,9,"MX1","p_val_adj<0.05"
"TUBB",1.56163654513723e-27,0.281501169897056,0.657,0.867,4.13599438979596e-23,0.443971631205674,13,0.366935483870968,10,"TUBB","p_val_adj<0.05"
"BOK",9.98298484522236e-34,0.280756217093859,0.177,0.434,2.64399353625714e-29,0.357894736842105,11,0.326612903225806,6,"BOK","p_val_adj<0.05"
"APOA1BP",9.62994974075816e-12,0.280317985800168,0.705,0.794,2.5504921888398e-07,0.332892998678996,12,0.365638766519824,8,"APOA1BP","p_val_adj<0.05"
"FTL",5.18903133221629e-18,0.279682332696221,0.979,0.981,1.37431494833748e-13,0.34,13,0.345811051693405,10,"FTL","p_val_adj<0.05"
"APOL2",1.61901859285784e-14,0.279466859676761,0.39,0.594,4.28797074318399e-10,0.35799522673031,11,0.432352941176471,9,"APOL2","p_val_adj<0.05"
"CSRP1",9.13187957858769e-06,0.278888975248659,0.536,0.684,0.241857830638895,0.306086956521739,12,0.319693094629156,9,"CSRP1","NS"
"YOD1",4.02417507184215e-11,0.278629217823973,0.219,0.386,1.06580276777739e-06,0.374468085106383,12,0.452488687782805,8,"YOD1","p_val_adj<0.05"
"UQCRC2",6.04584021590562e-05,0.27739262145358,0.598,0.726,1,0.328660436137072,12,0.356626506024096,8,"UQCRC2","NS"
"STAT1",1.8290428121214e-08,0.277387493799834,0.613,0.691,0.000484421988790352,0.297872340425532,12,0.455696202531646,8,"STAT1","p_val_adj<0.05"
"PRICKLE1",6.42175851963113e-64,0.277307287398322,0.087,0.355,1.7008027439243e-59,0.709677419354839,9,0.54679802955665,6,"PRICKLE1","p_val_adj<0.05"
"SLC16A4",1.74690850328818e-42,0.27705277859763,0.127,0.448,4.62668717095874e-38,0.272058823529412,10,0.421875,8,"SLC16A4","p_val_adj<0.05"
"PABPC4",4.69675028407202e-29,0.276833614714767,0.403,0.706,1.24393431273647e-24,0.314814814814815,11,0.336633663366337,9,"PABPC4","p_val_adj<0.05"
"MYCBP2",9.37771579675395e-06,0.276797382481428,0.404,0.547,0.248368802877028,0.311059907834101,11,0.421725239616613,8,"MYCBP2","NS"
"H2AFV",9.09420365321437e-12,0.2766795878155,0.809,0.876,2.40859983755383e-07,0.338709677419355,13,0.333333333333333,10,"H2AFV","p_val_adj<0.05"
"CCNL2",5.69919055968288e-08,0.276424050430732,0.549,0.717,0.00150943061973201,0.371816638370119,11,0.370731707317073,9,"CCNL2","p_val_adj<0.05"
"TMEM9",4.91454669854814e-17,0.275711234042649,0.719,0.822,1.30161769311048e-12,0.335927367055772,12,0.348936170212766,9,"TMEM9","p_val_adj<0.05"
"HLA-F",0.0427849647907386,0.275659055058354,0.616,0.745,1,0.376701966717095,12,0.342723004694836,10,"HLA-F","NS"
"LTBP3",6.51197604191512e-22,0.274987025129702,0.51,0.76,1.72469685470122e-17,0.488117001828154,12,0.36551724137931,9,"LTBP3","p_val_adj<0.05"
"NAA60",4.27011602066303e-16,0.274839971380957,0.351,0.593,1.1309402280726e-11,0.312997347480106,12,0.348082595870207,9,"NAA60","p_val_adj<0.05"
"C1orf122",3.45971253300247e-15,0.274827788196482,0.555,0.734,9.16304864365703e-11,0.345637583892617,12,0.361904761904762,8,"C1orf122","p_val_adj<0.05"
"CCDC115",5.61303538246222e-10,0.274806825859219,0.355,0.566,1.48661242104512e-05,0.325459317585302,10,0.37962962962963,9,"CCDC115","p_val_adj<0.05"
"ADRB2",6.26693126980188e-29,0.274686163621276,0.458,0.593,1.65979674680703e-24,0.441955193482688,10,0.433628318584071,9,"ADRB2","p_val_adj<0.05"
"LMNA",8.91381252981567e-18,0.274237154516834,0.91,0.967,2.36082324852168e-13,0.344262295081967,12,0.33996383363472,10,"LMNA","p_val_adj<0.05"
"BAMBI",1.87574706445418e-13,0.273664131982147,0.414,0.614,4.96791610020690e-09,0.394144144144144,11,0.35042735042735,8,"BAMBI","p_val_adj<0.05"
"TCEB1",1.47664315981442e-15,0.273580745163995,0.784,0.801,3.91088940876849e-11,0.325802615933413,13,0.35589519650655,9,"TCEB1","p_val_adj<0.05"
"CLTB",1.09049623764542e-05,0.27356287131935,0.642,0.731,0.288817928540389,0.314949201741655,13,0.366028708133971,10,"CLTB","NS"
"MDM4",1.71068547842876e-06,0.273379572875443,0.742,0.855,0.0453075048961856,0.337939698492462,11,0.34560327198364,10,"MDM4","p_val_adj<0.05"
"RB1CC1",2.11270412591668e-09,0.273197810172488,0.599,0.74,5.59549687749034e-05,0.399688958009331,12,0.312056737588652,9,"RB1CC1","p_val_adj<0.05"
"FABP3",2.69285492039269e-34,0.273114805867977,0.049,0.247,7.13202625666005e-30,0.433962264150943,8,0.418439716312057,6,"FABP3","p_val_adj<0.05"
"TCF25",0.0285357530904765,0.273042043252065,0.698,0.815,1,0.365821094793057,13,0.362660944206009,9,"TCF25","NS"
"POLH",6.70235681143598e-20,0.272651158516956,0.309,0.507,1.77511920150882e-15,0.370481927710843,10,0.379310344827586,8,"POLH","p_val_adj<0.05"
"CCND3",4.84561511744278e-10,0.272589391804646,0.58,0.72,1.28336116385472e-05,0.313504823151125,12,0.419902912621359,8,"CCND3","p_val_adj<0.05"
"SELM",8.0557517819968e-23,0.272480778649276,0.454,0.682,2.13356585946185e-18,0.427104722792608,12,0.356410256410256,9,"SELM","p_val_adj<0.05"
"GSAP",2.59052429671753e-51,0.272338269297761,0.194,0.524,6.86100359985637e-47,0.365384615384615,9,0.406666666666667,7,"GSAP","p_val_adj<0.05"
"AURKAIP1",9.52750308459725e-11,0.271792879439882,0.866,0.874,2.52335919195558e-06,0.328310010764263,13,0.348,10,"AURKAIP1","p_val_adj<0.05"
"ARHGEF17",5.89501819489419e-19,0.271685324071968,0.256,0.441,1.56129556891773e-14,0.389090909090909,11,0.357142857142857,7,"ARHGEF17","p_val_adj<0.05"
"F11R",6.95735490180598e-10,0.27168405759883,0.83,0.914,1.84265544574331e-05,0.32996632996633,12,0.347992351816444,10,"F11R","p_val_adj<0.05"
"MRPS18A",6.80151787531452e-07,0.271648499028867,0.48,0.642,0.0180138200927705,0.297087378640777,12,0.348773841961853,9,"MRPS18A","p_val_adj<0.05"
"DFFA",1.45790587097384e-10,0.271484081329664,0.407,0.598,3.86126369927422e-06,0.290617848970252,12,0.359649122807018,7,"DFFA","p_val_adj<0.05"
"BEX4",1.13222884149377e-23,0.271316294015468,0.279,0.566,2.99870808669625e-19,0.57190635451505,10,0.367283950617284,8,"BEX4","p_val_adj<0.05"
"GBA",7.69637815291213e-11,0.271205796753349,0.391,0.577,2.03838575379878e-06,0.326190476190476,9,0.378787878787879,8,"GBA","p_val_adj<0.05"
"DDAH1",3.14666369400863e-06,0.270823399950669,0.626,0.75,0.0833393879358187,0.300595238095238,12,0.344988344988345,9,"DDAH1","NS"
"SLC3A2",1.0519551130894e-19,0.270685671780797,0.678,0.794,2.78610311701728e-15,0.359009628610729,12,0.385462555066079,9,"SLC3A2","p_val_adj<0.05"
"SNTB2",1.61603789819379e-08,0.269590981343339,0.335,0.503,0.000428007637336625,0.328690807799443,11,0.440972222222222,7,"SNTB2","p_val_adj<0.05"
"COX4I1",0.00549049910898171,0.269534266700166,0.936,0.956,1,0.323705179282869,13,0.349177330895795,10,"COX4I1","NS"
"CD46",8.09694095022e-16,0.269416247683998,0.824,0.921,2.14447481066577e-11,0.354072398190045,12,0.330170777988615,10,"CD46","p_val_adj<0.05"
"OSBPL9",1.16435896757437e-17,0.269196530044146,0.476,0.708,3.08380472562073e-13,0.340508806262231,12,0.348148148148148,9,"OSBPL9","p_val_adj<0.05"
"CYR61",5.13476569603312e-26,0.26905806194202,0.721,0.815,1.35994269459437e-21,0.363049095607235,11,0.396995708154506,10,"CYR61","p_val_adj<0.05"
"ETF1",2.79922224106363e-11,0.268882380936205,0.641,0.736,7.41374010545702e-07,0.316860465116279,12,0.353919239904988,9,"ETF1","p_val_adj<0.05"
"ARC",1.35797183515541e-17,0.268758639281985,0.107,0.187,3.5965884054091e-13,0.504347826086956,8,0.672897196261682,5,"ARC","p_val_adj<0.05"
"UBR2",3.23701332413974e-13,0.268712011117457,0.437,0.649,8.57322978898409e-09,0.309168443496802,11,0.380053908355795,8,"UBR2","p_val_adj<0.05"
"TACSTD2",1.71982208530361e-18,0.267914472242209,0.937,0.949,4.5549487929266e-14,0.332338308457711,12,0.349907918968692,10,"TACSTD2","p_val_adj<0.05"
"TBL1XR1",9.67157640153144e-08,0.267533308807111,0.711,0.792,0.0025615170099456,0.317169069462647,12,0.384105960264901,9,"TBL1XR1","p_val_adj<0.05"
"HSH2D",1.38859138984079e-09,0.26709798308554,0.284,0.365,3.67768429599333e-05,0.321311475409836,12,0.507177033492823,9,"HSH2D","p_val_adj<0.05"
"NUDT9",2.48828185768545e-14,0.266636556307752,0.385,0.483,6.59021450007991e-10,0.329297820823245,10,0.543478260869565,9,"NUDT9","p_val_adj<0.05"
"MYO1C",2.21264354764127e-13,0.266344415316018,0.451,0.664,5.8601864359279e-09,0.380165289256198,11,0.373684210526316,9,"MYO1C","p_val_adj<0.05"
"SERINC5",2.08873284329535e-06,0.266294672561361,0.608,0.722,0.0553200893546773,0.352760736196319,11,0.346246973365617,9,"SERINC5","NS"
"ECI2",3.49153780694414e-12,0.265751739277735,0.358,0.552,9.24733788169154e-08,0.377604166666667,13,0.332278481012658,9,"ECI2","p_val_adj<0.05"
"PAPD5",1.32680153453515e-10,0.265444180693844,0.346,0.5,3.51403386421634e-06,0.433962264150943,11,0.377622377622378,7,"PAPD5","p_val_adj<0.05"
"GOLGB1",0.0027606190266291,0.265430113362672,0.82,0.904,1,0.314772727272727,12,0.340425531914894,9,"GOLGB1","NS"
"TRAPPC3",2.78497248244209e-12,0.265191818996488,0.633,0.792,7.37599961974788e-08,0.309278350515464,12,0.339955849889625,9,"TRAPPC3","p_val_adj<0.05"
"SBDS",7.61168578835542e-22,0.264097698379346,0.662,0.813,2.01595498104593e-17,0.369014084507042,13,0.363440860215054,10,"SBDS","p_val_adj<0.05"
"POGK",1.46921707023219e-19,0.263988232462561,0.267,0.477,3.89122141050995e-15,0.367132867132867,10,0.326007326007326,8,"POGK","p_val_adj<0.05"
"GDF15",7.16923038048733e-13,0.263929924159152,0.695,0.855,1.89877066627207e-08,0.369973190348525,12,0.347648261758691,8,"GDF15","p_val_adj<0.05"
"TSTA3",4.64931851779913e-05,0.263181356046854,0.561,0.692,1,0.284053156146179,13,0.353535353535354,10,"TSTA3","NS"
"TNFRSF12A",0.0162705158727547,0.2627925492207,0.65,0.656,1,0.33428981348637,12,0.408,9,"TNFRSF12A","NS"
"MPV17L2",8.44252935070495e-15,0.262600042782912,0.185,0.329,2.23600389853421e-10,0.343434343434343,10,0.49468085106383,9,"MPV17L2","p_val_adj<0.05"
"TMEM180",3.20431718941016e-22,0.262140324431555,0.153,0.4,8.4866340761528e-18,0.469512195121951,10,0.384279475982533,9,"TMEM180","p_val_adj<0.05"
"PWWP2A",6.3727598812354e-19,0.261834245244621,0.384,0.591,1.6878254545452e-14,0.400485436893204,11,0.381656804733728,8,"PWWP2A","p_val_adj<0.05"
"ZNF75A",9.31158909187874e-11,0.26183395566897,0.171,0.369,2.46617437098408e-06,0.377049180327869,10,0.412322274881517,7,"ZNF75A","p_val_adj<0.05"
"CYB5B",4.98888993902248e-11,0.261755916747485,0.427,0.628,1.3213075003501e-06,0.305676855895196,12,0.370473537604457,9,"CYB5B","p_val_adj<0.05"
"BPTF",0.00670144974034391,0.261644284777523,0.736,0.809,1,0.329113924050633,12,0.365010799136069,9,"BPTF","NS"
"KHNYN",1.11427042981481e-09,0.261596801064473,0.321,0.517,2.95114523336453e-05,0.427325581395349,11,0.408783783783784,8,"KHNYN","p_val_adj<0.05"
"SMAP1",7.66322406374897e-34,0.261493660829529,0.388,0.685,2.02960489328392e-29,0.430288461538462,10,0.433673469387755,9,"SMAP1","p_val_adj<0.05"
"KLHL35",1.40636373027632e-57,0.261482155969304,0.046,0.32,3.72475433963683e-53,0.244897959183673,10,0.644808743169399,7,"KLHL35","p_val_adj<0.05"
"RIPK1",1.02305535479001e-22,0.261458512626987,0.3,0.523,2.70956210716135e-18,0.347826086956522,11,0.394648829431438,6,"RIPK1","p_val_adj<0.05"
"ESRP2",4.14048374139378e-14,0.261278692673587,0.228,0.448,1.09660711890814e-09,0.314285714285714,12,0.3984375,8,"ESRP2","p_val_adj<0.05"
"FOXJ3",5.70061403516756e-15,0.26075909460359,0.404,0.617,1.50980762721413e-10,0.334101382488479,12,0.396600566572238,8,"FOXJ3","p_val_adj<0.05"
"SCUBE3",4.05138839919478e-08,0.260363751217871,0.178,0.309,0.00107301021752674,0.481675392670157,11,0.361581920903955,6,"SCUBE3","p_val_adj<0.05"
"RASL11A",3.21556931289354e-15,0.260265151330603,0.139,0.344,8.51643532519853e-11,0.536912751677852,10,0.538071065989848,8,"RASL11A","p_val_adj<0.05"
"IFI30",2.47014244211956e-15,0.259692993572264,0.447,0.645,6.54217225795365e-11,0.34375,13,0.428184281842818,9,"IFI30","p_val_adj<0.05"
"TFAP2C",1.69375995716681e-17,0.259660347909263,0.586,0.72,4.48592324655629e-13,0.337042925278219,12,0.33252427184466,8,"TFAP2C","p_val_adj<0.05"
"GYLTL1B",1.73343891494556e-31,0.259406495060164,0.141,0.43,4.59101296623332e-27,0.298013245033113,10,0.357723577235772,6,"GYLTL1B","p_val_adj<0.05"
"COX14",0.0162482248863021,0.259355026541616,0.762,0.816,1,0.336185819070905,12,0.321199143468951,10,"COX14","NS"
"PPP1R9A",5.48530775182866e-20,0.259236283957379,0.438,0.582,1.45278375807182e-15,0.363829787234043,11,0.381381381381381,8,"PPP1R9A","p_val_adj<0.05"
"RFC1",2.82351202219162e-20,0.259041897855303,0.386,0.684,7.47807159077449e-16,0.306763285024155,13,0.363171355498721,9,"RFC1","p_val_adj<0.05"
"LIFR",2.74361319014694e-21,0.258670260476856,0.267,0.491,7.26645953410417e-17,0.58041958041958,12,0.448398576512456,7,"LIFR","p_val_adj<0.05"
"NASP",3.09372753310229e-14,0.258570398390881,0.624,0.788,8.19373737142141e-10,0.325373134328358,12,0.376940133037694,8,"NASP","p_val_adj<0.05"
"COPB2",4.30274801364814e-11,0.257972124307803,0.678,0.818,1.13958281141471e-06,0.325549450549451,12,0.35042735042735,10,"COPB2","p_val_adj<0.05"
"SPEN",3.58652642198175e-07,0.257747322595629,0.517,0.713,0.00949891522861865,0.315315315315315,12,0.397058823529412,8,"SPEN","p_val_adj<0.05"
"LPCAT1",1.08324233969002e-34,0.257326756300011,0.508,0.729,2.86896733666901e-30,0.504587155963303,12,0.407673860911271,8,"LPCAT1","p_val_adj<0.05"
"TPPP",4.0037714434258e-18,0.256707982453807,0.119,0.306,1.06039886679132e-13,0.46875,9,0.428571428571429,6,"TPPP","p_val_adj<0.05"
"PTPN1",1.56631569525071e-23,0.256049063211476,0.441,0.628,4.1483871188715e-19,0.365750528541226,13,0.32033426183844,8,"PTPN1","p_val_adj<0.05"
"ARHGAP1",2.96898035745813e-07,0.255953005022128,0.61,0.778,0.00786334447672785,0.312977099236641,13,0.328089887640449,9,"ARHGAP1","p_val_adj<0.05"
"UBR4",2.13330646466004e-06,0.255718167726737,0.533,0.712,0.0565006217165213,0.309440559440559,12,0.383292383292383,8,"UBR4","NS"
"PER3",5.81172590356068e-28,0.255634787667386,0.194,0.484,1.53923560555805e-23,0.548076923076923,11,0.418772563176895,7,"PER3","p_val_adj<0.05"
"INADL",2.81864439604023e-18,0.255587693004346,0.546,0.745,7.46517968291256e-14,0.361774744027304,12,0.363849765258216,9,"INADL","p_val_adj<0.05"
"PDXDC2P",2.29210107269491e-21,0.254972154747145,0.327,0.591,6.07062969103247e-17,0.333333333333333,12,0.387573964497041,9,"PDXDC2P","p_val_adj<0.05"
"BATF2",7.43889081176552e-18,0.254870430896794,0.044,0.185,1.9701902314961e-13,0.404255319148936,7,0.641509433962264,6,"BATF2","p_val_adj<0.05"
"DDX17",8.05136190056477e-05,0.254554723476014,0.903,0.946,1,0.327141382868937,13,0.327171903881701,10,"DDX17","NS"
"KIF16B",2.70463747568744e-07,0.254286869164737,0.273,0.462,0.00716323235435817,0.477815699658703,12,0.446969696969697,6,"KIF16B","p_val_adj<0.05"
"VSIG10",1.91899765755433e-22,0.254201926430081,0.229,0.483,5.08246529603265e-18,0.357723577235772,9,0.347826086956522,9,"VSIG10","p_val_adj<0.05"
"NOL9",1.00685587505457e-16,0.253583131169649,0.279,0.514,2.66665778508203e-12,0.321070234113712,11,0.363945578231293,8,"NOL9","p_val_adj<0.05"
"TERF2IP",2.30131862331632e-07,0.253522985643461,0.618,0.755,0.00609504237385326,0.343891402714932,13,0.354166666666667,9,"TERF2IP","p_val_adj<0.05"
"TMEM219",0.00574782962731114,0.253382291636745,0.787,0.878,1,0.360189573459716,12,0.330677290836653,10,"TMEM219","NS"
"SF3B1",1.31566984922836e-06,0.253330676122582,0.719,0.823,0.0348455159568132,0.309987029831388,12,0.360934182590234,9,"SF3B1","p_val_adj<0.05"
"C4BPB",8.0277456192532e-12,0.25289123983203,0.323,0.477,2.12614842725921e-07,0.573487031700288,9,0.553113553113553,5,"C4BPB","p_val_adj<0.05"
"FNIP2",1.82588757717997e-08,0.252867345838631,0.254,0.414,0.000483586324816115,0.446886446886447,10,0.443037974683544,6,"FNIP2","p_val_adj<0.05"
"DAND5",2.17977391873342e-15,0.25277863824912,0.048,0.122,5.77313122376547e-11,0.431372549019608,8,0.628571428571429,6,"DAND5","p_val_adj<0.05"
"PRRC2C",3.78612839039781e-16,0.252679987484247,0.878,0.956,1.00275610419686e-11,0.346072186836518,12,0.347349177330896,9,"PRRC2C","p_val_adj<0.05"
"MMP15",3.4899831076698e-35,0.251986187974545,0.17,0.526,9.24322026066346e-31,0.313186813186813,11,0.382059800664452,8,"MMP15","p_val_adj<0.05"
"CAP1",0.00069143046139501,0.2518293192757,0.749,0.85,1,0.310945273631841,13,0.335390946502058,10,"CAP1","NS"
"COBLL1",3.98549390217924e-15,0.251704579285108,0.246,0.455,1.05555805999217e-10,0.443181818181818,12,0.392307692307692,8,"COBLL1","p_val_adj<0.05"
"TSPAN14",1.28219582747791e-07,0.251535982928209,0.42,0.556,0.00339589564907524,0.30820399113082,11,0.352201257861635,10,"TSPAN14","p_val_adj<0.05"
"COG4",1.3271651632738e-05,0.251474032292959,0.355,0.517,0.351499693493066,0.341207349081365,12,0.398648648648649,9,"COG4","NS"
